step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.27534088492393494,-0.35689735412597656,0.008968524634838104,0.199701189994812,-0.9099079370498657,0.3635752201080322,-0.032593607902526855,-0.37701261043548584,-0.925634503364563
1,0.26367631554603577,-0.34633731842041016,-0.0028817355632781982,0.19308775663375854,-0.9170757532119751,0.3488399088382721,-0.04754039645195007,-0.3638572692871094,-0.9302407503128052
2,0.2528729736804962,-0.3374485969543457,-0.012576267123222351,0.17822444438934326,-0.925295352935791,0.33476051688194275,-0.058541446924209595,-0.3495755195617676,-0.9350775480270386
3,0.24272391200065613,-0.3318352699279785,-0.020466908812522888,0.1494539976119995,-0.9355584383010864,0.3199904263019562,-0.06930289417505264,-0.3327406644821167,-0.9404683113098145
4,0.23510748147964478,-0.32629919052124023,-0.025295600295066833,0.11446869373321533,-0.9449723958969116,0.3064705431461334,-0.07145142555236816,-0.31553101539611816,-0.9462214708328247
5,0.23317179083824158,-0.31703901290893555,-0.027237504720687866,0.09451937675476074,-0.9501784443855286,0.297030508518219,-0.05368298292160034,-0.30279695987701416,-0.9515420198440552
6,0.2409532368183136,-0.30507516860961914,-0.02478329837322235,0.08924561738967896,-0.9531044960021973,0.28918367624282837,-0.011798294261097908,-0.29133355617523193,-0.956548810005188
7,0.25078853964805603,-0.29214906692504883,-0.02111068367958069,0.08623462915420532,-0.957572340965271,0.27498865127563477,0.03403693810105324,-0.27302396297454834,-0.9614048600196838
8,0.2648910880088806,-0.27785301208496094,-0.013887763023376465,0.08634978532791138,-0.9634122848510742,0.25373297929763794,0.08515939116477966,-0.2466144561767578,-0.9653648138046265
9,0.2829728424549103,-0.2641105651855469,-0.0025445595383644104,0.09926992654800415,-0.9674590826034546,0.23274102807044983,0.14262859523296356,-0.21764671802520752,-0.9655500650405884
10,0.30477631092071533,-0.2560715675354004,0.012337565422058105,0.11204713582992554,-0.9693110585212708,0.2188185453414917,0.20196229219436646,-0.1933954954147339,-0.9601091146469116
11,0.3244519829750061,-0.25830793380737305,0.02469668537378311,0.10305237770080566,-0.9722791314125061,0.20988944172859192,0.2466089427471161,-0.1794503927230835,-0.9523558616638184
12,0.33428555727005005,-0.2621283531188965,0.029041700065135956,0.08370578289031982,-0.9760798811912537,0.20065242052078247,0.27263447642326355,-0.1712437868118286,-0.9467555284500122
13,0.33645886182785034,-0.2587928771972656,0.028237774968147278,0.08146816492080688,-0.9778549671173096,0.1927759051322937,0.2903372049331665,-0.16174626350402832,-0.9431555271148682
14,0.3326161205768585,-0.25208330154418945,0.02251354604959488,0.08943307399749756,-0.9791340827941895,0.18247798085212708,0.294917494058609,-0.1489628553390503,-0.9438399076461792
15,0.33139392733573914,-0.2532014846801758,0.019572198390960693,0.08068561553955078,-0.9807434678077698,0.17785441875457764,0.29871052503585815,-0.14644241333007812,-0.943041205406189
16,0.32987046241760254,-0.25382280349731445,0.016009211540222168,0.08165848255157471,-0.9808796644210815,0.17665494978427887,0.30126622319221497,-0.14466285705566406,-0.9425027370452881
17,0.33248627185821533,-0.2559638023376465,0.016821324825286865,0.07962226867675781,-0.9806298017501831,0.17895662784576416,0.3090934455394745,-0.14638996124267578,-0.9396973848342896
18,0.3314865827560425,-0.2579803466796875,0.013518422842025757,0.08720040321350098,-0.9786059856414795,0.18635034561157227,0.30903005599975586,-0.151261568069458,-0.9389463663101196
19,0.3340607285499573,-0.2585315704345703,0.01368965208530426,0.09492164850234985,-0.976463258266449,0.19367368519306183,0.31856289505958557,-0.15452635288238525,-0.9352216720581055
20,0.33345434069633484,-0.2617650032043457,0.010161548852920532,0.1078265905380249,-0.9722539186477661,0.207595556974411,0.32281893491744995,-0.16325724124908447,-0.9322742223739624
21,0.3372628688812256,-0.26317691802978516,0.011315368115901947,0.12230169773101807,-0.9675238132476807,0.22122374176979065,0.34123992919921875,-0.16831612586975098,-0.9247837066650391
22,0.3361872434616089,-0.26697683334350586,0.007880240678787231,0.13235270977020264,-0.9628216028213501,0.23549407720565796,0.35298609733581543,-0.17622458934783936,-0.9188829660415649
23,0.3369333744049072,-0.2674121856689453,0.007616743445396423,0.13874977827072144,-0.959593653678894,0.24480348825454712,0.37356245517730713,-0.17821991443634033,-0.9103235006332397
24,0.3376779854297638,-0.2655348777770996,0.008738003671169281,0.12533754110336304,-0.9626850485801697,0.23984995484352112,0.395450234413147,-0.17324471473693848,-0.9020007848739624
25,0.33768829703330994,-0.2762613296508789,0.009554117918014526,0.07079637050628662,-0.9720457196235657,0.22386369109153748,0.4006945490837097,-0.1778097152709961,-0.8987922668457031
26,0.3377716541290283,-0.28922080993652344,0.009774245321750641,0.009865045547485352,-0.9789349436759949,0.2039337456226349,0.4067319631576538,-0.18238210678100586,-0.8951568603515625
27,0.33405497670173645,-0.30907201766967773,0.00886014848947525,-0.042710304260253906,-0.9767379760742188,0.21013960242271423,0.40002214908599854,-0.20945453643798828,-0.8922505378723145
28,0.3233812153339386,-0.32494068145751953,0.0024132952094078064,-0.1191633939743042,-0.9750025272369385,0.18753689527511597,0.3770695924758911,-0.21917212009429932,-0.8998789191246033
29,0.32528701424598694,-0.3379831314086914,0.008342660963535309,-0.18867361545562744,-0.9674137830734253,0.16885770857334137,0.37869933247566223,-0.23032057285308838,-0.8964036107063293
30,0.32435065507888794,-0.349057674407959,0.012833788990974426,-0.2643015384674072,-0.954128086566925,0.14065681397914886,0.37379249930381775,-0.2357848882675171,-0.8970422148704529
31,0.3255641758441925,-0.3594245910644531,0.020112887024879456,-0.3291792869567871,-0.937041163444519,0.11659684777259827,0.37416914105415344,-0.24281096458435059,-0.8950084447860718
32,0.3229024410247803,-0.36730432510375977,0.02362808585166931,-0.3820211887359619,-0.9192128777503967,0.09543471783399582,0.3681768476963043,-0.24609923362731934,-0.896594226360321
33,0.3246372938156128,-0.3697361946105957,0.031568706035614014,-0.4188908338546753,-0.9050320386886597,0.07380782067775726,0.37206965684890747,-0.24521934986114502,-0.8952272534370422
34,0.3225046694278717,-0.37641334533691406,0.035779938101768494,-0.4445340633392334,-0.8930315375328064,0.0698881596326828,0.3655957281589508,-0.252105712890625,-0.8959814310073853
35,0.3264929950237274,-0.3805961608886719,0.04681110382080078,-0.46864426136016846,-0.8813757300376892,0.059576161205768585,0.3735036551952362,-0.25881171226501465,-0.8907926082611084
36,0.33407145738601685,-0.3869504928588867,0.06342074275016785,-0.4866611957550049,-0.8720924854278564,0.0511435940861702,0.39059609174728394,-0.2695869207382202,-0.8802032470703125
37,0.3416118323802948,-0.39603090286254883,0.08072201907634735,-0.5004920959472656,-0.8644449710845947,0.04735899716615677,0.4067504107952118,-0.283083438873291,-0.868572473526001
38,0.34971219301223755,-0.4062185287475586,0.09780466556549072,-0.511904239654541,-0.8579214811325073,0.04387349262833595,0.4233502745628357,-0.29638540744781494,-0.8561134338378906
39,0.35880258679389954,-0.41707706451416016,0.11438643932342529,-0.5195561647415161,-0.8534600138664246,0.04083428904414177,0.44093596935272217,-0.308748722076416,-0.8427631258964539
40,0.3686888813972473,-0.42647647857666016,0.12947043776512146,-0.5202208757400513,-0.8530640602111816,0.04064757004380226,0.4587135910987854,-0.3192485570907593,-0.829254150390625
41,0.37747687101364136,-0.43528079986572266,0.1417919397354126,-0.518558144569397,-0.8538855910301208,0.04446226358413696,0.4711088538169861,-0.3287222385406494,-0.8185341954231262
42,0.38429319858551025,-0.4447016716003418,0.15132251381874084,-0.5188411474227905,-0.8534480333328247,0.049298059195280075,0.47824031114578247,-0.337571382522583,-0.8107600212097168
43,0.3908928632736206,-0.45242881774902344,0.1582406759262085,-0.5217399597167969,-0.8518896698951721,0.04551367089152336,0.48523780703544617,-0.34021806716918945,-0.8054787516593933
44,0.3974376916885376,-0.4605903625488281,0.16388565301895142,-0.5275086164474487,-0.8487091064453125,0.03778639808297157,0.49189573526382446,-0.3413931131362915,-0.800930380821228
45,0.40366584062576294,-0.46949338912963867,0.16838288307189941,-0.5351824760437012,-0.8442912697792053,0.02742442488670349,0.4979040026664734,-0.3415067195892334,-0.7971604466438293
46,0.4064056873321533,-0.47588109970092773,0.16451606154441833,-0.5412888526916504,-0.8406488299369812,0.017779920250177383,0.4955867528915405,-0.3360450267791748,-0.8009167909622192
47,0.40535494685173035,-0.4848151206970215,0.15567654371261597,-0.5529353618621826,-0.8332024812698364,0.006012112833559513,0.4861275553703308,-0.3284505605697632,-0.8098149299621582
48,0.40003278851509094,-0.49227190017700195,0.14010795950889587,-0.5640652179718018,-0.8257301449775696,-0.0004554094048216939,0.468342661857605,-0.3194756507873535,-0.8237660527229309
49,0.39547330141067505,-0.5025219917297363,0.1283867508172989,-0.568157434463501,-0.8228437900543213,0.011192829348146915,0.4515645205974579,-0.32310938835144043,-0.8316789269447327
50,0.39353638887405396,-0.5130224227905273,0.1213400810956955,-0.5632600784301758,-0.825563371181488,0.03439886122941971,0.439967542886734,-0.33489668369293213,-0.8332304358482361
51,0.39455515146255493,-0.5279378890991211,0.12151986360549927,-0.5662537813186646,-0.8227425217628479,0.049512337893247604,0.4364686906337738,-0.35027337074279785,-0.8287361860275269
52,0.39478468894958496,-0.5450563430786133,0.12332949042320251,-0.5714114904403687,-0.8182348012924194,0.06309297680854797,0.43309327960014343,-0.36596453189849854,-0.8237112760543823
53,0.3906550407409668,-0.5603036880493164,0.12013658881187439,-0.5768485069274902,-0.8127964735031128,0.0812893882393837,0.4189022183418274,-0.3797875642776489,-0.8247925043106079
54,0.3869178891181946,-0.5737214088439941,0.11687445640563965,-0.5788955688476562,-0.8089178204536438,0.1026255413889885,0.40350013971328735,-0.3935563564300537,-0.826015293598175
55,0.38563859462738037,-0.5855112075805664,0.11586594581604004,-0.575265645980835,-0.8079680800437927,0.12750335037708282,0.3910785913467407,-0.4085865020751953,-0.8246906399726868
56,0.3854118585586548,-0.5960288047790527,0.11540409922599792,-0.5687687397003174,-0.8081942200660706,0.15272271633148193,0.3800128400325775,-0.4228895902633667,-0.8226509690284729
57,0.3870221972465515,-0.605532169342041,0.11590681970119476,-0.5592381954193115,-0.8098199367523193,0.17732536792755127,0.3723909854888916,-0.43650197982788086,-0.8190183043479919
58,0.39059990644454956,-0.6154966354370117,0.11891305446624756,-0.5505316257476807,-0.8105247616767883,0.1999119073152542,0.36898478865623474,-0.45106041431427,-0.8126469254493713
59,0.39503103494644165,-0.626309871673584,0.12393349409103394,-0.542205810546875,-0.8103073835372925,0.2222941815853119,0.3676799535751343,-0.4666929244995117,-0.8043687343597412
