step,pushpoint_left_distance_0
0,0.6836239695549011
1,0.6952269673347473
2,0.7053017020225525
3,0.7149860858917236
4,0.7221808433532715
5,0.7251277565956116
6,0.718656063079834
7,0.7058305144309998
8,0.690390944480896
9,0.6823092103004456
10,0.6777235865592957
11,0.6740862131118774
12,0.6696091890335083
13,0.6706919074058533
14,0.6702578067779541
15,0.6721962690353394
16,0.6725170016288757
17,0.6706820726394653
18,0.6670704483985901
19,0.6625096201896667
20,0.657586395740509
21,0.6485341191291809
22,0.6344102025032043
23,0.618253231048584
24,0.6024400591850281
25,0.5885235667228699
26,0.581120491027832
27,0.5796093344688416
28,0.5830491185188293
29,0.5863966941833496
30,0.5999561548233032
31,0.6091910004615784
32,0.6140612363815308
33,0.6180646419525146
34,0.6247321963310242
35,0.6298657059669495
36,0.6336641311645508
37,0.6369631886482239
38,0.6357463002204895
39,0.633104681968689
40,0.6258732080459595
41,0.6150537133216858
42,0.6003726124763489
43,0.5842306613922119
44,0.5695640444755554
45,0.5591346621513367
46,0.5537039041519165
47,0.5499482750892639
48,0.5459860563278198
49,0.5363329648971558
50,0.5206000804901123
51,0.5191458463668823
52,0.5243878960609436
53,0.5364981889724731
54,0.5622689723968506
55,0.5913192629814148
56,0.609549343585968
57,0.6129658818244934
58,0.6068274974822998
59,0.5951082110404968
60,0.5864596962928772
61,0.5983983278274536
62,0.624275803565979
63,0.6599361300468445
64,0.695754885673523
65,0.7274566292762756
66,0.7552019953727722
67,0.77872234582901
68,0.7982921004295349
69,0.8158954977989197
70,0.8340798616409302
71,0.8543754816055298
72,0.8764492869377136
73,0.8991907835006714
74,0.9228643774986267
75,0.9452921152114868
76,0.9576233625411987
77,0.9575455784797668
78,0.9512744545936584
79,0.9419920444488525
80,0.9316821694374084
81,0.9214304685592651
82,0.9085598587989807
83,0.8976073861122131
84,0.8892435431480408
85,0.8806208968162537
86,0.8702141642570496
87,0.8598363399505615
88,0.8540946245193481
89,0.8559713959693909
90,0.8654599785804749
91,0.8719491958618164
92,0.8706516027450562
93,0.8656147718429565
94,0.861572802066803
95,0.8589169979095459
96,0.8554896116256714
97,0.8493136763572693
98,0.8401046395301819
99,0.8281165957450867
100,0.815273106098175
101,0.8029915690422058
102,0.7922072410583496
103,0.784663736820221
104,0.7825995087623596
105,0.7829400300979614
106,0.7864490747451782
107,0.7966305017471313
108,0.8110882043838501
109,0.8280283212661743
110,0.846883237361908
111,0.866416335105896
112,0.8859748244285583
113,0.9044336080551147
114,0.92189621925354
115,0.9389461278915405
116,0.9568548798561096
117,0.9752485752105713
118,0.9941383004188538
119,1.0132185220718384
120,1.0320968627929688
121,1.0504173040390015
122,1.0677027702331543
123,1.0840106010437012
124,1.0991312265396118
125,1.1126115322113037
126,1.1248873472213745
127,1.136650562286377
128,1.1484363079071045
129,1.1602081060409546
130,1.1720330715179443
131,1.1839274168014526
132,1.1958826780319214
133,1.2078685760498047
134,1.2198309898376465
135,1.2316631078720093
136,1.2431696653366089
137,1.2541080713272095
138,1.2641624212265015
139,1.2733173370361328
140,1.2815141677856445
141,1.2892282009124756
142,1.296524167060852
143,1.3037480115890503
144,1.310972809791565
145,1.3181118965148926
146,1.3249679803848267
147,1.3313732147216797
148,1.3374098539352417
149,1.343156337738037
150,1.3485784530639648
151,1.3537479639053345
152,1.3586981296539307
153,1.363439917564392
154,1.3679500818252563
155,1.3725441694259644
156,1.377145767211914
157,1.3817652463912964
158,1.386327862739563
159,1.3901675939559937
160,1.3922193050384521
161,1.391447901725769
162,1.3859578371047974
163,1.3761409521102905
164,1.363403081893921
165,1.3475838899612427
166,1.3283931016921997
167,1.3059543371200562
168,1.2821872234344482
169,1.2624413967132568
170,1.2547266483306885
171,1.2569639682769775
172,1.2624319791793823
173,1.269875168800354
174,1.2796260118484497
175,1.2880334854125977
176,1.2937580347061157
177,1.2967703342437744
178,1.2982069253921509
179,1.29891037940979
180,1.3024024963378906
181,1.3092319965362549
182,1.3194773197174072
183,1.3313127756118774
184,1.3444530963897705
185,1.3574072122573853
186,1.368506669998169
187,1.377387285232544
188,1.3861870765686035
189,1.3950235843658447
190,1.4024025201797485
191,1.4084268808364868
192,1.4135191440582275
193,1.4187160730361938
194,1.4242792129516602
195,1.4292547702789307
196,1.4319099187850952
197,1.4326776266098022
198,1.4317984580993652
