step,box_rotation_progress_0
0,114.323974609375
1,114.323974609375
2,114.32391357421875
3,114.323974609375
4,114.323974609375
5,114.32394409179688
6,114.323974609375
7,114.32394409179688
8,114.323974609375
9,114.323974609375
10,114.32391357421875
11,114.323974609375
12,114.32394409179688
13,114.323974609375
14,114.32394409179688
15,114.323974609375
16,114.32394409179688
17,114.323974609375
18,114.323974609375
19,114.32394409179688
20,114.323974609375
21,114.323974609375
22,114.32394409179688
23,114.323974609375
24,114.323974609375
25,114.32394409179688
26,114.32400512695312
27,114.323974609375
28,116.33712768554688
29,119.45742797851562
30,122.07476806640625
31,124.30819702148438
32,125.917724609375
33,126.98873901367188
34,127.73187255859375
35,128.78311157226562
36,130.629638671875
37,130.6224365234375
38,130.65090942382812
39,130.59222412109375
40,130.20123291015625
41,129.90289306640625
42,129.9757080078125
43,130.01327514648438
44,130.19317626953125
45,130.23236083984375
46,130.25277709960938
47,130.15878295898438
48,129.61196899414062
49,129.63308715820312
50,129.65350341796875
51,129.8043212890625
52,132.364990234375
53,138.70382690429688
54,145.99945068359375
55,151.59649658203125
56,155.15457153320312
57,156.23599243164062
58,156.3096923828125
59,156.3096923828125
60,156.3096923828125
61,156.3096923828125
62,156.3096923828125
63,156.3096923828125
64,158.69509887695312
65,163.4073944091797
66,165.69607543945312
67,168.6717529296875
68,169.59341430664062
69,169.63143920898438
70,169.63143920898438
71,169.6314697265625
72,169.63143920898438
73,169.6314697265625
74,169.63150024414062
75,169.63145446777344
76,169.63150024414062
77,169.63143920898438
78,169.6314697265625
79,169.63143920898438
80,169.63145446777344
81,169.63150024414062
82,169.63145446777344
83,169.6314697265625
84,169.63143920898438
85,169.6314697265625
86,169.63143920898438
87,169.63143920898438
88,169.6314697265625
89,169.63143920898438
90,169.6314697265625
91,169.63150024414062
92,169.63143920898438
93,169.6314697265625
94,169.63143920898438
95,169.63145446777344
96,169.63150024414062
97,169.63145446777344
98,169.6314697265625
99,169.63143920898438
100,169.6314697265625
101,169.63143920898438
102,169.63143920898438
103,169.63148498535156
104,169.63143920898438
105,169.6314697265625
106,169.63148498535156
107,169.63143920898438
108,169.6314697265625
109,169.63143920898438
110,169.63143920898438
111,169.6314697265625
112,169.63143920898438
113,169.63143920898438
114,169.63148498535156
115,169.63143920898438
116,169.6314697265625
117,169.63143920898438
118,169.63143920898438
119,169.6314697265625
120,169.63143920898438
121,169.63143920898438
122,169.63148498535156
123,169.63143920898438
124,169.6314697265625
125,169.63143920898438
126,169.63143920898438
127,169.6314697265625
128,169.63150024414062
129,169.63143920898438
130,169.6314697265625
131,169.63143920898438
132,169.63143920898438
133,169.63148498535156
134,169.63143920898438
135,169.6314697265625
136,169.63148498535156
137,169.63143920898438
138,169.6314697265625
139,169.63143920898438
140,169.63143920898438
141,169.6314697265625
142,169.63143920898438
143,169.63145446777344
144,169.6314697265625
145,169.63143920898438
146,169.6314697265625
147,169.63150024414062
148,169.63143920898438
149,169.6314697265625
150,169.63143920898438
151,169.63143920898438
152,169.6314697265625
153,169.63143920898438
154,169.6314697265625
155,169.6314697265625
156,169.63143920898438
157,169.6314697265625
158,169.63143920898438
159,169.63143920898438
160,169.6314697265625
161,169.63143920898438
162,169.63145446777344
163,169.6314697265625
164,169.63143920898438
165,169.6314697265625
166,169.63150024414062
167,169.63143920898438
168,169.6314697265625
169,169.63143920898438
170,169.63143920898438
171,169.63148498535156
172,169.63143920898438
173,169.6314697265625
174,169.63148498535156
175,169.63143920898438
176,169.6314697265625
177,169.63143920898438
178,169.63143920898438
179,169.6314697265625
180,169.63143920898438
181,169.63143920898438
182,169.63148498535156
183,169.63143920898438
184,169.6314697265625
185,169.63143920898438
186,169.63143920898438
187,169.6314697265625
188,169.63143920898438
189,169.63143920898438
190,169.63148498535156
191,169.63143920898438
192,169.6314697265625
193,169.63143920898438
194,169.63143920898438
195,169.6314697265625
196,169.63143920898438
197,169.63143920898438
198,169.6314697265625
