step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.43340277671813965,0.5195965766906738,0.16922008991241455,0.4430012106895447,-0.8754333257675171,-0.19330403208732605,0.20770886540412903,0.3099709153175354,-0.9277796745300293
1,0.43953588604927063,0.49501848220825195,0.15089328587055206,0.3776567578315735,-0.9011214375495911,-0.2129686176776886,0.2041991651058197,0.30539053678512573,-0.93007493019104
2,0.44509202241897583,0.468780517578125,0.13477301597595215,0.29082179069519043,-0.9284439086914062,-0.2311156690120697,0.20683345198631287,0.2968519330024719,-0.9322546720504761
3,0.45052409172058105,0.4423036575317383,0.12355048954486847,0.19752967357635498,-0.9483240842819214,-0.2483215034008026,0.21961262822151184,0.28968268632888794,-0.9315869808197021
4,0.45987623929977417,0.41652917861938477,0.12725430727005005,0.11231470108032227,-0.9587305784225464,-0.2611919045448303,0.2617248594760895,0.2821158170700073,-0.9229902029037476
5,0.47151732444763184,0.39291906356811523,0.1390671283006668,0.0395735502243042,-0.961698055267334,-0.27123942971229553,0.31695565581321716,0.26951509714126587,-0.9093408584594727
6,0.4807850122451782,0.3727121353149414,0.15108636021614075,-0.017851591110229492,-0.9613202810287476,-0.2748541235923767,0.36778250336647034,0.24931085109710693,-0.8958684206008911
7,0.49019765853881836,0.3529634475708008,0.16541048884391785,-0.07248497009277344,-0.9564884305000305,-0.2826228141784668,0.41935229301452637,0.22787564992904663,-0.8787583112716675
8,0.4999762773513794,0.3300032615661621,0.18273431062698364,-0.1303117275238037,-0.9458825588226318,-0.29719510674476624,0.4740404486656189,0.2038307785987854,-0.8565854430198669
9,0.5101044178009033,0.3016014099121094,0.2037523090839386,-0.18682873249053955,-0.9318138360977173,-0.3111560642719269,0.5307740569114685,0.17078042030334473,-0.8301283717155457
10,0.5165334939956665,0.26735448837280273,0.21959847211837769,-0.24094998836517334,-0.9185419082641602,-0.31340712308883667,0.5741795301437378,0.12543541193008423,-0.8090636134147644
11,0.5170445442199707,0.23069143295288086,0.2173735499382019,-0.30020058155059814,-0.9035332202911377,-0.3057897686958313,0.5864881277084351,0.07798492908477783,-0.8061947822570801
12,0.5115021467208862,0.19475746154785156,0.20361381769180298,-0.3577677011489868,-0.8877276182174683,-0.2897277772426605,0.5785273313522339,0.0328369140625,-0.8150017857551575
13,0.5008760690689087,0.1606159210205078,0.18470430374145508,-0.4186711311340332,-0.8656101822853088,-0.27465131878852844,0.5605257153511047,-0.008362412452697754,-0.8280947208404541
