step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.12678313255310059,0.468425452709198,0.002554848790168762,-0.202406644821167,-0.9772672653198242,-0.06308857351541519,-0.35733282566070557,0.13368213176727295,-0.9243605136871338
1,0.154496431350708,0.4809907376766205,0.013599395751953125,-0.15925800800323486,-0.9816827774047852,-0.10457490384578705,-0.29027968645095825,0.14780795574188232,-0.9454578757286072
2,0.1739804744720459,0.4911523461341858,0.020557068288326263,-0.11856567859649658,-0.9851799011230469,-0.12394677102565765,-0.24941802024841309,0.15037453174591064,-0.9566495418548584
3,0.19084668159484863,0.5001538991928101,0.025990664958953857,-0.08287811279296875,-0.9869557619094849,-0.13802072405815125,-0.21781682968139648,0.15308845043182373,-0.9639086127281189
4,0.20839953422546387,0.5073615312576294,0.031452476978302,-0.048189640045166016,-0.9874847531318665,-0.1501721441745758,-0.1866554617881775,0.15660125017166138,-0.9698638319969177
5,0.22631239891052246,0.5143890380859375,0.03707723319530487,-0.02039515972137451,-0.9865912199020386,-0.16193129122257233,-0.15600590407848358,0.16312146186828613,-0.9741937518119812
6,0.24382424354553223,0.5240474343299866,0.043796882033348083,-0.012457728385925293,-0.9838594794273376,-0.178508922457695,-0.12513311207294464,0.17865324020385742,-0.9759225845336914
7,0.2601182460784912,0.5359663963317871,0.05141329765319824,-0.023454666137695312,-0.9786558151245117,-0.2041633427143097,-0.09580639004707336,0.20547997951507568,-0.9739605188369751
8,0.27213549613952637,0.5443716645240784,0.05422726273536682,-0.04431319236755371,-0.9726858735084534,-0.22785645723342896,-0.07860750705003738,0.23076820373535156,-0.9698283076286316
9,0.2818000316619873,0.5506433248519897,0.054026782512664795,-0.07335066795349121,-0.9654685258865356,-0.24998056888580322,-0.06833840161561966,0.25493234395980835,-0.9645410776138306
10,0.29273390769958496,0.5506647229194641,0.050810784101486206,-0.11098814010620117,-0.9571184515953064,-0.2675926089286804,-0.05965310335159302,0.2751866579055786,-0.9595382809638977
11,0.31281256675720215,0.5383941531181335,0.04790806770324707,-0.12868773937225342,-0.9536871910095215,-0.27188295125961304,-0.03637382388114929,0.27851736545562744,-0.9597421884536743
12,0.33554959297180176,0.5235590934753418,0.04647091031074524,-0.1527165174484253,-0.9487937688827515,-0.27652880549430847,-0.006803662516176701,0.2808137536048889,-0.9597381949424744
13,0.3567802906036377,0.5093080401420593,0.04508402943611145,-0.1772681474685669,-0.9428719282150269,-0.28207889199256897,0.0221097469329834,0.28273046016693115,-0.95894455909729
14,0.3736603260040283,0.49229511618614197,0.04046304523944855,-0.20030736923217773,-0.9387812614440918,-0.2802974581718445,0.04493606463074684,0.27699148654937744,-0.9598210453987122
15,0.3878285884857178,0.47367167472839355,0.034139811992645264,-0.2240816354751587,-0.9351555109024048,-0.2743568420410156,0.06389323621988297,0.2668132185935974,-0.9616280794143677
16,0.40005946159362793,0.4534178674221039,0.02701234072446823,-0.24932384490966797,-0.931355357170105,-0.2653582692146301,0.08086913079023361,0.2530311346054077,-0.9640724062919617
17,0.4089772701263428,0.43079397082328796,0.018405690789222717,-0.27583813667297363,-0.9278210997581482,-0.2511204481124878,0.09385843575000763,0.2340083122253418,-0.967693567276001
18,0.4130547046661377,0.4068135619163513,0.008291058242321014,-0.3017127513885498,-0.92481529712677,-0.23170283436775208,0.10103587806224823,0.21064436435699463,-0.972327470779419
