step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.16970562934875488,0.3253474235534668,0.13860586285591125,-0.4374507665634155,-0.8954004049301147,0.08303574472665787,-0.3782268166542053,0.09943383932113647,-0.9203572273254395
1,0.18845868110656738,0.32492828369140625,0.13957998156547546,-0.43886637687683105,-0.8925769329071045,0.10345461964607239,-0.3513457775115967,0.06449294090270996,-0.9340219497680664
2,0.20361781120300293,0.32451391220092773,0.13776832818984985,-0.43462514877319336,-0.8917908072471619,0.12573851644992828,-0.33180269598960876,0.028761982917785645,-0.9429103136062622
3,0.21400237083435059,0.32129335403442383,0.1319652497768402,-0.4269808530807495,-0.8922538757324219,0.14686869084835052,-0.32344281673431396,-0.0009753704071044922,-0.9462472796440125
4,0.22418427467346191,0.31441211700439453,0.1256386935710907,-0.42619144916534424,-0.8898276090621948,0.16299568116664886,-0.3173048496246338,-0.021689176559448242,-0.9480755925178528
5,0.23747515678405762,0.3041505813598633,0.12146027386188507,-0.4230886697769165,-0.889028787612915,0.1749967485666275,-0.30485811829566956,-0.04220426082611084,-0.9514622688293457
6,0.24779248237609863,0.29343080520629883,0.11697365343570709,-0.4101141691207886,-0.8913122415542603,0.1933104693889618,-0.2984221279621124,-0.0691453218460083,-0.951926052570343
7,0.2513730525970459,0.2841324806213379,0.11015087366104126,-0.38405585289001465,-0.896552324295044,0.22066941857337952,-0.3066042959690094,-0.10159826278686523,-0.9463992118835449
8,0.2565462589263916,0.27686023712158203,0.10288876295089722,-0.3518902063369751,-0.9031661748886108,0.24589452147483826,-0.30989137291908264,-0.1354748010635376,-0.9410706162452698
9,0.25940585136413574,0.27126598358154297,0.0950460433959961,-0.31431567668914795,-0.9081544876098633,0.27651599049568176,-0.315593421459198,-0.1747506856918335,-0.9326643943786621
10,0.2617475986480713,0.2670707702636719,0.08678945899009705,-0.27254652976989746,-0.9110261797904968,0.3094345033168793,-0.31959789991378784,-0.21762549877166748,-0.9222235679626465
