step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.002651691436767578,0.4880695343017578,0.019771873950958252,0.38516825437545776,-0.815068244934082,-0.432792603969574,-0.7283369898796082,0.01951378583908081,-0.6849412322044373
1,0.0061986446380615234,0.48742151260375977,0.0200258269906044,0.33367568254470825,-0.8409445881843567,-0.42599618434906006,-0.7446572184562683,0.041968584060668945,-0.6661263108253479
2,0.009922921657562256,0.48667192459106445,0.020025521516799927,0.28342509269714355,-0.8635289669036865,-0.41711872816085815,-0.7590192556381226,0.06385248899459839,-0.6479295492172241
3,0.012642085552215576,0.4861273765563965,0.020024709403514862,0.2344961166381836,-0.8823282718658447,-0.40805450081825256,-0.7734187841415405,0.08496403694152832,-0.6281754970550537
4,0.014533936977386475,0.4858717918395996,0.020034804940223694,0.18794649839401245,-0.8975816965103149,-0.3987770974636078,-0.7875421047210693,0.104891836643219,-0.6072686314582825
5,0.015853583812713623,0.4857358932495117,0.020027272403240204,0.1451168656349182,-0.9094621539115906,-0.3896403908729553,-0.8010998368263245,0.12311822175979614,-0.5857311487197876
6,0.016858398914337158,0.4856109619140625,0.020018547773361206,0.10602355003356934,-0.9188851714134216,-0.38001206517219543,-0.8139344453811646,0.1393328309059143,-0.5640010237693787
7,0.017877161502838135,0.4853968620300293,0.02001558244228363,0.06974858045578003,-0.9261212944984436,-0.3707215189933777,-0.8256201148033142,0.1549890637397766,-0.542521595954895
8,0.01884603500366211,0.4851250648498535,0.02001531422138214,0.035965919494628906,-0.9315043687820435,-0.3619477450847626,-0.8360350131988525,0.17037612199783325,-0.5215530395507812
9,0.019663095474243164,0.4848136901855469,0.020015187561511993,0.0076261162757873535,-0.9338828921318054,-0.3574976921081543,-0.8448360562324524,0.18524479866027832,-0.5019326210021973
10,0.020585477352142334,0.4841327667236328,0.020025543868541718,-0.013409852981567383,-0.9336603283882141,-0.35790854692459106,-0.8512771725654602,0.19843298196792603,-0.48574841022491455
11,0.02231156826019287,0.48250389099121094,0.020015396177768707,-0.02881765365600586,-0.932386577129364,-0.36031243205070496,-0.8545407056808472,0.20998746156692505,-0.4750426709651947
12,0.025001823902130127,0.48013973236083984,0.020014777779579163,-0.04063260555267334,-0.9300721287727356,-0.3651229739189148,-0.8549520373344421,0.22148531675338745,-0.46904295682907104
13,0.027585864067077637,0.4772930145263672,0.02001427859067917,-0.053783535957336426,-0.9278661608695984,-0.3690146207809448,-0.8543131947517395,0.2340795397758484,-0.464064359664917
14,0.030238568782806396,0.47420692443847656,0.020013846457004547,-0.0688023567199707,-0.9252593517303467,-0.37304338812828064,-0.8530385494232178,0.2484530806541443,-0.45890769362449646
15,0.0331195592880249,0.47072267532348633,0.020013295114040375,-0.08497023582458496,-0.9223540425300598,-0.3768858015537262,-0.8510751128196716,0.26387929916381836,-0.4539148807525635
16,0.03615140914916992,0.46619701385498047,0.020012199878692627,-0.10017812252044678,-0.9189814925193787,-0.381362646818161,-0.8487386107444763,0.27895355224609375,-0.4492524564266205
17,0.03953289985656738,0.46086931228637695,0.0200125053524971,-0.12609493732452393,-0.921066403388977,-0.368424654006958,-0.8453629016876221,0.2941064238548279,-0.4459405839443207
18,0.04318135976791382,0.4566178321838379,0.020012646913528442,-0.16556990146636963,-0.9236211776733398,-0.3457031548023224,-0.8416061401367188,0.3150600790977478,-0.4386757016181946
19,0.047203779220581055,0.45331573486328125,0.020012110471725464,-0.21428263187408447,-0.9234300255775452,-0.31837064027786255,-0.8359531760215759,0.34196937084198,-0.4292309880256653
20,0.0504685640335083,0.4512748718261719,0.02001184970140457,-0.26951372623443604,-0.9182199239730835,-0.2902316153049469,-0.8292537927627563,0.37451696395874023,-0.41481927037239075
21,0.05252450704574585,0.4503660202026367,0.02001071721315384,-0.32692062854766846,-0.9079524278640747,-0.26219311356544495,-0.8215553760528564,0.41016507148742676,-0.3959941864013672
22,0.053856611251831055,0.4495048522949219,0.020008280873298645,-0.3781982660293579,-0.8944545984268188,-0.23857316374778748,-0.8130362629890442,0.44417041540145874,-0.37641027569770813
23,0.05475395917892456,0.4484992027282715,0.020004287362098694,-0.4199552536010742,-0.8793349266052246,-0.22451674938201904,-0.8037192821502686,0.4752516746520996,-0.35801008343696594
24,0.05506420135498047,0.4481620788574219,0.02000487595796585,-0.45375752449035645,-0.8624761700630188,-0.22414042055606842,-0.7930572628974915,0.5055490732192993,-0.3398239016532898
25,0.05524212121963501,0.4476914405822754,0.019991084933280945,-0.4844437837600708,-0.8437979221343994,-0.23090976476669312,-0.7804514169692993,0.5361073017120361,-0.3216902017593384
26,0.05548173189163208,0.4472494125366211,0.01998666673898697,-0.5162026882171631,-0.822404682636261,-0.2391349822282791,-0.7646048665046692,0.5683116912841797,-0.3039758503437042
27,0.0556986927986145,0.4468812942504883,0.019994191825389862,-0.5515056848526001,-0.798366367816925,-0.24177005887031555,-0.7456264495849609,0.6017550230026245,-0.2862377166748047
28,0.055760860443115234,0.446530818939209,0.019973501563072205,-0.5872235298156738,-0.7714219093322754,-0.24510599672794342,-0.7234210968017578,0.6360222697257996,-0.2685844600200653
29,0.055863142013549805,0.44611263275146484,0.019973278045654297,-0.6186097860336304,-0.7427734136581421,-0.25614410638809204,-0.6986162662506104,0.6691722869873047,-0.25326618552207947
30,0.05563843250274658,0.4456472396850586,0.01995595544576645,-0.6457234621047974,-0.7136002779006958,-0.2716907262802124,-0.6728595495223999,0.699982762336731,-0.2393411099910736
31,0.05358153581619263,0.4447207450866699,0.01994887739419937,-0.6739978790283203,-0.6816928386688232,-0.2846432030200958,-0.6442018747329712,0.730955958366394,-0.22518286108970642
32,0.05367457866668701,0.4428291320800781,0.020006127655506134,-0.6930742263793945,-0.6591954231262207,-0.29173535108566284,-0.621945858001709,0.7514224052429199,-0.2203352451324463
33,0.055924832820892334,0.4399576187133789,0.02000652253627777,-0.6992368698120117,-0.645018994808197,-0.3082507848739624,-0.6060704588890076,0.76353919506073,-0.22290465235710144
34,0.05829387903213501,0.43608665466308594,0.020005464553833008,-0.7039815187454224,-0.6294485330581665,-0.328944593667984,-0.5892500877380371,0.7762091755867004,-0.22424021363258362
35,0.0606992244720459,0.43168210983276367,0.02000652253627777,-0.7083215713500977,-0.6131860017776489,-0.3496905267238617,-0.571945309638977,0.7888858318328857,-0.224806010723114
36,0.062320828437805176,0.42646217346191406,0.020007625222206116,-0.7111101150512695,-0.5980316996574402,-0.36970314383506775,-0.5555663704872131,0.8002188205718994,-0.22582250833511353
