step,penalty_translation_0
0,-1.6071777281467803e-05
1,-1.6071777281467803e-05
2,-1.6071777281467803e-05
3,-1.6071777281467803e-05
4,-1.6071777281467803e-05
5,-1.6071777281467803e-05
6,-1.6071777281467803e-05
7,-1.6071777281467803e-05
8,-1.6071777281467803e-05
9,-1.6071777281467803e-05
10,-1.6071777281467803e-05
11,-1.6071777281467803e-05
12,-1.6071777281467803e-05
13,-1.6071777281467803e-05
14,-1.6071777281467803e-05
15,-1.6071777281467803e-05
16,-1.6071777281467803e-05
17,-1.6071777281467803e-05
18,-1.6071777281467803e-05
19,-1.6071777281467803e-05
20,-1.6071777281467803e-05
21,-1.6071777281467803e-05
22,-1.6071777281467803e-05
23,-1.6071777281467803e-05
24,-1.6071777281467803e-05
25,-1.6071777281467803e-05
26,-1.6071777281467803e-05
27,-1.6071777281467803e-05
28,-1.6071777281467803e-05
29,-1.6071777281467803e-05
30,-1.6071777281467803e-05
31,-1.6071777281467803e-05
32,-1.6071777281467803e-05
33,-1.6071777281467803e-05
34,-1.6071777281467803e-05
35,-1.6071777281467803e-05
36,-1.6071777281467803e-05
37,-1.6071777281467803e-05
38,-1.6071777281467803e-05
39,-1.6071777281467803e-05
40,-1.6071777281467803e-05
41,-1.6071777281467803e-05
42,-1.6071777281467803e-05
43,-1.6071777281467803e-05
44,-1.6071777281467803e-05
45,-1.6071777281467803e-05
46,-1.6071777281467803e-05
47,-1.6071777281467803e-05
48,-1.6071777281467803e-05
49,-1.6071777281467803e-05
50,-1.6071777281467803e-05
51,-1.6071777281467803e-05
52,-1.6071777281467803e-05
53,-1.6071777281467803e-05
54,-1.6071777281467803e-05
55,-1.6071777281467803e-05
56,-1.6071777281467803e-05
57,-1.6071777281467803e-05
58,-1.6071777281467803e-05
59,-1.6071777281467803e-05
60,-1.6071777281467803e-05
61,-1.6071777281467803e-05
62,-1.6071777281467803e-05
63,-1.6071777281467803e-05
64,-1.6071777281467803e-05
65,-1.6071777281467803e-05
66,-1.6071777281467803e-05
67,-1.6071777281467803e-05
68,-1.6071777281467803e-05
69,-1.6071777281467803e-05
70,-1.6071777281467803e-05
71,-1.606650766916573e-05
72,-1.6071777281467803e-05
73,-1.6071777281467803e-05
74,-1.6071777281467803e-05
75,-1.6071777281467803e-05
76,-1.6071777281467803e-05
77,-1.6071777281467803e-05
78,-1.6071777281467803e-05
79,-1.6071777281467803e-05
80,-1.9344415704836138e-06
81,-0.00029913641628809273
82,-0.002256640000268817
83,-0.005517688114196062
84,-0.008575311861932278
85,-0.010150645859539509
86,-0.015615979209542274
87,-0.02232692763209343
88,-0.023711537942290306
89,-0.023711537942290306
90,-0.023711537942290306
91,-0.023712100461125374
92,-0.023711537942290306
93,-0.023711537942290306
94,-0.023712100461125374
95,-0.023712100461125374
96,-0.023711537942290306
97,-0.023711537942290306
98,-0.023712100461125374
99,-0.023712100461125374
100,-0.023711537942290306
101,-0.023711537942290306
102,-0.023712100461125374
103,-0.023711537942290306
104,-0.023711537942290306
105,-0.023712100461125374
106,-0.023712100461125374
107,-0.023711537942290306
108,-0.023711537942290306
109,-0.023711537942290306
110,-0.023712100461125374
111,-0.023711537942290306
112,-0.023711537942290306
113,-0.023711537942290306
114,-0.023712100461125374
115,-0.023712100461125374
116,-0.023711537942290306
117,-0.023711537942290306
118,-0.023712100461125374
119,-0.023711537942290306
120,-0.023711537942290306
121,-0.023712100461125374
122,-0.023712100461125374
123,-0.023711537942290306
124,-0.023711537942290306
125,-0.023712100461125374
126,-0.023711537942290306
127,-0.023711537942290306
128,-0.023711537942290306
129,-0.023712100461125374
130,-0.023712100461125374
131,-0.023711537942290306
132,-0.023711537942290306
133,-0.023712100461125374
134,-0.023711537942290306
135,-0.023711537942290306
136,-0.023712100461125374
137,-0.023712100461125374
138,-0.023711537942290306
139,-0.023711537942290306
140,-0.023712100461125374
141,-0.023711537942290306
142,-0.023712100461125374
143,-0.023711537942290306
144,-0.023711537942290306
145,-0.023712100461125374
146,-0.023712100461125374
147,-0.023711537942290306
148,-0.023711537942290306
149,-0.023712100461125374
150,-0.023711537942290306
151,-0.023711537942290306
152,-0.023712100461125374
153,-0.023712100461125374
154,-0.023711537942290306
155,-0.023711537942290306
156,-0.023712100461125374
157,-0.023712100461125374
158,-0.023711537942290306
159,-0.023711537942290306
160,-0.023712100461125374
161,-0.023711537942290306
162,-0.023711537942290306
163,-0.023712100461125374
164,-0.023712100461125374
165,-0.023712100461125374
166,-0.023711537942290306
167,-0.023711537942290306
168,-0.023712100461125374
169,-0.023711537942290306
170,-0.023711537942290306
171,-0.023712100461125374
172,-0.023712100461125374
173,-0.023711537942290306
174,-0.023711537942290306
175,-0.023712100461125374
176,-0.023712100461125374
177,-0.023711537942290306
178,-0.023711537942290306
179,-0.023712100461125374
180,-0.023711537942290306
181,-0.023711537942290306
182,-0.023712100461125374
183,-0.023711537942290306
184,-0.023711537942290306
185,-0.023711537942290306
186,-0.023712100461125374
187,-0.023711537942290306
188,-0.023711537942290306
189,-0.023711537942290306
190,-0.023712100461125374
191,-0.023712100461125374
192,-0.023711537942290306
193,-0.023711537942290306
194,-0.023712100461125374
195,-0.023711537942290306
196,-0.023711537942290306
197,-0.023711537942290306
198,-0.023712100461125374
