step,rewards_0
0,-2.244049310684204
1,-0.1763472557067871
2,-0.17612053453922272
3,-0.17900006473064423
4,-0.18383143842220306
5,-0.1896226853132248
6,-0.1968916952610016
7,-0.2040012776851654
8,-0.20904038846492767
9,-0.2128543108701706
10,-0.21523183584213257
11,-0.2165387123823166
12,-0.21833808720111847
13,-0.2201714664697647
14,-0.22158896923065186
15,-0.2222275733947754
16,-0.2217753529548645
17,-0.2197026163339615
18,-0.21565671265125275
19,-0.21006277203559875
20,-0.20415069162845612
21,-0.19899357855319977
22,-0.19518853724002838
23,-0.19235312938690186
24,-0.19030636548995972
25,-0.18898852169513702
26,-0.1880027800798416
27,-0.18715372681617737
28,-0.18633496761322021
29,-0.1860215663909912
30,-0.18326835334300995
31,-0.1746092438697815
32,-0.1590159386396408
33,-0.13742904365062714
34,-0.612125039100647
35,-0.5845203399658203
36,-0.5577665567398071
37,-0.5361860394477844
38,-0.5117223858833313
39,-0.48235735297203064
40,-0.45084846019744873
41,-0.4218771159648895
42,-0.3974500298500061
43,-0.37803763151168823
44,-0.3586105704307556
45,-0.3397867679595947
46,-0.32621970772743225
47,-0.330579936504364
48,-0.3591346740722656
49,-0.41769614815711975
50,-0.4755823016166687
51,-0.5201727151870728
52,-0.552411675453186
53,-0.5774016380310059
54,-0.5941183567047119
55,-0.6048910617828369
56,-0.6096640229225159
57,-0.6084972620010376
58,-0.6046076416969299
59,-0.5981466770172119
60,-0.5904358625411987
61,-0.5805115699768066
62,-0.5674228668212891
63,-0.554282546043396
64,-0.5417831540107727
65,-0.5267379283905029
66,-0.5103967189788818
67,-0.49276721477508545
68,-0.4745076894760132
69,-0.4577377736568451
70,-0.44450733065605164
71,-0.4334544539451599
72,-0.425446093082428
73,-0.4193439185619354
74,-0.4168305993080139
75,-0.4133060574531555
76,-0.4030979871749878
77,-0.39429834485054016
78,-1.1810009479522705
79,-1.9379514455795288
80,-2.4488399028778076
81,-2.728989601135254
82,-3.257803440093994
83,-2.902492046356201
84,-1.6723623275756836
85,-0.9505151510238647
86,-0.9457291960716248
87,-0.945420503616333
88,-0.9432287216186523
89,-0.9374330639839172
90,-0.928502082824707
91,-0.9166475534439087
92,-0.9096987247467041
93,-0.8955246210098267
94,-0.8835965991020203
95,-0.8668962121009827
96,-0.8396648168563843
97,-0.8300387263298035
98,-0.7188462018966675
99,-0.5535445213317871
100,-0.5503038763999939
101,-0.5568847060203552
102,-0.5734671950340271
103,-0.5994038581848145
104,-0.6286348104476929
105,-0.6542213559150696
106,-0.6661418080329895
107,-0.6685004830360413
108,-0.6707202196121216
109,-0.6726930141448975
110,-0.6748490929603577
111,-0.6772326827049255
112,-0.6797287464141846
113,-0.6822670698165894
114,-0.6847584247589111
115,-0.6871882677078247
116,-0.6896555423736572
117,-0.6919103860855103
118,-0.6938928365707397
119,-0.6955265998840332
120,-0.6968427300453186
121,-0.6977789998054504
122,-0.698360800743103
123,-0.6988057494163513
124,-0.699455201625824
125,-0.7004913091659546
126,-0.7014220356941223
127,-0.7019182443618774
128,-0.7026721835136414
129,-0.7036400437355042
130,-0.7048617005348206
131,-1.705970287322998
132,-1.7062029838562012
133,-1.706277847290039
134,-1.706491470336914
135,-1.706815481185913
136,-1.7073445320129395
137,-1.707977056503296
138,-0.7087262272834778
139,-0.710128903388977
140,-0.7112312912940979
141,-0.7126191854476929
142,-0.7138882279396057
143,-0.7151110768318176
144,-0.7166450023651123
145,-1.717179536819458
146,-1.7181041240692139
147,-1.7180192470550537
148,-1.717580795288086
149,-1.718675136566162
150,-1.7193257808685303
151,-1.7201950550079346
152,-1.7209208011627197
153,-1.721773386001587
154,-1.722825050354004
155,-1.7240173816680908
156,-1.7250757217407227
157,-1.726161003112793
158,-1.7274293899536133
159,-1.7284104824066162
160,-1.7288808822631836
161,-1.7290167808532715
162,-1.728883981704712
163,-1.7289273738861084
164,-1.7294201850891113
165,-1.7300419807434082
166,-1.730539083480835
167,-1.7310400009155273
168,-1.7314996719360352
169,-1.7314026355743408
170,-1.73134446144104
171,-1.7311668395996094
172,-1.7311005592346191
173,-1.7310352325439453
174,-1.7312030792236328
175,-1.7314817905426025
176,-1.731457233428955
177,-1.7313287258148193
178,-1.7313191890716553
179,-1.731220006942749
180,-0.7309846878051758
181,-0.7308750152587891
182,-0.7309575080871582
183,-0.730874240398407
184,-0.7305988073348999
185,-0.7302255034446716
186,-0.7297599911689758
187,-0.7291010022163391
188,-0.7282682657241821
189,-0.7275606989860535
190,-0.7269019484519958
191,-0.7264273166656494
192,-0.7261386513710022
193,-0.7259286642074585
194,-0.7261040806770325
195,-0.7258579730987549
196,-0.7252607345581055
197,-0.7247713804244995
198,-0.7242528200149536
199,-0.7416137456893921
