step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.4215829372406006,0.16945557296276093,0.34142234921455383,-0.4031541347503662,-0.8522534370422363,-0.3333630859851837,0.6317274570465088,0.004379332065582275,-0.7751783132553101
1,0.416607141494751,0.1877560019493103,0.32792869210243225,-0.390170693397522,-0.8604056239128113,-0.32782450318336487,0.6080353260040283,0.02659153938293457,-0.7934644818305969
2,0.4097940921783447,0.2035551369190216,0.3139764368534088,-0.38149869441986084,-0.8666039109230042,-0.32164648175239563,0.5824828147888184,0.0448116660118103,-0.8116068840026855
3,0.40145373344421387,0.21700145304203033,0.30009064078330994,-0.37649083137512207,-0.871256411075592,-0.3149079382419586,0.5561504364013672,0.05929553508758545,-0.8289636969566345
4,0.39217400550842285,0.22919383645057678,0.2863506078720093,-0.37611377239227295,-0.8728408217430115,-0.3109460473060608,0.5298768281936646,0.07268363237380981,-0.844954252243042
5,0.3824036121368408,0.24106436967849731,0.2726690173149109,-0.3810105323791504,-0.8706432580947876,-0.3111451268196106,0.5037466287612915,0.08670943975448608,-0.8594887256622314
6,0.3719804286956787,0.2528224587440491,0.25912123918533325,-0.3898988962173462,-0.865732729434967,-0.31382402777671814,0.4774590730667114,0.1013493537902832,-0.8727892637252808
7,0.36084914207458496,0.2644936442375183,0.24574080109596252,-0.40255260467529297,-0.8583210706710815,-0.31817686557769775,0.4509202539920807,0.11655592918395996,-0.8849213123321533
8,0.3495767116546631,0.2756849229335785,0.23209092020988464,-0.4193767309188843,-0.8484560251235962,-0.3228711485862732,0.42345157265663147,0.13176727294921875,-0.8962846994400024
9,0.3383200168609619,0.2863953113555908,0.21812081336975098,-0.44099628925323486,-0.8355530500411987,-0.3276790678501129,0.39510518312454224,0.14708161354064941,-0.9067850112915039
