step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.1809026002883911,0.49718159437179565,0.19210663437843323,0.5743904113769531,-0.8164058923721313,-0.0596417561173439,-0.20728948712348938,-0.07458126544952393,-0.9754326343536377
1,0.18696081638336182,0.4941253364086151,0.20346280932426453,0.5608044862747192,-0.8262296915054321,-0.05331847816705704,-0.18790578842163086,-0.06429445743560791,-0.9800804257392883
2,0.19098928570747375,0.49120068550109863,0.21409431099891663,0.5495014190673828,-0.8342000842094421,-0.046459030359983444,-0.17047910392284393,-0.05751347541809082,-0.9836814999580383
3,0.19305017590522766,0.4889989495277405,0.22437629103660583,0.5408687591552734,-0.8401897549629211,-0.039271384477615356,-0.15404468774795532,-0.05304908752441406,-0.9866387844085693
4,0.1932562291622162,0.48760730028152466,0.23428577184677124,0.53523188829422,-0.8441097736358643,-0.03171095252037048,-0.1385234296321869,-0.050678372383117676,-0.9890616536140442
5,0.19181400537490845,0.48695430159568787,0.2437889575958252,0.5322583317756653,-0.8462450504302979,-0.023881733417510986,-0.1239275336265564,-0.04997825622558594,-0.99103182554245
6,0.18895208835601807,0.4869311451911926,0.25287753343582153,0.5315724611282349,-0.8468654155731201,-0.01580226607620716,-0.1101287454366684,-0.050604939460754395,-0.9926282167434692
7,0.18485406041145325,0.4872787296772003,0.2613753378391266,0.5322228670120239,-0.8465753793716431,-0.00699195358902216,-0.0972478836774826,-0.05292916297912598,-0.9938517212867737
8,0.17954853177070618,0.48810163140296936,0.2692025303840637,0.5342484712600708,-0.8453251123428345,0.002016484970226884,-0.08548510819673538,-0.05639982223510742,-0.9947419166564941
9,0.17272570729255676,0.48974573612213135,0.2763332426548004,0.5388981103897095,-0.8423035740852356,0.010653853416442871,-0.07498198747634888,-0.0605623722076416,-0.9953441023826599
10,0.16419696807861328,0.4923621416091919,0.28273606300354004,0.546934187412262,-0.8369641304016113,0.01881331205368042,-0.06562942266464233,-0.06526851654052734,-0.995707094669342
11,0.15420714020729065,0.49550119042396545,0.2882821261882782,0.5571975111961365,-0.8299378752708435,0.02709236741065979,-0.05736899375915527,-0.07102346420288086,-0.9958235025405884
12,0.14320585131645203,0.49892058968544006,0.29303184151649475,0.5687190294265747,-0.8217650651931763,0.035509202629327774,-0.04976267367601395,-0.07746672630310059,-0.9957523345947266
13,0.13114649057388306,0.5024928450584412,0.29688021540641785,0.5813724994659424,-0.8124527931213379,0.04389244690537453,-0.043100569397211075,-0.08462226390838623,-0.995480477809906
14,0.11882543563842773,0.5056373476982117,0.3004398047924042,0.5942161679267883,-0.8025466203689575,0.05316121131181717,-0.03568902984261513,-0.09233987331390381,-0.995087742805481
15,0.10779988765716553,0.5081700086593628,0.30429112911224365,0.6066703796386719,-0.7923927307128906,0.06375657021999359,-0.025633519515395164,-0.09965920448303223,-0.9946914911270142
16,0.0981174111366272,0.5102711319923401,0.3083260953426361,0.6183551549911499,-0.7823134660720825,0.07498402148485184,-0.013634325936436653,-0.10607612133026123,-0.994264543056488
17,0.08948725461959839,0.5120769739151001,0.3124798536300659,0.6292422413825989,-0.7723772525787354,0.08653035759925842,-0.000174790620803833,-0.11147534847259521,-0.9937671422958374
18,0.08142149448394775,0.5137304663658142,0.31658780574798584,0.63950115442276,-0.7625134587287903,0.09803777933120728,0.014049887657165527,-0.11590909957885742,-0.9931603670120239
19,0.07383173704147339,0.5152723789215088,0.32060882449150085,0.6494182348251343,-0.7525341510772705,0.10930870473384857,0.02867553010582924,-0.11940836906433105,-0.9924309849739075
20,0.06654363870620728,0.516773521900177,0.32440558075904846,0.6591129302978516,-0.742433488368988,0.11984473466873169,0.042945604771375656,-0.1219409704208374,-0.9916079640388489
21,0.05923569202423096,0.5184671878814697,0.327719509601593,0.6688449382781982,-0.7320850491523743,0.12922067940235138,0.056218840181827545,-0.12351512908935547,-0.9907490015029907
22,0.05188053846359253,0.5203628540039062,0.33053407073020935,0.6786810159683228,-0.7214681506156921,0.13738925755023956,0.06837505847215652,-0.12418687343597412,-0.9899003505706787
23,0.04445904493331909,0.5224549174308777,0.33284255862236023,0.6885012984275818,-0.7107601761817932,0.1441732794046402,0.0792083814740181,-0.12391054630279541,-0.9891270995140076
24,0.037002742290496826,0.5247963070869446,0.3346829414367676,0.6978760957717896,-0.7004773616790771,0.1493331491947174,0.08871471881866455,-0.12235367298126221,-0.9885136485099792
25,0.03001117706298828,0.5279348492622375,0.33600133657455444,0.707073450088501,-0.6906468868255615,0.15183568000793457,0.0964975357055664,-0.11847150325775146,-0.9882574677467346
26,0.02369368076324463,0.5320230722427368,0.3367970585823059,0.7159410715103149,-0.6814667582511902,0.1517612338066101,0.10264717787504196,-0.11226630210876465,-0.9883622527122498
27,0.018027305603027344,0.5369556546211243,0.3373352289199829,0.7244119644165039,-0.6727762222290039,0.15033118426799774,0.10850925743579865,-0.10407161712646484,-0.9886327981948853
28,0.012521505355834961,0.5423094034194946,0.3376378118991852,0.7323830127716064,-0.6646954417228699,0.1476314216852188,0.11354304850101471,-0.09456038475036621,-0.9890228509902954
29,0.006724536418914795,0.5477920174598694,0.3375578820705414,0.7400606870651245,-0.6569923758506775,0.14377498626708984,0.11717814207077026,-0.08454775810241699,-0.9895054697990417
30,0.0004583597183227539,0.5529145002365112,0.33725136518478394,0.7474533319473267,-0.6494576930999756,0.13970763981342316,0.11993308365345001,-0.07492303848266602,-0.9899508357048035
31,-0.0055689215660095215,0.557677686214447,0.3373037874698639,0.75471031665802,-0.6417940258979797,0.13606177270412445,0.12307177484035492,-0.06521117687225342,-0.9902530312538147
32,-0.011192679405212402,0.5622029304504395,0.33775269985198975,0.7618748545646667,-0.6339976191520691,0.13264109194278717,0.12644357979297638,-0.055265069007873535,-0.9904330968856812
33,-0.01676201820373535,0.5664169192314148,0.33834561705589294,0.7690970301628113,-0.625910222530365,0.12932957708835602,0.1294788420200348,-0.04557144641876221,-0.9905344843864441
34,-0.02273571491241455,0.5703149437904358,0.3387252390384674,0.776546835899353,-0.6174572706222534,0.12538564205169678,0.13095183670520782,-0.036490678787231445,-0.9907169342041016
35,-0.02909088134765625,0.5740458369255066,0.33881017565727234,0.784284770488739,-0.6086402535438538,0.12022677063941956,0.13023807108402252,-0.027950286865234375,-0.9910886883735657
