step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,0.4208165407180786,0.535189151763916,0.0244991984218359,-0.3429608643054962,-0.16264088451862335,-0.3843601942062378,0.4088324010372162,0.1604633629322052
1,0.45114073157310486,0.524074912071228,0.3719823658466339,-0.22842590510845184,-0.27009686827659607,-0.3975215554237366,0.40964964032173157,0.1944904774427414
2,0.4585585594177246,0.5271247029304504,0.4524887800216675,-0.30787503719329834,-0.3209924101829529,-0.393075168132782,0.4123343229293823,0.1610213965177536
3,0.44426611065864563,0.5206080079078674,0.4781127870082855,-0.3421156704425812,-0.349452942609787,-0.3920339345932007,0.41331610083580017,0.14189141988754272
4,0.43009814620018005,0.5070606470108032,0.4865095317363739,-0.35274091362953186,-0.36885520815849304,-0.39244434237480164,0.4140096604824066,0.13062350451946259
5,0.4423280656337738,0.4925541281700134,0.49333080649375916,-0.3117530643939972,-0.3736666738986969,-0.39574718475341797,0.41418465971946716,0.13331176340579987
6,0.4232689440250397,0.4935595989227295,0.4964517056941986,-0.35178035497665405,-0.38140571117401123,-0.3962749242782593,0.4144849181175232,0.1303347796201706
7,0.4445483088493347,0.4900304973125458,0.4986017048358917,-0.3229259252548218,-0.3706939220428467,-0.39892950654029846,0.413815438747406,0.15350279211997986
8,0.46095356345176697,0.45952701568603516,0.49782124161720276,-0.24923452734947205,-0.35128524899482727,-0.40257179737091064,0.41302868723869324,0.1715267449617386
9,0.4619694650173187,0.42437756061553955,0.4964295029640198,-0.24574796855449677,-0.35311010479927063,-0.4033202528953552,0.41232481598854065,0.17541629076004028
10,0.429653525352478,0.3933669328689575,0.4917537271976471,-0.22094793617725372,-0.36763328313827515,-0.4052652418613434,0.41206681728363037,0.16180188953876495
11,0.39152002334594727,0.36416104435920715,0.48558366298675537,-0.15216659009456635,-0.37776538729667664,-0.4086042642593384,0.41238653659820557,0.1677093803882599
12,0.351632684469223,0.31176620721817017,0.4788251519203186,-0.06612582504749298,-0.3761357069015503,-0.4122850298881531,0.4119497835636139,0.15368273854255676
13,0.3255033791065216,0.2525906562805176,0.4734947085380554,-0.015067181549966335,-0.36044037342071533,-0.4147152900695801,0.4116072654724121,0.16379541158676147
14,0.28435128927230835,0.19961337745189667,0.46818462014198303,0.002959874691441655,-0.33954212069511414,-0.4160674214363098,0.4111573398113251,0.16542671620845795
15,0.22918953001499176,0.10456174612045288,0.45973700284957886,0.034393101930618286,-0.31775593757629395,-0.4184716045856476,0.41042035818099976,0.15126608312129974
16,0.13604415953159332,0.03275301679968834,0.44841268658638,0.05660632252693176,-0.31168603897094727,-0.4198748767375946,0.40886130928993225,0.10700365900993347
17,0.01405127253383398,0.015365303494036198,0.4275985062122345,0.017921531572937965,-0.2990535497665405,-0.4178002178668976,0.40515583753585815,0.059533365070819855
18,-0.09020356088876724,0.027281370013952255,0.387179970741272,-0.028594350442290306,-0.29149556159973145,-0.41424158215522766,0.40019088983535767,0.022337285801768303
19,-0.20255495607852936,0.05753771588206291,0.2814602255821228,-0.062140002846717834,-0.28598496317863464,-0.4110627770423889,0.3868351876735687,-0.04440208896994591
20,-0.28241047263145447,0.0912860557436943,0.12421093136072159,-0.046277061104774475,-0.2674637734889984,-0.4104498028755188,0.3654731810092926,-0.13390924036502838
21,-0.3514554500579834,0.12176404148340225,-0.0056242551654577255,0.0027040967252105474,-0.2497953325510025,-0.411285936832428,0.3420264720916748,-0.18811912834644318
22,-0.41162919998168945,0.14423756301403046,-0.11658090353012085,0.030777420848608017,-0.22566278278827667,-0.4096805155277252,0.31269189715385437,-0.24424748122692108
23,-0.4570804536342621,0.1358388066291809,-0.2019844353199005,0.06093968078494072,-0.1715310961008072,-0.4082707464694977,0.2859293818473816,-0.285802960395813
24,-0.48913198709487915,0.15256300568580627,-0.2706509530544281,0.04160064458847046,-0.09468626230955124,-0.40567660331726074,0.26584580540657043,-0.3213263750076294
25,-0.5212331414222717,0.19798019528388977,-0.26292890310287476,-0.012125655077397823,-0.10259252041578293,-0.398043692111969,0.2839142680168152,-0.3189849853515625
26,-0.5331254601478577,0.1714467704296112,-0.22534635663032532,0.10036203265190125,-0.08437313884496689,-0.3852306306362152,0.29615530371665955,-0.291673868894577
27,-0.5266909003257751,0.13640250265598297,-0.13338953256607056,0.17106840014457703,-0.08051174134016037,-0.3413677513599396,0.3072376549243927,-0.24628803133964539
28,-0.4979788362979889,0.1731279045343399,-0.08202491700649261,0.11337970197200775,-0.07809823006391525,-0.2730092406272888,0.29862159490585327,-0.23268626630306244
29,-0.4541687071323395,0.21983762085437775,-0.045971304178237915,0.07834024727344513,-0.058262769132852554,-0.1738807111978531,0.29286715388298035,-0.20825184881687164
30,-0.4097912907600403,0.1783442199230194,0.036807943135499954,0.07526535540819168,-0.02398219145834446,0.0037321439012885094,0.27046334743499756,-0.16292604804039001
31,-0.3469163775444031,0.13200846314430237,0.029085809364914894,0.07863561809062958,0.05538090690970421,0.11226910352706909,0.1962748020887375,-0.17069271206855774
32,-0.31591081619262695,0.09946807473897934,0.011650633066892624,0.12008076161146164,0.09178658574819565,0.15968899428844452,0.13510467112064362,-0.176233172416687
33,-0.3008044958114624,0.07968262583017349,0.007325474172830582,0.17351502180099487,0.11165547370910645,0.16899429261684418,0.09786942601203918,-0.16497278213500977
