step,reward_pushpoint_0
0,0.009930044412612915
1,0.03089889883995056
2,0.04014363884925842
3,0.051528722047805786
4,0.06469762325286865
5,0.07870063185691833
6,0.09162309765815735
7,0.10223525762557983
8,0.10777255892753601
9,0.1065598726272583
10,0.1002865731716156
11,0.09033560752868652
12,0.07936596870422363
13,0.06988683342933655
14,0.06074339151382446
15,0.05158674716949463
16,0.042362719774246216
17,0.03435802459716797
18,0.028745651245117188
19,0.02620410919189453
20,0.025530695915222168
21,0.025676369667053223
22,0.026403963565826416
23,0.02722710371017456
24,0.027872174978256226
25,0.028261184692382812
26,0.028252393007278442
27,0.02787870168685913
28,0.02712222933769226
29,0.026066333055496216
30,0.02479568123817444
31,0.02338176965713501
32,0.02182641625404358
33,0.020182043313980103
34,0.01850941777229309
35,0.016844570636749268
36,0.015250474214553833
37,0.013826906681060791
38,0.01273810863494873
39,0.012012273073196411
40,0.011599332094192505
41,0.011371254920959473
42,0.011318057775497437
43,0.011277705430984497
44,0.011196225881576538
45,0.011082291603088379
46,0.011001229286193848
47,0.01096254587173462
48,0.011247813701629639
49,0.011729598045349121
50,0.012190282344818115
51,0.012632757425308228
52,0.013328135013580322
53,0.01396360993385315
54,0.01402100920677185
55,0.01383313536643982
56,0.013117611408233643
57,0.01272633671760559
58,0.01256820559501648
59,0.012640953063964844
60,0.01310381293296814
61,0.01343032717704773
62,0.013687163591384888
63,0.014053285121917725
64,0.014528930187225342
65,0.015314429998397827
66,0.016304433345794678
67,0.01771792769432068
68,0.01972922682762146
69,0.022476643323898315
70,0.025858789682388306
71,0.029436349868774414
72,0.033850789070129395
73,0.03930169343948364
74,0.045128852128982544
75,0.04928460717201233
76,0.04959234595298767
77,0.045247167348861694
78,0.03879380226135254
79,0.03274372220039368
80,0.02782490849494934
81,0.024628281593322754
82,0.021395623683929443
83,0.022378087043762207
84,0.02205967903137207
85,0.02072840929031372
86,0.019170373678207397
87,0.01981210708618164
88,0.02084273099899292
89,0.021974027156829834
90,0.023161768913269043
91,0.023510009050369263
92,0.022175878286361694
93,0.019969403743743896
94,0.018472254276275635
95,0.017367273569107056
96,0.016442149877548218
97,0.01569467782974243
98,0.015255242586135864
99,0.014931172132492065
100,0.01474982500076294
101,0.014654368162155151
102,0.014372259378433228
103,0.013900697231292725
104,0.013356387615203857
105,0.01294165849685669
106,0.01278233528137207
107,0.012809276580810547
108,0.012863844633102417
109,0.013254731893539429
110,0.014095038175582886
111,0.015359938144683838
112,0.01718410849571228
113,0.019345253705978394
114,0.021841108798980713
115,0.024240940809249878
116,0.02537393569946289
117,0.026147037744522095
118,0.02734580636024475
119,0.029393821954727173
120,0.03196266293525696
121,0.034708112478256226
122,0.03717619180679321
123,0.039523035287857056
124,0.04208698868751526
125,0.04391250014305115
126,0.045140981674194336
127,0.043820321559906006
128,0.040206849575042725
129,0.035539835691452026
130,0.03180542588233948
131,0.030047863721847534
132,0.030674219131469727
133,0.03338080644607544
134,0.03736492991447449
135,0.04275676608085632
136,0.05006471276283264
137,0.05606308579444885
138,0.05917683243751526
139,0.06353050470352173
140,0.06995072960853577
141,0.08583620190620422
142,0.11301189661026001
143,0.15077471733093262
144,0.1905776858329773
145,0.22504845261573792
146,0.24329331517219543
147,0.2391054928302765
148,0.21174374222755432
149,0.17011377215385437
150,0.13096100091934204
151,0.09982764720916748
152,0.07805269956588745
153,0.06386002898216248
154,0.05442935228347778
155,0.04589882493019104
156,0.03749576210975647
157,0.030048400163650513
158,0.025620579719543457
159,0.02361011505126953
160,0.022764980792999268
161,0.02218151092529297
162,0.022172123193740845
163,0.022757112979888916
164,0.022328674793243408
165,0.02113988995552063
166,0.02084815502166748
167,0.019677072763442993
168,0.018129974603652954
169,0.01632678508758545
170,0.015408217906951904
171,0.014569997787475586
172,0.013372451066970825
173,0.012075364589691162
174,0.010915607213973999
175,0.01045757532119751
176,0.010229915380477905
177,0.009709537029266357
178,0.009022921323776245
179,0.008180111646652222
180,0.007255613803863525
181,0.0065025389194488525
182,0.005944609642028809
183,0.005603909492492676
184,0.005789250135421753
185,0.006480813026428223
186,0.0073937177658081055
187,0.008311271667480469
188,0.009054601192474365
189,0.009496867656707764
190,0.009601980447769165
191,0.009392142295837402
192,0.008710235357284546
193,0.007748961448669434
194,0.006807297468185425
195,0.005994021892547607
196,0.005461305379867554
197,0.0050775110721588135
198,0.00475957989692688
