step,reward_pushpoint_0
0,0.022945165634155273
1,0.2100749909877777
2,0.2272014319896698
3,0.23619574308395386
4,0.23939231038093567
5,0.2426305115222931
6,0.25284621119499207
7,0.2639337480068207
8,0.26792261004447937
9,0.2657342255115509
10,0.26062634587287903
11,0.2502813935279846
12,0.23308435082435608
13,0.20824840664863586
14,0.180578351020813
15,0.15275990962982178
16,0.12598171830177307
17,0.10122939944267273
18,0.07954135537147522
19,0.0625464916229248
20,0.048923343420028687
21,0.03764805197715759
22,0.02979910373687744
23,0.0248773992061615
24,0.021151959896087646
25,0.018357664346694946
26,0.016333550214767456
27,0.014788180589675903
28,0.01401868462562561
29,0.013451606035232544
30,0.013015061616897583
31,0.012732088565826416
32,0.012645244598388672
33,0.012660086154937744
34,0.013001561164855957
35,0.013864845037460327
36,0.014388084411621094
37,0.015038728713989258
38,0.016071051359176636
39,0.017189770936965942
40,0.018244504928588867
41,0.01948496699333191
42,0.020804673433303833
43,0.021575868129730225
44,0.021946847438812256
45,0.021707892417907715
46,0.020862847566604614
47,0.019960492849349976
48,0.019042938947677612
49,0.01817283034324646
50,0.017666548490524292
51,0.01743420958518982
52,0.01730617880821228
53,0.017163455486297607
54,0.01757723093032837
55,0.017893850803375244
56,0.018168985843658447
57,0.018411099910736084
58,0.01856061816215515
59,0.018839597702026367
60,0.01954817771911621
61,0.02097514271736145
62,0.023232489824295044
63,0.0260164737701416
64,0.029305249452590942
65,0.03297850489616394
66,0.036698102951049805
67,0.040554940700531006
68,0.04467540979385376
69,0.04920929670333862
70,0.053592413663864136
71,0.05560100078582764
72,0.055349528789520264
73,0.05361524224281311
74,0.053055763244628906
75,0.05194249749183655
76,0.04996621608734131
77,0.04590305685997009
78,0.04177132248878479
79,0.038446009159088135
80,0.03518098592758179
81,0.032014161348342896
82,0.029252678155899048
83,0.02687549591064453
84,0.02480807900428772
85,0.023046791553497314
86,0.02154296636581421
87,0.0202348530292511
88,0.019175857305526733
89,0.018216371536254883
90,0.01741933822631836
91,0.016699910163879395
92,0.01592162251472473
93,0.015123903751373291
94,0.014432936906814575
95,0.013803839683532715
96,0.01313355565071106
97,0.012276768684387207
98,0.011525243520736694
99,0.010606050491333008
100,0.009709924459457397
101,0.008830368518829346
102,0.007978081703186035
103,0.0073316991329193115
104,0.007223159074783325
105,0.0070867836475372314
106,0.006946057081222534
107,0.006766378879547119
108,0.006507605314254761
109,0.006205171346664429
110,0.005877047777175903
111,0.00552859902381897
112,0.005168944597244263
113,0.00481104850769043
114,0.004471093416213989
115,0.00415453314781189
116,0.0038526952266693115
117,0.0035724937915802
118,0.003540635108947754
119,0.0036079585552215576
120,0.0036953985691070557
121,0.0037986338138580322
122,0.003923237323760986
123,0.004067152738571167
124,0.004228919744491577
125,0.004403203725814819
126,0.00459444522857666
127,0.004793405532836914
128,0.005017191171646118
129,0.005227446556091309
130,0.005506247282028198
131,0.00582277774810791
132,0.006148010492324829
133,0.006426721811294556
134,0.006768077611923218
135,0.00715598464012146
136,0.007553070783615112
137,0.008011966943740845
138,0.008507788181304932
139,0.009002476930618286
140,0.009521543979644775
141,0.010074913501739502
142,0.010681211948394775
143,0.011358261108398438
144,0.012109488248825073
145,0.012936413288116455
146,0.013506323099136353
147,0.0140000581741333
148,0.0142403244972229
149,0.014501094818115234
150,0.014613687992095947
151,0.013196855783462524
152,0.012795418500900269
153,0.01176789402961731
154,0.011214107275009155
155,0.010930925607681274
156,0.010361731052398682
157,0.010419517755508423
158,0.009909451007843018
159,0.009953975677490234
160,0.00966101884841919
161,0.009338200092315674
162,0.009027868509292603
163,0.00871303677558899
164,0.008428841829299927
165,0.00817883014678955
166,0.007995843887329102
167,0.0076971352100372314
168,0.007363110780715942
169,0.006997168064117432
170,0.006622880697250366
171,0.00626721978187561
172,0.005922555923461914
173,0.005582571029663086
174,0.005272388458251953
175,0.004988312721252441
176,0.004734992980957031
177,0.004508346319198608
178,0.004305809736251831
179,0.004150688648223877
180,0.00395616888999939
181,0.0037752389907836914
182,0.003617227077484131
183,0.0035265684127807617
184,0.003507763147354126
185,0.0035015344619750977
186,0.0034953653812408447
187,0.0034879446029663086
188,0.0034804046154022217
189,0.0034721195697784424
190,0.0034657716751098633
191,0.0034591257572174072
192,0.0034524202346801758
193,0.003445744514465332
194,0.0034390687942504883
195,0.003432333469390869
196,0.003425300121307373
197,0.003417879343032837
198,0.0034103989601135254
