step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.11990970373153687,0.03584106266498566,0.05699966847896576
1,-0.42050254344940186,-0.056542374193668365,0.05700032785534859
2,-0.42050254344940186,-0.05654236674308777,0.05700037628412247
3,-0.42050254344940186,-0.05654236674308777,0.057000331580638885
4,-0.42050254344940186,-0.05654237046837807,0.05700034648180008
5,-0.42050254344940186,-0.056542374193668365,0.057000335305929184
6,-0.42050254344940186,-0.056542374193668365,0.05700032413005829
7,-0.42050254344940186,-0.05654236301779747,0.05700033903121948
8,-0.42050254344940186,-0.05654237046837807,0.05700032785534859
9,-0.42050254344940186,-0.056542348116636276,0.05700034275650978
10,-0.42050260305404663,-0.056542348116636276,0.05700032785534859
11,-0.42050257325172424,-0.05654231831431389,0.05700035020709038
12,-0.42050260305404663,-0.05654233694076538,0.05700034275650978
13,-0.42050257325172424,-0.05654232203960419,0.05700032040476799
14,-0.42050260305404663,-0.05654234066605568,0.05700033903121948
15,-0.42050257325172424,-0.056542329490184784,0.057000331580638885
16,-0.42050260305404663,-0.05654233321547508,0.05700034275650978
17,-0.42050254344940186,-0.056542351841926575,0.057000335305929184
18,-0.42050257325172424,-0.05654232203960419,0.05700034648180008
19,-0.42050260305404663,-0.056542325764894485,0.05700033903121948
20,-0.42050257325172424,-0.05654231831431389,0.05700032413005829
21,-0.42050260305404663,-0.05654234066605568,0.05700033903121948
22,-0.42042598128318787,-0.05667945370078087,0.05699839070439339
23,-0.41619402170181274,-0.05829174816608429,0.05699989199638367
24,-0.4139288067817688,-0.059290334582328796,0.056999996304512024
25,-0.4139280915260315,-0.05929037928581238,0.057000331580638885
26,-0.4139280915260315,-0.05929037183523178,0.05700032040476799
27,-0.4139283299446106,-0.05929034203290939,0.0570002906024456
28,-0.4139281213283539,-0.0592903271317482,0.05700035020709038
29,-0.4139281213283539,-0.05929037183523178,0.057000335305929184
30,-0.4139281213283539,-0.05929034575819969,0.05700034275650978
31,-0.4139281213283539,-0.05929037556052208,0.05700032040476799
32,-0.4139281213283539,-0.05929034575819969,0.05700032413005829
33,-0.4139283001422882,-0.0592903234064579,0.0570003017783165
34,-0.4139280915260315,-0.05929037183523178,0.05700032040476799
35,-0.4139281213283539,-0.05929034203290939,0.05700033903121948
36,-0.4139280915260315,-0.05929037928581238,0.05700034275650978
37,-0.4139280915260315,-0.059290412813425064,0.05700040981173515
38,-0.4139281213283539,-0.05929039418697357,0.05700032413005829
39,-0.41392815113067627,-0.05929037183523178,0.05700034275650978
40,-0.4139281213283539,-0.05929040163755417,0.05700031667947769
41,-0.4139280915260315,-0.059290364384651184,0.05700031295418739
42,-0.4139283001422882,-0.05929044634103775,0.05700017884373665
43,-0.4139280915260315,-0.05929041653871536,0.05700041353702545
44,-0.4139281213283539,-0.059290386736392975,0.05700041353702545
45,-0.4139283001422882,-0.059290457516908646,0.05700020492076874
46,-0.4139281213283539,-0.05929037183523178,0.05700031667947769
47,-0.4139281213283539,-0.0592903308570385,0.05700034275650978
48,-0.4139280915260315,-0.05929037928581238,0.05700032040476799
49,-0.41392815113067627,-0.059290364384651184,0.057000309228897095
50,-0.4139281213283539,-0.05929055064916611,0.05700037255883217
51,-0.4139281213283539,-0.05929040163755417,0.05700031295418739
52,-0.4139280915260315,-0.059290364384651184,0.05700032413005829
53,-0.4139281213283539,-0.05929039418697357,0.057000331580638885
54,-0.4139280915260315,-0.05929037183523178,0.05700032040476799
55,-0.4139280915260315,-0.059290386736392975,0.05700031667947769
56,-0.4139280915260315,-0.059290334582328796,0.05700032040476799
57,-0.4139280915260315,-0.05929037928581238,0.057000331580638885
58,-0.4139283299446106,-0.05929045379161835,0.057000186294317245
59,-0.4139283299446106,-0.0592903196811676,0.05700027570128441
60,-0.4139280915260315,-0.05929037556052208,0.05700032785534859
61,-0.4139281213283539,-0.05929034203290939,0.057000331580638885
62,-0.42350125312805176,-0.055107053369283676,0.056999873369932175
63,-0.4349185824394226,-0.049568258225917816,0.05699997395277023
64,-0.4418027997016907,-0.04604974389076233,0.056999970227479935
65,-0.4441341757774353,-0.044817037880420685,0.05699995160102844
66,-0.44413354992866516,-0.04481722414493561,0.057000353932380676
67,-0.4441335201263428,-0.0448172390460968,0.057000353932380676
68,-0.4441335201263428,-0.044817205518484116,0.057000353932380676
69,-0.4454594850540161,-0.044151827692985535,0.057361457496881485
70,-0.44630950689315796,-0.045492205768823624,0.05700433999300003
71,-0.4466482400894165,-0.04749269038438797,0.05700773000717163
72,-0.44680172204971313,-0.049047913402318954,0.057136718183755875
73,-0.4468773901462555,-0.05025973170995712,0.057587459683418274
74,-0.4470035433769226,-0.051260530948638916,0.05859960988163948
75,-0.44710633158683777,-0.05207912251353264,0.060020193457603455
76,-0.44832703471183777,-0.05204975605010986,0.06134930998086929
77,-0.4505922794342041,-0.0511290542781353,0.06001606583595276
78,-0.4506625533103943,-0.05138198286294937,0.060295287519693375
79,-0.45104143023490906,-0.05141139030456543,0.06145220622420311
80,-0.45553985238075256,-0.04912618547677994,0.060497477650642395
81,-0.4568975865840912,-0.04832126200199127,0.06211985647678375
82,-0.4665905833244324,-0.043658897280693054,0.062049057334661484
83,-0.47855162620544434,-0.0378030389547348,0.0585329532623291
84,-0.47780293226242065,-0.036384694278240204,0.05702774226665497
85,-0.4775717258453369,-0.03613623231649399,0.057864703238010406
86,-0.4773513972759247,-0.03593933582305908,0.05845476686954498
87,-0.477069616317749,-0.03564872592687607,0.05904955789446831
88,-0.47705554962158203,-0.035816676914691925,0.05700187385082245
89,-0.4770536422729492,-0.035817019641399384,0.056999895721673965
90,-0.47705358266830444,-0.03581693768501282,0.056999873369932175
91,-0.47705355286598206,-0.03581705689430237,0.05699998885393143
92,-0.4770536422729492,-0.035817019641399384,0.05699983611702919
93,-0.47705358266830444,-0.035817019641399384,0.056999869644641876
94,-0.47705352306365967,-0.03581701219081879,0.057000041007995605
95,-0.47705358266830444,-0.03581703454256058,0.05699992924928665
96,-0.47705358266830444,-0.03581705689430237,0.05699996277689934
97,-0.477053701877594,-0.035816989839076996,0.056999847292900085
98,-0.47705355286598206,-0.03581704944372177,0.056999873369932175
