step,box_translation_distance_0
0,0.0035563188139349222
1,0.0035563188139349222
2,0.0035563188139349222
3,0.0035563188139349222
4,0.0035563188139349222
5,0.0035563188139349222
6,0.0035563188139349222
7,0.0035563188139349222
8,0.0035563188139349222
9,0.0035563188139349222
10,0.0035563188139349222
11,0.0035563188139349222
12,0.0035563188139349222
13,0.0035563188139349222
14,0.0035563188139349222
15,0.0035563188139349222
16,0.0035563188139349222
17,0.0035563188139349222
18,0.0035563188139349222
19,0.0035563188139349222
20,0.0035563188139349222
21,0.0035563188139349222
22,0.0035563188139349222
23,0.0035563188139349222
24,0.0035563188139349222
25,0.0035563188139349222
26,0.0035563188139349222
27,0.0035563188139349222
28,0.0035563188139349222
29,0.0035563188139349222
30,0.0035563188139349222
31,0.0035563188139349222
32,0.0035563188139349222
33,0.0035563188139349222
34,0.0035563188139349222
35,0.0035563188139349222
36,0.0035563188139349222
37,0.0035563188139349222
38,0.0035563188139349222
39,0.0035563188139349222
40,0.0035563188139349222
41,0.0035563188139349222
42,0.0035563188139349222
43,0.0035563188139349222
44,0.0035563188139349222
45,0.0035563188139349222
46,0.0035563188139349222
47,0.0035563188139349222
48,0.0035563188139349222
49,0.0035563188139349222
50,0.0035563188139349222
51,0.0035563188139349222
52,0.0035563188139349222
53,0.0035563188139349222
54,0.0035563188139349222
55,0.0035563188139349222
56,0.0035563188139349222
57,0.0035563188139349222
58,0.0035563188139349222
59,0.0035563188139349222
60,0.0035563188139349222
61,0.0035563188139349222
62,0.0035563188139349222
63,0.0035563188139349222
64,0.0035563188139349222
65,0.0035563188139349222
66,0.0035563188139349222
67,0.0035563188139349222
68,0.0035563188139349222
69,0.0035563188139349222
70,0.0035563188139349222
71,0.003555925330147147
72,0.0035563188139349222
73,0.0035563188139349222
74,0.0035563188139349222
75,0.0035563188139349222
76,0.0035563188139349222
77,0.0035563188139349222
78,0.0035563188139349222
79,0.0035563188139349222
80,0.001745192101225257
81,0.009623448364436626
82,0.01955634169280529
83,0.027099359780550003
84,0.03198754042387009
85,0.034122392535209656
86,0.04039747267961502
87,0.0467240996658802
88,0.04791185259819031
89,0.04791185259819031
90,0.04791185259819031
91,0.04791232943534851
92,0.04791185259819031
93,0.04791185259819031
94,0.04791232943534851
95,0.04791232943534851
96,0.04791185259819031
97,0.04791185259819031
98,0.04791232943534851
99,0.04791232943534851
100,0.04791185259819031
101,0.04791185259819031
102,0.04791232943534851
103,0.04791185259819031
104,0.04791185259819031
105,0.04791232943534851
106,0.04791232943534851
107,0.04791185259819031
108,0.04791185259819031
109,0.04791185259819031
110,0.04791232943534851
111,0.04791185259819031
112,0.04791185259819031
113,0.04791185259819031
114,0.04791232943534851
115,0.04791232943534851
116,0.04791185259819031
117,0.04791185259819031
118,0.04791232943534851
119,0.04791185259819031
120,0.04791185259819031
121,0.04791232943534851
122,0.04791232943534851
123,0.04791185259819031
124,0.04791185259819031
125,0.04791232943534851
126,0.04791185259819031
127,0.04791185259819031
128,0.04791185259819031
129,0.04791232943534851
130,0.04791232943534851
131,0.04791185259819031
132,0.04791185259819031
133,0.04791232943534851
134,0.04791185259819031
135,0.04791185259819031
136,0.04791232943534851
137,0.04791232943534851
138,0.04791185259819031
139,0.04791185259819031
140,0.04791232943534851
141,0.04791185259819031
142,0.04791232943534851
143,0.04791185259819031
144,0.04791185259819031
145,0.04791232943534851
146,0.04791232943534851
147,0.04791185259819031
148,0.04791185259819031
149,0.04791232943534851
150,0.04791185259819031
151,0.04791185259819031
152,0.04791232943534851
153,0.04791232943534851
154,0.04791185259819031
155,0.04791185259819031
156,0.04791232943534851
157,0.04791232943534851
158,0.04791185259819031
159,0.04791185259819031
160,0.04791232943534851
161,0.04791185259819031
162,0.04791185259819031
163,0.04791232943534851
164,0.04791232943534851
165,0.04791232943534851
166,0.04791185259819031
167,0.04791185259819031
168,0.04791232943534851
169,0.04791185259819031
170,0.04791185259819031
171,0.04791232943534851
172,0.04791232943534851
173,0.04791185259819031
174,0.04791185259819031
175,0.04791232943534851
176,0.04791232943534851
177,0.04791185259819031
178,0.04791185259819031
179,0.04791232943534851
180,0.04791185259819031
181,0.04791185259819031
182,0.04791232943534851
183,0.04791185259819031
184,0.04791185259819031
185,0.04791185259819031
186,0.04791232943534851
187,0.04791185259819031
188,0.04791185259819031
189,0.04791185259819031
190,0.04791232943534851
191,0.04791232943534851
192,0.04791185259819031
193,0.04791185259819031
194,0.04791232943534851
195,0.04791185259819031
196,0.04791185259819031
197,0.04791185259819031
198,0.04791232943534851
