step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.47647830843925476,0.08494669944047928,-0.03100014477968216
1,0.47647830843925476,0.08494669944047928,-0.031000133603811264
2,0.47647830843925476,0.08494669944047928,-0.03100014477968216
3,0.47647830843925476,0.08494669944047928,-0.03100014105439186
4,0.47647833824157715,0.08494669944047928,-0.031000155955553055
5,0.47647830843925476,0.08494669944047928,-0.031000178307294846
6,0.47647833824157715,0.08494669944047928,-0.031000152230262756
7,0.47647830843925476,0.08494669944047928,-0.031000137329101562
8,0.47647830843925476,0.08494669944047928,-0.031000152230262756
9,0.47647830843925476,0.08494669944047928,-0.031000178307294846
10,0.47647833824157715,0.08494669944047928,-0.031000155955553055
11,0.47647830843925476,0.08494669944047928,-0.031000174582004547
12,0.47647830843925476,0.08494669944047928,-0.03100014477968216
13,0.47647830843925476,0.08494669944047928,-0.031000137329101562
14,0.47647830843925476,0.08494669944047928,-0.031000152230262756
15,0.47647830843925476,0.08494669944047928,-0.031000178307294846
16,0.47647833824157715,0.08494669944047928,-0.031000155955553055
17,0.47647830843925476,0.08494669944047928,-0.031000200659036636
18,0.47647830843925476,0.08494669944047928,-0.031000148504972458
19,0.47647830843925476,0.08494669944047928,-0.03100014105439186
20,0.47647833824157715,0.08494669944047928,-0.031000155955553055
21,0.47647830843925476,0.08494669944047928,-0.031000178307294846
22,0.47647833824157715,0.08494669944047928,-0.031000148504972458
23,0.47647830843925476,0.08494669944047928,-0.031000133603811264
24,0.47647830843925476,0.08494669944047928,-0.031000148504972458
25,0.47647830843925476,0.08494669944047928,-0.031000182032585144
26,0.47647833824157715,0.08494669944047928,-0.031000155955553055
27,0.47647830843925476,0.08494669944047928,-0.031000174582004547
28,0.47647830843925476,0.08494669944047928,-0.031000148504972458
29,0.47647830843925476,0.08494669944047928,-0.031000137329101562
30,0.47647830843925476,0.08494669944047928,-0.031000152230262756
31,0.47647830843925476,0.08494669944047928,-0.031000178307294846
32,0.47647833824157715,0.08494669944047928,-0.031000152230262756
33,0.47647830843925476,0.08494669944047928,-0.031000174582004547
34,0.47647830843925476,0.08494669944047928,-0.031000148504972458
35,0.47647830843925476,0.08494669944047928,-0.031000137329101562
36,0.47647830843925476,0.08494669944047928,-0.031000152230262756
37,0.47647830843925476,0.08494669944047928,-0.031000178307294846
38,0.47647833824157715,0.08494669944047928,-0.031000155955553055
39,0.47647830843925476,0.08494669944047928,-0.031000174582004547
40,0.47647830843925476,0.08494669944047928,-0.031000148504972458
41,0.47647830843925476,0.08494669944047928,-0.03100014105439186
42,0.47647830843925476,0.08494669944047928,-0.031000152230262756
43,0.47647830843925476,0.08494669944047928,-0.031000178307294846
44,0.47647833824157715,0.08494669944047928,-0.031000155955553055
