step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.4197061061859131,0.12832966446876526,-0.03100002184510231
1,0.4197061061859131,0.12832964956760406,-0.03099995106458664
2,0.4197061061859131,0.12832967936992645,-0.031000036746263504
3,0.4197060763835907,0.12832966446876526,-0.031000010669231415
4,0.4197061061859131,0.12832964956760406,-0.030999992042779922
5,0.4197061061859131,0.12832961976528168,-0.030999965965747833
6,0.4197061061859131,0.12832964956760406,-0.030999954789876938
7,0.4197061061859131,0.12832967936992645,-0.031000040471553802
8,0.4197060763835907,0.12832966446876526,-0.03100001811981201
9,0.4197061061859131,0.12832963466644287,-0.030999992042779922
10,0.4197060763835907,0.12832966446876526,-0.030999992042779922
11,0.4197060763835907,0.12832966446876526,-0.031000014394521713
12,0.4197061061859131,0.12832961976528168,-0.030999965965747833
13,0.4197061061859131,0.12832964956760406,-0.03099996969103813
14,0.4197061061859131,0.12832964956760406,-0.03099997341632843
15,0.4197061061859131,0.12832964956760406,-0.03099997341632843
16,0.4197061061859131,0.12832963466644287,-0.03099997341632843
17,0.4197061061859131,0.12832964956760406,-0.03099996969103813
18,0.4197061061859131,0.12832963466644287,-0.03099996969103813
19,0.4197061061859131,0.12832964956760406,-0.031000014394521713
20,0.4197061061859131,0.12832961976528168,-0.03099994733929634
21,0.4197061061859131,0.12832963466644287,-0.03099996969103813
22,0.4197061061859131,0.12832964956760406,-0.031000014394521713
23,0.4197061061859131,0.12832963466644287,-0.03099996969103813
24,0.4197061061859131,0.12832963466644287,-0.031000036746263504
25,0.4197061061859131,0.12832964956760406,-0.03099995106458664
26,0.4197061061859131,0.12832966446876526,-0.031000033020973206
27,0.4197060763835907,0.12832967936992645,-0.03100002184510231
28,0.4197061061859131,0.12832969427108765,-0.031000040471553802
29,0.4197060763835907,0.12832966446876526,-0.03100001811981201
30,0.4197061061859131,0.12832966446876526,-0.031000033020973206
31,0.4197060763835907,0.12832967936992645,-0.031000051647424698
32,0.4197061061859131,0.12832964956760406,-0.03099996969103813
33,0.4197061061859131,0.12832963466644287,-0.03099996969103813
34,0.4197061061859131,0.12832963466644287,-0.030999965965747833
35,0.4197061061859131,0.12832963466644287,-0.030999965965747833
36,0.4202272891998291,0.12853717803955078,-0.03099958598613739
37,0.4228350520133972,0.13434560596942902,-0.031000453978776932
38,0.42507612705230713,0.14378996193408966,-0.031000807881355286
39,0.42698121070861816,0.15224240720272064,-0.03099563717842102
40,0.42792510986328125,0.1565982550382614,-0.030999943614006042
41,0.4286513328552246,0.1607142686843872,-0.03100014477968216
42,0.42964279651641846,0.164202481508255,-0.031007595360279083
43,0.42994391918182373,0.16487367451190948,-0.030992358922958374
44,0.4302595853805542,0.16390790045261383,-0.030979648232460022
45,0.42943453788757324,0.161804661154747,-0.030971895903348923
46,0.4291078746318817,0.15884310007095337,-0.03097822517156601
47,0.42723506689071655,0.15426966547966003,-0.030977893620729446
48,0.42452946305274963,0.15046560764312744,-0.030999809503555298
49,0.4222818613052368,0.14821970462799072,-0.030999980866909027
50,0.4218308925628662,0.14793165028095245,-0.031000033020973206
51,0.4218313694000244,0.14793163537979126,-0.031000126153230667
52,0.4218308925628662,0.14793160557746887,-0.03100007027387619
53,0.4218313694000244,0.14793162047863007,-0.031000055372714996
54,0.421831339597702,0.14793163537979126,-0.031000055372714996
55,0.4218308925628662,0.14793160557746887,-0.031000100076198578
56,0.4218308627605438,0.14793163537979126,-0.031000055372714996
57,0.4218308925628662,0.14793160557746887,-0.031000055372714996
58,0.4218308925628662,0.14793162047863007,-0.031000059098005295
59,0.4218308925628662,0.14793162047863007,-0.031000062823295593
60,0.4218308925628662,0.14793163537979126,-0.03100006654858589
61,0.4218308627605438,0.14793160557746887,-0.03100006654858589
62,0.4218313694000244,0.14793160557746887,-0.0310000441968441
63,0.4218313694000244,0.14793163537979126,-0.031000088900327682
64,0.4218308627605438,0.14793159067630768,-0.031000059098005295
65,0.421831339597702,0.14793163537979126,-0.0310000441968441
66,0.4218313694000244,0.14793163537979126,-0.031000107526779175
67,0.4218308627605438,0.14793160557746887,-0.03100009635090828
68,0.4218308925628662,0.14793160557746887,-0.031000062823295593
69,0.4218313694000244,0.14793160557746887,-0.031000055372714996
70,0.4218308925628662,0.14793162047863007,-0.03100006654858589
71,0.4218308627605438,0.14793160557746887,-0.0310000479221344
72,0.4218313694000244,0.14793160557746887,-0.0310000441968441
