step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.35303759574890137,-0.1581394374370575,-0.031000208109617233
1,0.35303759574890137,-0.1581394374370575,-0.031000342220067978
2,0.35303759574890137,-0.1581394374370575,-0.031000196933746338
3,0.35303759574890137,-0.1581394374370575,-0.03100021928548813
4,0.353037565946579,-0.1581394523382187,-0.031000342220067978
5,0.353037565946579,-0.1581394523382187,-0.03100018948316574
6,0.353037565946579,-0.1581394523382187,-0.031000342220067978
7,0.3530375361442566,-0.1581394523382187,-0.03100021928548813
8,0.3530375361442566,-0.1581394523382187,-0.031000196933746338
9,0.353037565946579,-0.1581394523382187,-0.03100021928548813
10,0.353037565946579,-0.1581394523382187,-0.031000226736068726
11,0.353037565946579,-0.1581394523382187,-0.031000234186649323
12,0.3530375361442566,-0.1581394523382187,-0.03100016713142395
13,0.3530375361442566,-0.1581394523382187,-0.031000223010778427
14,0.353037565946579,-0.1581394523382187,-0.03100021928548813
15,0.353037565946579,-0.1581394523382187,-0.031000230461359024
16,0.353037565946579,-0.1581394523382187,-0.03100023791193962
17,0.353037565946579,-0.1581394523382187,-0.031000211834907532
18,0.353037565946579,-0.1581394523382187,-0.031000223010778427
19,0.353037565946579,-0.1581394523382187,-0.031000230461359024
20,0.353037565946579,-0.1581394523382187,-0.03100023791193962
21,0.353037565946579,-0.1581394523382187,-0.03100018948316574
22,0.353037565946579,-0.1581394523382187,-0.031000342220067978
23,0.353037565946579,-0.1581394523382187,-0.03100021556019783
24,0.353037565946579,-0.1581394523382187,-0.031000196933746338
25,0.353037565946579,-0.1581394523382187,-0.03100021556019783
26,0.353037565946579,-0.1581394523382187,-0.031000226736068726
27,0.353037565946579,-0.1581394523382187,-0.031000345945358276
28,0.353037565946579,-0.1581394523382187,-0.03100021928548813
29,0.353037565946579,-0.1581394523382187,-0.03100019320845604
30,0.353037565946579,-0.1581394523382187,-0.03100021928548813
31,0.353037565946579,-0.1581394523382187,-0.031000226736068726
32,0.353037565946579,-0.1581394523382187,-0.031000345945358276
33,0.353037565946579,-0.1581394374370575,-0.03100021928548813
34,0.353037565946579,-0.1581394374370575,-0.031000223010778427
35,0.353037565946579,-0.1581394374370575,-0.031000230461359024
36,0.353037565946579,-0.1581394374370575,-0.03100023791193962
37,0.353037565946579,-0.1581394523382187,-0.03100021556019783
38,0.3530375361442566,-0.1581394523382187,-0.031000342220067978
39,0.3530375361442566,-0.1581394523382187,-0.03100021556019783
40,0.3530375361442566,-0.1581394523382187,-0.03100019320845604
41,0.3530375361442566,-0.1581394523382187,-0.031000226736068726
42,0.3530375361442566,-0.1581394523382187,-0.031000345945358276
43,0.3530375361442566,-0.1581394523382187,-0.03100021928548813
44,0.3530375361442566,-0.1581394523382187,-0.03100021928548813
45,0.3530375361442566,-0.1581394523382187,-0.031000230461359024
46,0.3530375361442566,-0.1581394523382187,-0.03100023791193962
47,0.3530375361442566,-0.1581394523382187,-0.03100021556019783
48,0.3530375361442566,-0.1581394523382187,-0.031000223010778427
49,0.3530375361442566,-0.1581394523382187,-0.031000234186649323
50,0.3530375361442566,-0.1581394523382187,-0.03100023791193962
51,0.353037565946579,-0.1581394374370575,-0.03100021928548813
52,0.3530375361442566,-0.1581394523382187,-0.031000342220067978
53,0.3530375361442566,-0.15813946723937988,-0.03100021556019783
54,0.3530375063419342,-0.1581394523382187,-0.03100033476948738
55,0.3530375063419342,-0.1581394523382187,-0.03100016340613365
56,0.3530374765396118,-0.15813946723937988,-0.031000331044197083
57,0.3530374765396118,-0.1581399291753769,-0.031000304967164993
58,0.35303744673728943,-0.15813946723937988,-0.031000327318906784
59,0.35303744673728943,-0.15813946723937988,-0.03100033476948738
60,0.3530374765396118,-0.15813994407653809,-0.031000301241874695
61,0.3530374765396118,-0.15813994407653809,-0.031000278890132904
62,0.3530374765396118,-0.15813994407653809,-0.0310002863407135
63,0.3530374765396118,-0.15813946723937988,-0.03100017085671425
64,0.3530374765396118,-0.15813994407653809,-0.031000304967164993
65,0.3530374765396118,-0.15813994407653809,-0.031000301241874695
66,0.3530374765396118,-0.15813994407653809,-0.031000282615423203
