step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.17086705565452576,0.010079704225063324,-0.031000129878520966
1,0.17086702585220337,0.010079711675643921,-0.03100019320845604
2,0.17086705565452576,0.010079681873321533,-0.031000133603811264
3,0.17086708545684814,0.01007973775267601,-0.031000152230262756
4,0.17086711525917053,0.010079704225063324,-0.031000152230262756
5,0.17086714506149292,0.010079711675643921,-0.031000152230262756
6,0.17086708545684814,0.01007973775267601,-0.031000152230262756
7,0.17086711525917053,0.010079704225063324,-0.031000152230262756
8,0.17086714506149292,0.010079711675643921,-0.031000152230262756
9,0.17086708545684814,0.01007973775267601,-0.031000152230262756
10,0.17086711525917053,0.010079704225063324,-0.031000152230262756
11,0.17086714506149292,0.010079711675643921,-0.031000152230262756
12,0.17086708545684814,0.01007973775267601,-0.031000152230262756
13,0.17086711525917053,0.010079704225063324,-0.031000152230262756
14,0.17086714506149292,0.010079711675643921,-0.031000148504972458
15,0.17086708545684814,0.01007973775267601,-0.031000152230262756
16,0.17086711525917053,0.010079704225063324,-0.031000148504972458
17,0.17086714506149292,0.010079711675643921,-0.031000152230262756
18,0.17086708545684814,0.01007973775267601,-0.031000152230262756
19,0.17086711525917053,0.010079704225063324,-0.031000152230262756
20,0.17086714506149292,0.010079711675643921,-0.031000152230262756
21,0.17086708545684814,0.01007973775267601,-0.031000152230262756
22,0.17086711525917053,0.010079704225063324,-0.031000152230262756
23,0.17086714506149292,0.010079711675643921,-0.031000152230262756
24,0.17086708545684814,0.01007973775267601,-0.031000152230262756
25,0.17086711525917053,0.010079704225063324,-0.031000152230262756
26,0.17086714506149292,0.010079711675643921,-0.031000152230262756
27,0.17086708545684814,0.01007973775267601,-0.031000152230262756
28,0.17086711525917053,0.010079704225063324,-0.031000152230262756
29,0.17086714506149292,0.010079711675643921,-0.031000148504972458
30,0.17086708545684814,0.01007973775267601,-0.031000152230262756
31,0.17086711525917053,0.010079704225063324,-0.031000152230262756
32,0.17086714506149292,0.010079711675643921,-0.031000148504972458
33,0.17086708545684814,0.01007973775267601,-0.031000152230262756
34,0.17086711525917053,0.010079704225063324,-0.031000152230262756
35,0.17086714506149292,0.010079711675643921,-0.031000148504972458
36,0.17086708545684814,0.01007973775267601,-0.031000152230262756
37,0.17086711525917053,0.010079704225063324,-0.031000152230262756
38,0.17086714506149292,0.010079711675643921,-0.031000148504972458
39,0.17086708545684814,0.01007973775267601,-0.031000152230262756
40,0.17086711525917053,0.010079704225063324,-0.031000152230262756
41,0.17086714506149292,0.010079711675643921,-0.031000148504972458
42,0.17086708545684814,0.01007973775267601,-0.031000152230262756
43,0.17086711525917053,0.010079704225063324,-0.031000152230262756
44,0.17086714506149292,0.010079711675643921,-0.031000148504972458
45,0.17086708545684814,0.01007973775267601,-0.031000152230262756
46,0.17086711525917053,0.010079704225063324,-0.031000152230262756
47,0.17086714506149292,0.010079711675643921,-0.031000152230262756
48,0.17086708545684814,0.01007973775267601,-0.031000152230262756
49,0.17086711525917053,0.010079704225063324,-0.031000152230262756
50,0.17086714506149292,0.010079711675643921,-0.031000152230262756
51,0.17086708545684814,0.01007973775267601,-0.031000152230262756
52,0.17086711525917053,0.010079704225063324,-0.031000152230262756
53,0.17086714506149292,0.010079711675643921,-0.031000152230262756
54,0.17086708545684814,0.01007973775267601,-0.031000152230262756
55,0.17086711525917053,0.010079704225063324,-0.031000152230262756
56,0.17086714506149292,0.010079711675643921,-0.031000152230262756
57,0.17086708545684814,0.01007973775267601,-0.031000152230262756
58,0.17086711525917053,0.010079704225063324,-0.031000148504972458
