step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.292763888835907,-0.14756859838962555,-0.031000059098005295
1,0.292763888835907,-0.14756852388381958,-0.031000077724456787
2,0.29276391863822937,-0.14756861329078674,-0.031000174582004547
3,0.29276391863822937,-0.1475684940814972,-0.031000133603811264
4,0.292763888835907,-0.14756852388381958,-0.03100007399916649
5,0.292763888835907,-0.147568479180336,-0.03100007399916649
6,0.292763888835907,-0.14756852388381958,-0.031000100076198578
7,0.292763888835907,-0.14756852388381958,-0.031000100076198578
8,0.292763888835907,-0.1475684642791748,-0.03100018948316574
9,0.29276391863822937,-0.147568479180336,-0.031000178307294846
10,0.29276391863822937,-0.1475684940814972,-0.03100011497735977
11,0.29276391863822937,-0.1475684940814972,-0.03100011497735977
12,0.29276391863822937,-0.1475684940814972,-0.03100011870265007
13,0.292763888835907,-0.14756852388381958,-0.03100012242794037
14,0.292763888835907,-0.14756858348846436,-0.03100011497735977
15,0.292763888835907,-0.1475684642791748,-0.031000137329101562
16,0.292763888835907,-0.1475684940814972,-0.031000033020973206
17,0.292763888835907,-0.1475684642791748,-0.03100016713142395
18,0.292763888835907,-0.14756852388381958,-0.031000055372714996
19,0.292763888835907,-0.14756859838962555,-0.031000059098005295
20,0.292763888835907,-0.14756858348846436,-0.031000111252069473
21,0.29276391863822937,-0.14756858348846436,-0.03100011497735977
22,0.292763888835907,-0.14756858348846436,-0.03100011870265007
23,0.29276394844055176,-0.147568479180336,-0.03100016713142395
24,0.29276391863822937,-0.1475684940814972,-0.031000133603811264
25,0.29276391863822937,-0.1475684940814972,-0.031000137329101562
26,0.29276391863822937,-0.1475684940814972,-0.031000137329101562
27,0.292763888835907,-0.14756859838962555,-0.031000051647424698
28,0.2927841544151306,-0.14787450432777405,-0.031000148504972458
29,0.29240864515304565,-0.1483030468225479,-0.031000178307294846
30,0.29240867495536804,-0.14830295741558075,-0.031000111252069473
31,0.29240864515304565,-0.14830294251441956,-0.031000152230262756
32,0.29240864515304565,-0.14830295741558075,-0.031000107526779175
33,0.29240867495536804,-0.1483030468225479,-0.03100014477968216
34,0.29240867495536804,-0.14830294251441956,-0.031000155955553055
