step,rewards_t_0
0,-2.059814214706421
1,-0.030107248574495316
2,-0.0008856386411935091
3,0.025414343923330307
4,0.04724392667412758
5,0.06308048963546753
6,0.07283592224121094
7,0.07671914249658585
8,0.07382125407457352
9,0.06328181177377701
10,0.0457414872944355
11,0.021590184420347214
12,-0.0055068014189600945
13,-0.031156744807958603
14,-0.05279749259352684
15,-0.06945193558931351
16,-0.08132889121770859
17,-0.08968411386013031
18,-0.09599213302135468
19,-0.10147964954376221
20,-0.10665243864059448
21,-0.11093848943710327
22,-0.11375455558300018
23,-0.11444544047117233
24,-0.11323846876621246
25,-0.11118894815444946
26,-0.10821222513914108
27,-0.10574053972959518
28,-0.1041514128446579
29,-0.10378412902355194
30,-0.10462034493684769
31,-0.1063622459769249
32,-0.10871512442827225
33,-0.11172490566968918
34,-0.11525972932577133
35,-0.11908905953168869
36,-0.1230127289891243
37,-0.1269148886203766
38,-0.13083241879940033
39,-0.13469666242599487
40,-0.13848935067653656
41,-0.14215929806232452
42,-0.1454656720161438
43,-0.14839757978916168
44,-0.1509551703929901
45,-0.15307407081127167
46,-0.15468445420265198
47,-0.15583829581737518
48,-0.15653318166732788
49,-0.1567976027727127
50,-0.15652522444725037
51,-0.1559188961982727
52,-0.15501970052719116
53,-0.15396104753017426
54,-0.1528969407081604
55,-0.15179875493049622
56,-0.15075773000717163
57,-0.14949087798595428
58,-0.14778722822666168
59,-0.14537595212459564
60,-0.14219364523887634
61,-0.13839784264564514
62,-0.1341388076543808
63,-0.1296648383140564
64,-0.1251445710659027
65,-0.12082595378160477
66,-0.11744740605354309
67,-0.11515826731920242
68,-0.11429998278617859
69,-0.11440017819404602
70,-0.11544573307037354
71,-0.11723648756742477
72,-0.1193157359957695
73,-0.12164972722530365
74,-0.12442396581172943
75,-0.12791039049625397
76,-0.13246533274650574
77,-0.13770949840545654
78,-0.14306221902370453
79,-0.148421049118042
80,-0.15428169071674347
81,-0.16028739511966705
82,-0.1660824716091156
83,-0.17177535593509674
84,-0.1775374710559845
85,-0.17722167074680328
86,-0.17486605048179626
87,-0.17265059053897858
88,-0.1704675257205963
89,-0.16864311695098877
90,-0.1672801524400711
91,-0.16657452285289764
92,-0.16652019321918488
93,-0.16712243854999542
94,-0.1679971069097519
95,-0.16887924075126648
96,-0.16971273720264435
97,-0.17055116593837738
98,-0.1714688092470169
99,-0.1725044548511505
100,-0.17371122539043427
101,-0.17507527768611908
102,-0.17704316973686218
103,-0.17876756191253662
104,-0.18063172698020935
105,-0.18324245512485504
106,-0.18599019944667816
107,-0.1890043318271637
108,-0.19213928282260895
109,-0.19546647369861603
110,-0.19917428493499756
111,-0.2028069794178009
112,-0.20647194981575012
113,-0.2102590650320053
114,-0.21413666009902954
115,-0.21760916709899902
116,-0.18593718111515045
117,-0.11662115156650543
118,-0.0578390471637249
119,-0.0030844248831272125
120,0.01832130365073681
121,0.015866156667470932
122,0.013548550195991993
123,0.011415374465286732
124,0.00952199473977089
125,0.007813375443220139
126,0.25327518582344055
127,0.2558172643184662
128,0.2549804151058197
129,0.2542116641998291
130,0.2535742521286011
131,0.25309160351753235
132,0.2527754604816437
133,0.252699077129364
134,0.252579003572464
135,0.252486914396286
136,0.25238892436027527
137,0.2522832453250885
138,0.2521874010562897
139,0.25208398699760437
140,0.25197234749794006
141,0.2518749535083771
142,0.25178077816963196
143,0.25169000029563904
144,0.25161418318748474
145,0.25150972604751587
146,0.25142520666122437
147,0.2513556182384491
148,0.2512648105621338
149,0.251187801361084
150,0.25111180543899536
151,0.2510448396205902
152,0.25096604228019714
153,0.25088492035865784
154,0.25078442692756653
155,0.2507375180721283
156,0.250660240650177
157,0.2505868077278137
158,0.25051313638687134
159,0.2504545748233795
160,0.2503664791584015
161,0.2502301335334778
162,0.2501220405101776
163,0.25000524520874023
164,0.249972864985466
165,0.2499067485332489
166,0.2498532235622406
167,0.24980156123638153
168,0.24978229403495789
169,0.24975869059562683
170,0.24975144863128662
171,0.24973656237125397
172,0.2497246265411377
173,0.2496923804283142
174,0.24969616532325745
175,0.24969014525413513
176,0.2496853917837143
177,0.24968169629573822
178,0.2496562898159027
179,0.24967697262763977
180,0.2496642917394638
181,0.24966351687908173
182,0.24966323375701904
183,0.24966345727443695
184,0.2496640533208847
185,0.24966488778591156
186,0.24966591596603394
187,0.2496672123670578
188,0.2496797740459442
189,0.2496810257434845
190,0.24967056512832642
191,0.24967138469219208
192,0.24967186152935028
193,0.24967192113399506
194,0.24968305230140686
195,0.2496827095746994
196,0.24969376623630524
197,0.24968253076076508
198,0.24967162311077118
