step,rewards_t_0
0,-2.1904892921447754
1,-0.19476252794265747
2,-0.19995951652526855
3,-0.20535558462142944
4,-0.2101239264011383
5,-0.21399548649787903
6,-0.21700769662857056
7,-0.2191382497549057
8,-0.22014550864696503
9,-0.22040286660194397
10,-0.22031524777412415
11,-0.21998903155326843
12,-0.219554603099823
13,-0.21922481060028076
14,-0.21905142068862915
15,-0.21896737813949585
16,-0.21893471479415894
17,-0.21900734305381775
18,-0.21861037611961365
19,-0.21742260456085205
20,-0.2156178057193756
21,-0.2132943570613861
22,-0.21148011088371277
23,-0.21072101593017578
24,-0.21078409254550934
25,-0.2111527919769287
26,-0.2116430550813675
27,-0.21199274063110352
28,-0.21207258105278015
29,-0.21165058016777039
30,-0.21063998341560364
31,-0.2090263068675995
32,-0.20725688338279724
33,-0.2054091989994049
34,-0.20354586839675903
35,-0.20192691683769226
36,-0.2007332444190979
37,-0.20026858150959015
38,-0.19993597269058228
39,-0.19987013936042786
40,-0.20018649101257324
41,-0.20076169073581696
42,-0.2013271450996399
43,-0.2019159197807312
44,-0.20267736911773682
45,-0.20359057188034058
46,-0.20475386083126068
47,-0.20609968900680542
48,-0.20751696825027466
49,-0.209049254655838
50,-0.21044659614562988
51,-0.2118995189666748
52,-0.21361814439296722
53,-0.2155160903930664
54,-0.21772505342960358
55,-0.22008688747882843
56,-0.22293370962142944
57,-0.22622132301330566
58,-0.22962859272956848
59,-0.23275300860404968
60,-0.2355758547782898
61,-0.23804599046707153
62,-0.24009603261947632
63,-0.24173563718795776
64,-0.24307316541671753
65,-0.24415713548660278
66,-0.24503779411315918
67,-0.24576692283153534
68,-0.2463080734014511
69,-0.24664250016212463
70,-0.24678489565849304
71,-0.2466583102941513
72,-0.2462606132030487
73,-0.24575896561145782
74,-0.2451789230108261
75,-0.24470305442810059
76,-0.24448582530021667
77,-0.24449105560779572
78,-0.24456453323364258
79,-0.24471399188041687
80,-0.2448902428150177
81,-0.24508258700370789
82,-0.2452845275402069
83,-0.24549895524978638
84,-0.24572348594665527
85,-0.24595102667808533
86,-0.2461663782596588
87,-0.24638797342777252
88,-0.24659350514411926
89,-0.24676364660263062
90,-0.24690072238445282
91,-0.24704642593860626
92,-0.24718020856380463
93,-0.2472737729549408
94,-0.2473771572113037
95,-0.24749360978603363
96,-0.24755829572677612
97,-0.24765990674495697
98,-0.24773024022579193
99,-0.24781176447868347
100,-0.24784089624881744
101,-0.24786880612373352
102,-0.24791714549064636
103,-0.24796369671821594
104,-0.24803076684474945
105,-0.24807260930538177
106,-0.2481115609407425
107,-0.24812808632850647
108,-0.24821147322654724
109,-0.24825194478034973
110,-0.2482767254114151
111,-0.24833433330059052
112,-0.2483844757080078
113,-0.24848587810993195
114,-0.24856354296207428
115,-0.2486177682876587
116,-0.24869373440742493
117,-0.24876844882965088
118,-0.24888518452644348
119,-0.24895250797271729
120,-0.2489916831254959
121,-0.24904762208461761
122,-0.249073326587677
123,-0.24913780391216278
124,-0.24917273223400116
125,-0.2491784393787384
126,-0.24924641847610474
127,-0.2492421716451645
128,-0.24923288822174072
129,-0.24926425516605377
130,-0.24929183721542358
131,-0.249293714761734
132,-0.2492702156305313
133,-0.24926649034023285
134,-0.24928370118141174
135,-0.24925456941127777
136,-0.24922439455986023
137,-0.24923913180828094
138,-0.24925538897514343
139,-0.2492026686668396
140,-0.24923953413963318
141,-0.2491854727268219
142,-0.24922144412994385
143,-0.24921175837516785
144,-0.24917851388454437
145,-0.2491668313741684
146,-0.24915362894535065
147,-0.24913917481899261
148,-0.24914610385894775
149,-0.24910672008991241
150,-0.2491113841533661
151,-0.2490929663181305
152,-0.24902814626693726
153,-0.24900808930397034
154,-0.24898770451545715
155,-0.24896714091300964
156,-0.24894502758979797
157,-0.24892309308052063
158,-0.2489016354084015
159,-0.24890314042568207
160,-0.24888242781162262
161,-0.24883925914764404
162,-0.2488187551498413
163,-0.2487986981868744
164,-0.2487790882587433
165,-0.24875935912132263
166,-0.2487388551235199
167,-0.2487172782421112
168,-0.24869483709335327
169,-0.24869345128536224
170,-0.24864435195922852
171,-0.24863825738430023
172,-0.24858471751213074
173,-0.24857331812381744
174,-0.24851378798484802
175,-0.2484777569770813
176,-0.24846743047237396
177,-0.24843479692935944
178,0.0015545880887657404
179,0.001612135791219771
180,0.001654679188504815
181,0.001669073710218072
182,0.001654186868108809
183,0.0016843588091433048
184,0.0016961044166237116
185,0.001712793717160821
186,0.0016843016492202878
187,0.0016980405198410153
188,0.0017520731780678034
189,0.001752997050061822
190,0.0017565400339663029
191,0.001761103281751275
192,0.0016857023583725095
193,0.0015912896487861872
194,0.0014322038041427732
195,0.0013287455076351762
196,0.001188659225590527
197,0.0010968238348141313
198,0.0010470396373420954
