step,box_rotation_reward_0
0,0.05639290809631348
1,1.9436070919036865
2,1.9436070919036865
3,1.9436070919036865
4,1.943607211112976
5,1.943607211112976
6,1.9436070919036865
7,1.9436070919036865
8,1.9436070919036865
9,1.9436070919036865
10,1.9436070919036865
11,1.9436070919036865
12,1.9436070919036865
13,1.9436070919036865
14,1.9436070919036865
15,1.9436070919036865
16,1.9436070919036865
17,1.9436070919036865
18,1.9436070919036865
19,1.9436070919036865
20,1.9436070919036865
21,1.9438457489013672
22,1.949450969696045
23,1.9556374549865723
24,1.9634054899215698
25,1.9706881046295166
26,1.9728724956512451
27,1.9728727340698242
28,1.972874641418457
29,1.9727249145507812
30,1.972455382347107
31,1.971989631652832
32,1.971433162689209
33,1.9710458517074585
34,1.9705300331115723
35,1.9695868492126465
36,1.9672837257385254
37,1.9669415950775146
38,1.9669415950775146
39,1.9662858247756958
40,1.9608771800994873
41,1.9541780948638916
42,1.9506440162658691
43,1.9457963705062866
44,1.9363045692443848
45,1.9247066974639893
46,1.907649278640747
47,1.8957440853118896
48,1.8819880485534668
49,1.8679380416870117
50,1.859983205795288
51,1.859982967376709
52,1.859982967376709
53,1.859982967376709
54,1.859982967376709
55,1.859982967376709
56,1.859982967376709
57,1.859982967376709
58,1.859982967376709
59,1.859982967376709
60,1.859982967376709
61,1.859982967376709
62,1.859982967376709
63,1.859982967376709
64,1.859982967376709
65,1.859982967376709
66,1.859982967376709
67,1.859982967376709
68,1.859982967376709
69,1.859982967376709
70,1.859982967376709
71,1.859982967376709
72,1.859982967376709
73,1.859982967376709
74,1.859982967376709
75,1.859982967376709
76,1.859982967376709
77,1.859982967376709
78,1.859982967376709
79,1.859982967376709
80,1.859982967376709
81,1.859982967376709
82,1.859982967376709
83,1.859982967376709
84,1.859982967376709
85,1.859982967376709
86,1.859982967376709
87,1.859982967376709
88,1.859982967376709
89,1.859982967376709
90,1.859982967376709
91,1.859982967376709
92,1.859982967376709
93,1.859982967376709
94,1.859982967376709
95,1.859982967376709
96,1.859982967376709
97,1.859982967376709
98,1.859982967376709
99,1.859982967376709
100,1.859982967376709
101,1.859982967376709
102,1.859982967376709
103,1.859982967376709
104,1.859982967376709
105,1.859982967376709
106,1.859982967376709
107,1.859982967376709
108,1.859982967376709
109,1.859982967376709
110,1.859982967376709
111,1.859982967376709
112,1.859982967376709
113,1.859982967376709
114,1.859982967376709
115,1.859982967376709
116,1.859982967376709
117,1.859982967376709
118,1.859982967376709
119,1.859982967376709
120,1.859982967376709
121,1.859982967376709
122,1.859982967376709
123,1.859982967376709
124,1.859982967376709
125,1.859982967376709
126,1.859982967376709
127,1.859982967376709
128,1.859982967376709
129,1.859982967376709
130,1.859982967376709
131,1.859982967376709
132,1.859982967376709
133,1.859982967376709
134,1.859982967376709
135,1.859982967376709
136,1.859982967376709
137,1.859982967376709
138,1.859982967376709
139,1.859982967376709
140,1.859982967376709
141,1.859982967376709
142,1.859982967376709
143,1.859982967376709
144,1.859982967376709
145,1.859982967376709
146,1.859982967376709
147,1.859982967376709
148,1.859982967376709
149,1.859982967376709
150,1.859982967376709
151,1.859982967376709
152,1.859982967376709
153,1.859982967376709
154,1.859982967376709
155,1.859982967376709
156,1.859982967376709
157,1.859982967376709
158,1.859982967376709
159,1.859982967376709
160,1.859982967376709
161,1.859982967376709
162,1.859982967376709
163,1.859982967376709
164,1.859982967376709
165,1.859982967376709
166,1.859982967376709
167,1.859982967376709
168,1.859982967376709
169,1.859982967376709
170,1.859982967376709
171,1.859982967376709
172,1.859982967376709
173,1.859982967376709
174,1.859982967376709
175,1.859982967376709
176,1.859982967376709
177,1.859982967376709
178,1.859982967376709
179,1.859982967376709
180,1.859982967376709
181,1.859982967376709
182,1.859982967376709
183,1.859982967376709
184,1.859982967376709
185,1.859982967376709
186,1.859982967376709
187,1.859982967376709
188,1.859982967376709
189,1.859982967376709
190,1.859982967376709
191,1.859982967376709
192,1.859982967376709
193,1.859982967376709
194,1.859982967376709
195,1.859982967376709
196,1.859982967376709
197,1.859982967376709
198,1.859982967376709
