step,box_rotation_step_score_0
0,2.0
1,-1.1302806342428084e-05
2,1.1302806342428084e-05
3,0.0
4,-1.1302806342428084e-05
5,1.1302806342428084e-05
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,-1.1302806342428084e-05
19,1.1302806342428084e-05
20,0.0
21,0.0
22,-1.1302806342428084e-05
23,1.1302806342428084e-05
24,0.0
25,-1.1302806342428084e-05
26,1.1302806342428084e-05
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,-1.1302806342428084e-05
46,1.1302806342428084e-05
47,0.0
48,0.0
49,-1.1302806342428084e-05
50,1.1302806342428084e-05
51,-1.1302806342428084e-05
52,2.260561268485617e-05
53,-1.1302806342428084e-05
54,-1.1302806342428084e-05
55,1.1302806342428084e-05
56,0.0
57,0.0
58,0.0
59,0.0
60,-1.1302806342428084e-05
61,1.1302806342428084e-05
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,-1.1302806342428084e-05
78,1.1302806342428084e-05
79,0.0
80,-1.1302806342428084e-05
81,1.1302806342428084e-05
82,0.0
83,0.0
84,0.0
85,-1.1302806342428084e-05
86,0.0
87,1.1302806342428084e-05
88,0.0
89,-1.1302806342428084e-05
90,2.260561268485617e-05
91,-1.1302806342428084e-05
92,-1.1302806342428084e-05
93,1.1302806342428084e-05
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,-1.1302806342428084e-05
101,0.0
102,0.0
103,2.260561268485617e-05
104,-1.1302806342428084e-05
105,1.1302806342428084e-05
106,-1.1302806342428084e-05
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,-1.1302806342428084e-05
125,1.1302806342428084e-05
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,-1.1302806342428084e-05
134,1.1302806342428084e-05
135,0.0
136,-1.1302806342428084e-05
137,0.0
138,1.1302806342428084e-05
139,0.0
140,0.0
141,0.0
142,-0.5203586220741272
143,-0.6223438382148743
144,-0.4579218924045563
145,-0.6245818138122559
146,-1.0273120403289795
147,-1.0733484029769897
148,-0.9029924869537354
149,-0.5501866936683655
150,-0.35621926188468933
151,-0.31322336196899414
152,-0.13486509025096893
153,-1.1302806342428084e-05
154,0.0
155,0.0
156,0.0
157,1.1302806342428084e-05
158,-1.1302806342428084e-05
159,0.0
160,1.1302806342428084e-05
161,-2.260561268485617e-05
162,1.1302806342428084e-05
163,0.0
164,-1.1302806342428084e-05
165,1.1302806342428084e-05
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,-1.1302806342428084e-05
173,1.1302806342428084e-05
174,0.0
175,-1.1302806342428084e-05
176,1.1302806342428084e-05
177,-1.1302806342428084e-05
178,1.1302806342428084e-05
179,0.0
180,0.0
181,0.0
182,0.0
183,-1.1302806342428084e-05
184,1.1302806342428084e-05
185,0.0
186,0.0
187,0.0
188,-1.1302806342428084e-05
189,1.1302806342428084e-05
190,0.0
191,0.0
192,1.1302806342428084e-05
193,0.0
194,-1.1302806342428084e-05
195,1.1302806342428084e-05
196,-1.1302806342428084e-05
197,0.0
198,1.1302806342428084e-05
