step,pushpoint_right_distance_0
0,0.3858143389225006
1,0.38439881801605225
2,0.38673681020736694
3,0.3926492929458618
4,0.40189477801322937
5,0.41399484872817993
6,0.42769938707351685
7,0.4418177008628845
8,0.4551585018634796
9,0.46745941042900085
10,0.478580117225647
11,0.4867299795150757
12,0.4915509819984436
13,0.4940156042575836
14,0.4950609803199768
15,0.49629634618759155
16,0.49841299653053284
17,0.5014130473136902
18,0.5046770572662354
19,0.5084564089775085
20,0.5128610730171204
21,0.5177745223045349
22,0.5226301550865173
23,0.5283394455909729
24,0.5349339842796326
25,0.5416931509971619
26,0.5485194325447083
27,0.5551519393920898
28,0.5625283718109131
29,0.5701119303703308
30,0.5776728391647339
31,0.5852940678596497
32,0.5937867760658264
33,0.6026309132575989
34,0.6113317608833313
35,0.6194796562194824
36,0.6273637413978577
37,0.6350390911102295
38,0.6424635052680969
39,0.6492770910263062
40,0.6554495096206665
41,0.661078929901123
42,0.6662898659706116
43,0.6711466312408447
44,0.6757020354270935
45,0.6800191402435303
46,0.6840592622756958
47,0.6872348785400391
48,0.688678503036499
49,0.6903238296508789
50,0.6920907497406006
51,0.693750262260437
52,0.6949374079704285
53,0.6960005760192871
54,0.6970073580741882
55,0.6981680393218994
56,0.699203372001648
57,0.7000609040260315
58,0.7007784843444824
59,0.7014939188957214
60,0.7018817067146301
61,0.701863169670105
62,0.701858401298523
63,0.7020382285118103
64,0.7024552226066589
65,0.7030837535858154
66,0.7038475871086121
67,0.7047119140625
68,0.7055753469467163
69,0.7063917517662048
70,0.7071214914321899
71,0.7078144550323486
72,0.7083795070648193
73,0.7088654637336731
74,0.7093180418014526
75,0.7097870707511902
76,0.7103121280670166
77,0.7109251618385315
78,0.7116215229034424
79,0.7123711705207825
80,0.7132261395454407
81,0.7142336964607239
82,0.7155295014381409
83,0.717388391494751
84,0.7197228074073792
85,0.7223917245864868
86,0.7253216505050659
87,0.7284529209136963
88,0.7315905690193176
89,0.7344014048576355
90,0.7368738651275635
91,0.7384767532348633
92,0.738575279712677
93,0.7374465465545654
94,0.735578715801239
95,0.7331594824790955
96,0.7301487326622009
97,0.7268771529197693
98,0.7234711050987244
99,0.7195533514022827
100,0.7147486805915833
101,0.707141101360321
102,0.6968369483947754
103,0.684316098690033
104,0.6703587770462036
105,0.655870258808136
106,0.6413940787315369
107,0.6275562644004822
108,0.6151297688484192
109,0.6056055426597595
110,0.6003804802894592
111,0.6000258922576904
112,0.6039245128631592
113,0.6119069457054138
114,0.6238638758659363
115,0.6368528008460999
116,0.6501325964927673
117,0.6638292670249939
118,0.6780762672424316
119,0.6933757066726685
120,0.7090817093849182
121,0.7242047786712646
122,0.7387257218360901
123,0.7524799704551697
124,0.7654092311859131
125,0.7773866057395935
126,0.7882193922996521
127,0.7976568937301636
128,0.8055230975151062
129,0.8118395805358887
130,0.8165625333786011
131,0.8198145031929016
132,0.8220285177230835
133,0.8223559260368347
134,0.8212436437606812
135,0.8192917704582214
136,0.8170132637023926
137,0.8146029114723206
138,0.8121606111526489
139,0.809572696685791
140,0.8070456981658936
141,0.804431140422821
142,0.8014732003211975
143,0.7981966137886047
144,0.7946317791938782
145,0.7909247279167175
146,0.7876101732254028
147,0.7846230268478394
148,0.7822667956352234
149,0.781031608581543
150,0.7807965874671936
151,0.7814955711364746
152,0.783364474773407
153,0.7861841320991516
154,0.7900363206863403
155,0.7949092984199524
156,0.8008235096931458
157,0.8078485727310181
158,0.8104232549667358
159,0.815025806427002
160,0.8217512369155884
161,0.8293307423591614
162,0.8354268074035645
163,0.843053936958313
164,0.8517482876777649
165,0.8615347743034363
166,0.8731228709220886
167,0.8852382302284241
168,0.8976796269416809
169,0.910555362701416
170,0.9245297312736511
171,0.9387167692184448
172,0.9524772763252258
173,0.9656328558921814
174,0.9774360060691833
175,0.987496018409729
176,0.9958371520042419
177,1.0020958185195923
178,1.006188988685608
179,1.0085831880569458
180,1.0095385313034058
181,1.0092695951461792
182,1.007669448852539
183,1.004992127418518
184,1.0014216899871826
185,0.9969028234481812
186,0.9910523295402527
187,0.9841175675392151
188,0.9763454794883728
189,0.9676557779312134
190,0.958509087562561
191,0.9493924379348755
192,0.9404464364051819
193,0.931506335735321
194,0.9227163791656494
195,0.9143005013465881
196,0.9062169790267944
197,0.8984616994857788
198,0.892706573009491
