step,box_theta_deg_0
0,235.83311462402344
1,235.83309936523438
2,235.83311462402344
3,235.83311462402344
4,235.83309936523438
5,235.83311462402344
6,235.83311462402344
7,235.83311462402344
8,235.83311462402344
9,235.83311462402344
10,235.83311462402344
11,235.83311462402344
12,235.83311462402344
13,235.83311462402344
14,235.83311462402344
15,235.83311462402344
16,235.83311462402344
17,235.83311462402344
18,235.83309936523438
19,235.83311462402344
20,235.83311462402344
21,235.83311462402344
22,235.83309936523438
23,235.83311462402344
24,235.83311462402344
25,235.83309936523438
26,235.83311462402344
27,235.83311462402344
28,235.83311462402344
29,235.83311462402344
30,235.83311462402344
31,235.83311462402344
32,235.83311462402344
33,235.83311462402344
34,235.83311462402344
35,235.83311462402344
36,235.83311462402344
37,235.83311462402344
38,235.83311462402344
39,235.83311462402344
40,235.83311462402344
41,235.83311462402344
42,235.83311462402344
43,235.83311462402344
44,235.83311462402344
45,235.83309936523438
46,235.83311462402344
47,235.83311462402344
48,235.83311462402344
49,235.83309936523438
50,235.83311462402344
51,235.83309936523438
52,235.8331298828125
53,235.83311462402344
54,235.83309936523438
55,235.83311462402344
56,235.83311462402344
57,235.83311462402344
58,235.83311462402344
59,235.83311462402344
60,235.83309936523438
61,235.83311462402344
62,235.83311462402344
63,235.83311462402344
64,235.83311462402344
65,235.83311462402344
66,235.83311462402344
67,235.83311462402344
68,235.83311462402344
69,235.83311462402344
70,235.83311462402344
71,235.83311462402344
72,235.83311462402344
73,235.83311462402344
74,235.83311462402344
75,235.83311462402344
76,235.83311462402344
77,235.83309936523438
78,235.83311462402344
79,235.83311462402344
80,235.83309936523438
81,235.83311462402344
82,235.83311462402344
83,235.83311462402344
84,235.83311462402344
85,235.83309936523438
86,235.83309936523438
87,235.83311462402344
88,235.83311462402344
89,235.83309936523438
90,235.8331298828125
91,235.83311462402344
92,235.83309936523438
93,235.83311462402344
94,235.83311462402344
95,235.83311462402344
96,235.83311462402344
97,235.83311462402344
98,235.83311462402344
99,235.83311462402344
100,235.83309936523438
101,235.83309936523438
102,235.83309936523438
103,235.8331298828125
104,235.83311462402344
105,235.8331298828125
106,235.83311462402344
107,235.83311462402344
108,235.83311462402344
109,235.83311462402344
110,235.83311462402344
111,235.83311462402344
112,235.83311462402344
113,235.83311462402344
114,235.83311462402344
115,235.83311462402344
116,235.83311462402344
117,235.83311462402344
118,235.83311462402344
119,235.83311462402344
120,235.83311462402344
121,235.83311462402344
122,235.83311462402344
123,235.83311462402344
124,235.83309936523438
125,235.83311462402344
126,235.83311462402344
127,235.83311462402344
128,235.83311462402344
129,235.83311462402344
130,235.83311462402344
131,235.83311462402344
132,235.83311462402344
133,235.83309936523438
134,235.83311462402344
135,235.83311462402344
136,235.83309936523438
137,235.83309936523438
138,235.83311462402344
139,235.83311462402344
140,235.83311462402344
141,235.83311462402344
142,235.13063049316406
143,234.29046630859375
144,233.67227172851562
145,232.82908630371094
146,231.4422149658203
147,229.99319458007812
148,228.77415466308594
149,228.03140258789062
150,227.55050659179688
151,227.12765502929688
152,226.94558715820312
153,226.94557189941406
154,226.94557189941406
155,226.94557189941406
156,226.94557189941406
157,226.94558715820312
158,226.94557189941406
159,226.94557189941406
160,226.94558715820312
161,226.945556640625
162,226.94557189941406
163,226.94557189941406
164,226.945556640625
165,226.94557189941406
166,226.94557189941406
167,226.94557189941406
168,226.94557189941406
169,226.94557189941406
170,226.94557189941406
171,226.94557189941406
172,226.945556640625
173,226.94557189941406
174,226.94557189941406
175,226.945556640625
176,226.94557189941406
177,226.945556640625
178,226.94557189941406
179,226.94557189941406
180,226.94557189941406
181,226.94557189941406
182,226.94557189941406
183,226.945556640625
184,226.94557189941406
185,226.94557189941406
186,226.94557189941406
187,226.94557189941406
188,226.945556640625
189,226.94557189941406
190,226.94557189941406
191,226.94557189941406
192,226.94558715820312
193,226.94558715820312
194,226.94557189941406
195,226.94558715820312
196,226.94557189941406
197,226.94557189941406
198,226.94558715820312
