step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.14809764921665192,-0.07947994023561478,0.05699975788593292
1,-0.14809764921665192,-0.07947994023561478,0.056999918073415756
2,-0.14809712767601013,-0.07947985082864761,0.056999899446964264
3,-0.14809764921665192,-0.0794798880815506,0.05699990689754486
4,-0.1480976641178131,-0.07947995513677597,0.056999918073415756
5,-0.14809714257717133,-0.07947986572980881,0.05699990317225456
6,-0.1480976641178131,-0.07947990298271179,0.05699991062283516
7,-0.1480976641178131,-0.07947996258735657,0.056999918073415756
8,-0.14809763431549072,-0.0794798731803894,0.056999899446964264
9,-0.14809763431549072,-0.07947993278503418,0.05699991062283516
10,-0.14809712767601013,-0.07947984337806702,0.056999899446964264
11,-0.14809763431549072,-0.07947988063097,0.056999899446964264
12,-0.14809764921665192,-0.07947994768619537,0.05699991062283516
13,-0.14809712767601013,-0.07947985082864761,0.056999899446964264
14,-0.14809764921665192,-0.0794798880815506,0.056999899446964264
15,-0.1480976641178131,-0.07947995513677597,0.05699991062283516
16,-0.14809714257717133,-0.07947986572980881,0.056999895721673965
17,-0.1480976641178131,-0.07947990298271179,0.05699990689754486
18,-0.1480976641178131,-0.07947996258735657,0.05699991062283516
19,-0.14809763431549072,-0.0794798731803894,0.05699989199638367
20,-0.14809763431549072,-0.07947993278503418,0.05699990317225456
21,-0.14809712767601013,-0.07947984337806702,0.05699991434812546
22,-0.14809763431549072,-0.07947988063097,0.056999895721673965
23,-0.14809764921665192,-0.07947994023561478,0.05699990689754486
24,-0.14809712767601013,-0.07947985082864761,0.05699991434812546
25,-0.14809764921665192,-0.0794798880815506,0.056999895721673965
26,-0.1480976641178131,-0.07947995513677597,0.05699990689754486
27,-0.14809714257717133,-0.07947986572980881,0.05699991434812546
28,-0.1480976641178131,-0.07947990298271179,0.05699992552399635
29,-0.1480976641178131,-0.07947996258735657,0.05699990689754486
