step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.38506197929382324,0.445574015378952,0.37049782276153564,0.5772550106048584,-0.5765337347984314,0.5782607197761536,0.5526018738746643,-0.2455461025238037,-0.7964534759521484
1,0.4003174304962158,0.4225127398967743,0.3584560751914978,0.552847146987915,-0.6051338315010071,0.5728638768196106,0.5309849381446838,-0.27399539947509766,-0.8018612265586853
2,0.41199707984924316,0.4070872366428375,0.34511178731918335,0.5365692377090454,-0.6252702474594116,0.566683828830719,0.5124354362487793,-0.2921116352081299,-0.8075152635574341
3,0.42098116874694824,0.398244172334671,0.33047792315483093,0.529018759727478,-0.6371195316314697,0.5605512857437134,0.49690350890159607,-0.30290091037750244,-0.8132268786430359
4,0.4279191493988037,0.39225655794143677,0.3143772780895233,0.5261420011520386,-0.6444107294082642,0.5548958778381348,0.48157140612602234,-0.31202709674835205,-0.8189799189567566
5,0.4330408573150635,0.3882433772087097,0.2970038056373596,0.526719868183136,-0.6484837532043457,0.5495770573616028,0.4659341275691986,-0.32049858570098877,-0.8247339725494385
6,0.4352076053619385,0.3862943649291992,0.278499573469162,0.5317332744598389,-0.6514599919319153,0.5411651134490967,0.4472130239009857,-0.3266521692276001,-0.8326457738876343
7,0.43169617652893066,0.38400307297706604,0.25744253396987915,0.5414453744888306,-0.6535634398460388,0.5288588404655457,0.41715461015701294,-0.33730483055114746,-0.8439238667488098
8,0.4250037670135498,0.3828005790710449,0.23680523037910461,0.553096354007721,-0.6525219082832336,0.5179764032363892,0.3852185606956482,-0.35097384452819824,-0.8534774780273438
9,0.4154026508331299,0.38346952199935913,0.21700668334960938,0.565644383430481,-0.6506422758102417,0.5066666603088379,0.3530665934085846,-0.3641679286956787,-0.8618153929710388
10,0.40239500999450684,0.38593509793281555,0.1978161334991455,0.5767279267311096,-0.6530401110649109,0.4908396601676941,0.3189378082752228,-0.3731626272201538,-0.8712224364280701
11,0.38700366020202637,0.38930293917655945,0.18061992526054382,0.5834310054779053,-0.6610330939292908,0.471851110458374,0.28497743606567383,-0.37741708755493164,-0.8811039328575134
12,0.36928820610046387,0.392086923122406,0.1657750904560089,0.5868669748306274,-0.6703144311904907,0.4541647434234619,0.25142547488212585,-0.3823200464248657,-0.8891662359237671
13,0.35030341148376465,0.3952871263027191,0.15135681629180908,0.5905431509017944,-0.6785563826560974,0.43682941794395447,0.21736031770706177,-0.3875516653060913,-0.8958561420440674
14,0.3315298557281494,0.39624494314193726,0.13425004482269287,0.6000666618347168,-0.678790807723999,0.4232766032218933,0.1785215437412262,-0.402152419090271,-0.89799964427948
15,0.3133361339569092,0.3958445191383362,0.11641654372215271,0.6145747303962708,-0.6701887845993042,0.4161067605018616,0.1424834430217743,-0.4244983196258545,-0.8941473960876465
16,0.29575562477111816,0.3975103497505188,0.09835682809352875,0.6321277618408203,-0.6577782034873962,0.4095636010169983,0.11306767165660858,-0.44460248947143555,-0.8885630369186401
17,0.27979159355163574,0.402559369802475,0.07970401644706726,0.6516380906105042,-0.6433680653572083,0.40180259943008423,0.0932067409157753,-0.4577826261520386,-0.8841648697853088
18,0.2629878520965576,0.40792566537857056,0.06092184782028198,0.6716057062149048,-0.6280993819236755,0.39298468828201294,0.07593176513910294,-0.46926677227020264,-0.8797858953475952
19,0.24517035484313965,0.41030317544937134,0.04295338690280914,0.6896975636482239,-0.6129369139671326,0.38552001118659973,0.057999707758426666,-0.4839402437210083,-0.8731768727302551
