step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.2928297221660614,0.42171525955200195,0.20746082067489624,0.7474626302719116,-0.6634216904640198,0.03422582894563675,-0.014155242592096329,-0.06741583347320557,-0.9976246356964111
1,0.28738442063331604,0.40704870223999023,0.20046466588974,0.7592018842697144,-0.6506535410881042,0.016200127080082893,-0.05775503069162369,-0.09214091300964355,-0.9940696954727173
2,0.2830999493598938,0.3959341049194336,0.19576895236968994,0.7736028432846069,-0.6336708068847656,-0.00015094876289367676,-0.09426644444465637,-0.11484754085540771,-0.9889004230499268
3,0.27998679876327515,0.3858456611633301,0.19077971577644348,0.7873306274414062,-0.616356611251831,-0.014663251116871834,-0.12712064385414124,-0.13901889324188232,-0.982096791267395
4,0.27719399333000183,0.37632036209106445,0.18512821197509766,0.7996474504470825,-0.599811315536499,-0.028111577033996582,-0.15805953741073608,-0.1650925874710083,-0.9735304117202759
5,0.27456408739089966,0.36668968200683594,0.1791033148765564,0.8095446825027466,-0.5857246518135071,-0.03954770788550377,-0.1872701644897461,-0.1938096284866333,-0.9629992842674255
6,0.27199244499206543,0.3569159507751465,0.17301282286643982,0.8168275356292725,-0.5748791098594666,-0.04802950471639633,-0.21455982327461243,-0.22546374797821045,-0.9503316879272461
7,0.26999005675315857,0.3475370407104492,0.1672753393650055,0.8222866058349609,-0.5665623545646667,-0.05340292304754257,-0.23863661289215088,-0.2581055164337158,-0.936180591583252
8,0.26849210262298584,0.3390965461730957,0.161100834608078,0.825631856918335,-0.561497151851654,-0.055253878235816956,-0.2590843439102173,-0.29031121730804443,-0.9211920499801636
9,0.26461145281791687,0.33187437057495117,0.1536526381969452,0.8267616629600525,-0.5596833229064941,-0.05674275755882263,-0.2811409831047058,-0.3237079381942749,-0.9034230709075928
10,0.2580442726612091,0.32530832290649414,0.14718545973300934,0.8258970379829407,-0.5608013868331909,-0.0582745224237442,-0.305495023727417,-0.358229398727417,-0.8822385668754578
11,0.2505421042442322,0.3212113380432129,0.14264237880706787,0.8246663808822632,-0.5625923871994019,-0.05843963474035263,-0.32633593678474426,-0.38885819911956787,-0.8615648150444031
12,0.24184665083885193,0.32187747955322266,0.1401483714580536,0.8248037695884705,-0.5624548196792603,-0.057821422815322876,-0.3401130437850952,-0.41184496879577637,-0.8454034924507141
13,0.23135137557983398,0.3261895179748535,0.13846918940544128,0.8263416290283203,-0.5601192116737366,-0.05853159725666046,-0.3487341105937958,-0.4273202419281006,-0.8341355323791504
14,0.21922346949577332,0.33139991760253906,0.1369042545557022,0.8278892636299133,-0.5574470162391663,-0.06206602603197098,-0.35706815123558044,-0.4384678602218628,-0.8247717022895813
15,0.20450973510742188,0.33605289459228516,0.1352461278438568,0.8275387287139893,-0.5571553707122803,-0.06897500157356262,-0.36915671825408936,-0.44746530055999756,-0.8145540952682495
16,0.18734964728355408,0.33931970596313477,0.13406945765018463,0.8228511810302734,-0.562896192073822,-0.07787010073661804,-0.3868275284767151,-0.4544703960418701,-0.802384614944458
17,0.16913971304893494,0.3415346145629883,0.13329967856407166,0.8158649206161499,-0.571690559387207,-0.0868009403347969,-0.4074820280075073,-0.4619112014770508,-0.7877795100212097
18,0.15043270587921143,0.34258079528808594,0.13274219632148743,0.8083013296127319,-0.5809995532035828,-0.09533393383026123,-0.43005940318107605,-0.4720344543457031,-0.7695664167404175
19,0.13179028034210205,0.3430624008178711,0.13243511319160461,0.8002623319625854,-0.5906298160552979,-0.10361773520708084,-0.4534118175506592,-0.4829152822494507,-0.7491399049758911
20,0.11327999830245972,0.3425002098083496,0.1325506716966629,0.7892146110534668,-0.6038152575492859,-0.11201559007167816,-0.4795454442501068,-0.4919900894165039,-0.7266237139701843
21,0.09610503911972046,0.3411092758178711,0.13268320262432098,0.7753274440765381,-0.6202197074890137,-0.1191418468952179,-0.5074595212936401,-0.4994899034500122,-0.7021356821060181
22,0.08215832710266113,0.34021806716918945,0.13165785372257233,0.7612783908843994,-0.6366562843322754,-0.12297972291707993,-0.5329235792160034,-0.5062754154205322,-0.6779951453208923
23,0.07335394620895386,0.342254638671875,0.12841251492500305,0.7470511794090271,-0.6532379388809204,-0.12326708436012268,-0.5527500510215759,-0.5073850154876709,-0.6610808968544006
24,0.07152390480041504,0.3474440574645996,0.12411700189113617,0.7359621524810791,-0.6669638156890869,-0.11627137660980225,-0.560228705406189,-0.5035237073898315,-0.6577292084693909
25,0.06848615407943726,0.35309410095214844,0.11940088868141174,0.7233349084854126,-0.6816216111183167,-0.11035691201686859,-0.5684894919395447,-0.4971545934677124,-0.655482292175293
26,0.06265884637832642,0.3614497184753418,0.11382780969142914,0.7048916816711426,-0.7005245685577393,-0.11132358014583588,-0.5826009511947632,-0.48226916790008545,-0.6542112827301025
27,0.0628206729888916,0.3760242462158203,0.10904018580913544,0.6900482177734375,-0.7153088450431824,-0.11030277609825134,-0.5805855393409729,-0.4560765027999878,-0.6744735240936279
28,0.07117533683776855,0.3987574577331543,0.10729900002479553,0.6809657216072083,-0.7240958213806152,-0.10941183567047119,-0.5562190413475037,-0.4142289161682129,-0.7204406261444092
29,0.0808059573173523,0.4247589111328125,0.10862845182418823,0.674652636051178,-0.7296096086502075,-0.11186429858207703,-0.5225975513458252,-0.3651081323623657,-0.7704467177391052
30,0.09262019395828247,0.4519624710083008,0.1131313145160675,0.6642507910728455,-0.7383248805999756,-0.11682181060314178,-0.4856075346469879,-0.3074049949645996,-0.8183443546295166
31,0.1058458685874939,0.4779472351074219,0.12000152468681335,0.6465823650360107,-0.752620279788971,-0.12447455525398254,-0.4499879479408264,-0.24453604221343994,-0.858902096748352
32,0.12075918912887573,0.5006470680236816,0.12771745026111603,0.6251131296157837,-0.7696114778518677,-0.13012246787548065,-0.4145732522010803,-0.18612635135650635,-0.8907784223556519
33,0.1397036612033844,0.5158514976501465,0.13344593346118927,0.6102614402770996,-0.7837444543838501,-0.11543643474578857,-0.3698744773864746,-0.15302824974060059,-0.91639244556427
34,0.16187268495559692,0.5238943099975586,0.1371392011642456,0.5988733172416687,-0.7966384887695312,-0.08196249604225159,-0.31843093037605286,-0.14296627044677734,-0.9371031522750854
35,0.1814994215965271,0.525111198425293,0.1418341100215912,0.5818830132484436,-0.8120946884155273,-0.04375261068344116,-0.27589842677116394,-0.14650702476501465,-0.9499556422233582
36,0.19384562969207764,0.5197677612304688,0.14901646971702576,0.5634362697601318,-0.8261387944221497,-0.005854666233062744,-0.2487812638282776,-0.16290557384490967,-0.9547615647315979
37,0.20056676864624023,0.5147929191589355,0.15963557362556458,0.5510626435279846,-0.8340890407562256,0.02500886097550392,-0.22368884086608887,-0.17652630805969238,-0.9585415124893188
38,0.20807698369026184,0.5144758224487305,0.17125630378723145,0.5406304001808167,-0.8398230671882629,0.049152474850416183,-0.19195272028446198,-0.1800323724746704,-0.9647500514984131
39,0.21748507022857666,0.5193510055541992,0.18314164876937866,0.5296330451965332,-0.8456933498382568,0.06550989300012589,-0.15219126641750336,-0.1707226037979126,-0.9734944701194763
