step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.2129765748977661,0.7147672176361084,0.20912891626358032,0.6338416337966919,-0.6922696232795715,-0.34497466683387756,-0.22038763761520386,0.26587867736816406,-0.9384764432907104
1,0.22918948531150818,0.723559558391571,0.2194444239139557,0.6429499387741089,-0.7005628943443298,-0.3095594048500061,-0.1607045978307724,0.27178049087524414,-0.9488463997840881
2,0.24822580814361572,0.7312024235725403,0.23165187239646912,0.6444897651672363,-0.7128599882125854,-0.27652037143707275,-0.09834015369415283,0.281363844871521,-0.9545488357543945
3,0.26488855481147766,0.7400602698326111,0.24524107575416565,0.646723210811615,-0.7220914363861084,-0.24562790989875793,-0.03740978613495827,0.2916221022605896,-0.9558018445968628
4,0.2786048650741577,0.7505509257316589,0.26118186116218567,0.6511977314949036,-0.7274460792541504,-0.21624886989593506,0.023510903120040894,0.3041483163833618,-0.952334463596344
5,0.2878116965293884,0.7636786699295044,0.28045302629470825,0.6605677604675293,-0.7268808484077454,-0.18786805868148804,0.08471641689538956,0.32080382108688354,-0.9433494210243225
6,0.2923400402069092,0.7794253826141357,0.3027671277523041,0.6740150451660156,-0.7209482789039612,-0.16105081140995026,0.14453671872615814,0.3425050377845764,-0.9283316135406494
7,0.2918027341365814,0.7973838448524475,0.32767951488494873,0.6909551620483398,-0.7099791765213013,-0.13605338335037231,0.2012231945991516,0.3696620464324951,-0.9071159362792969
8,0.2879059612751007,0.8167527318000793,0.3524453938007355,0.7082570195198059,-0.6964279413223267,-0.11558616161346436,0.24970823526382446,0.4002872705459595,-0.8817119002342224
9,0.28512632846832275,0.835099995136261,0.3742206394672394,0.7202593088150024,-0.6862089037895203,-0.10170431435108185,0.28870490193367004,0.4298275113105774,-0.8555102348327637
10,0.28864842653274536,0.8491111397743225,0.39465025067329407,0.7213172316551208,-0.686406672000885,-0.09245169162750244,0.3270772099494934,0.4552500247955322,-0.8281110525131226
11,0.29845765233039856,0.8587015271186829,0.41579920053482056,0.7128324508666992,-0.6958569288253784,-0.08748146891593933,0.3679697513580322,0.47726970911026,-0.7980049252510071
12,0.3132281005382538,0.8641553521156311,0.4384850859642029,0.6970100998878479,-0.7117254137992859,-0.08731487393379211,0.41108566522598267,0.49638742208480835,-0.764596700668335
13,0.33167168498039246,0.8649355173110962,0.4640389680862427,0.6750459671020508,-0.7323362231254578,-0.08942408114671707,0.4589817225933075,0.5117568969726562,-0.7262510657310486
14,0.3515482544898987,0.8618205189704895,0.49264901876449585,0.6500887870788574,-0.7540659308433533,-0.0936443880200386,0.5094741582870483,0.5239865183830261,-0.6825498342514038
15,0.372018426656723,0.8545469045639038,0.5237696766853333,0.6250834465026855,-0.7744146585464478,-0.09773789346218109,0.5606028437614441,0.5325349569320679,-0.6341379284858704
16,0.39051470160484314,0.8453797698020935,0.5555229187011719,0.6060214042663574,-0.7895138263702393,-0.09698392450809479,0.6081489324569702,0.5384582877159119,-0.5832815766334534
17,0.40616071224212646,0.8355282545089722,0.5862464308738708,0.5937856435775757,-0.7994639873504639,-0.090971939265728,0.649398148059845,0.5429175496101379,-0.5324682593345642
18,0.4230768084526062,0.824486494064331,0.6142041087150574,0.5841048955917358,-0.8080670237541199,-0.07647933065891266,0.6866742968559265,0.54218989610672,-0.48426076769828796
19,0.43868616223335266,0.8143427968025208,0.6396746039390564,0.5781707763671875,-0.8138896226882935,-0.05746524780988693,0.7175957560539246,0.540755033493042,-0.43890804052352905
20,0.44564157724380493,0.8127260208129883,0.6599490642547607,0.5869715213775635,-0.8087393045425415,-0.03748631849884987,0.7326803803443909,0.5503281354904175,-0.4003976583480835
21,0.44742077589035034,0.8140710592269897,0.6753795146942139,0.6000057458877563,-0.79969322681427,-0.021998198702931404,0.7384892106056213,0.5642392635345459,-0.36914440989494324
22,0.44760262966156006,0.8149381279945374,0.6871310472488403,0.6111688613891602,-0.7914837598800659,-0.00509980320930481,0.7420706748962402,0.5752304792404175,-0.344152569770813
23,0.4462147355079651,0.8148320913314819,0.6967980861663818,0.6198958158493042,-0.7845058441162109,0.016724728047847748,0.7457073926925659,0.5823367834091187,-0.32373493909835815
24,0.44303640723228455,0.8132647275924683,0.703748881816864,0.6250717639923096,-0.7792361378669739,0.045566704124212265,0.7503189444541931,0.5837310552597046,-0.3102894127368927
25,0.4380840063095093,0.811931848526001,0.7031625509262085,0.6294100284576416,-0.7731035947799683,0.07844630628824234,0.751895546913147,0.580416202545166,-0.3126823902130127
26,0.4335152208805084,0.811093270778656,0.694296658039093,0.6344385147094727,-0.7651777863502502,0.10950209200382233,0.7491770386695862,0.5738257169723511,-0.3308440148830414
27,0.42971664667129517,0.8112390041351318,0.679051399230957,0.641801118850708,-0.7542763352394104,0.13841435313224792,0.742132842540741,0.565422534942627,-0.35991135239601135
28,0.4268428087234497,0.8113418817520142,0.6608526110649109,0.6507729291915894,-0.7408545017242432,0.16622032225131989,0.7326877117156982,0.5553311705589294,-0.3934157192707062
29,0.4262502193450928,0.809718668460846,0.6411073207855225,0.6589072942733765,-0.7269388437271118,0.19339346885681152,0.723156213760376,0.5413734912872314,-0.4289054274559021
30,0.4278979003429413,0.8065719604492188,0.6193735599517822,0.6669936776161194,-0.7122901082038879,0.21854561567306519,0.7124351859092712,0.5238769054412842,-0.46689295768737793
31,0.42821866273880005,0.804688572883606,0.5997756123542786,0.6776769161224365,-0.6953455805778503,0.23926663398742676,0.6996431946754456,0.5095062851905823,-0.500901997089386
32,0.4304431676864624,0.7997592687606812,0.5859343409538269,0.68387371301651,-0.6820768713951111,0.25901323556900024,0.6921120285987854,0.494145929813385,-0.5261185765266418
