step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.09814519435167313,-0.2600361108779907,0.31096914410591125,0.8592240810394287,0.11799246817827225,0.8163678646087646,0.009676346555352211,0.7310336828231812,-0.10609739273786545,0.032184701412916183,0.154206320643425,0.4190026521682739,0.01857789419591427,1.0703233480453491,0.29954972863197327,0.7377930283546448
1,0.10020394623279572,-0.24309399724006653,0.2945746183395386,0.8834322690963745,0.09228810667991638,0.7867894172668457,0.03369392827153206,0.7311131358146667,-0.16091200709342957,0.0063718329183757305,0.17173126339912415,0.4401229918003082,0.04269536957144737,1.0946778059005737,0.30330967903137207,0.7307514548301697
2,0.07582354545593262,-0.21603617072105408,0.29072585701942444,0.9142141342163086,0.07919476926326752,0.7567864656448364,0.01921793259680271,0.7310773730278015,-0.14934289455413818,-0.02402135170996189,0.19937941431999207,0.470533549785614,0.0195913128554821,1.1242390871047974,0.3309932053089142,0.7314381003379822
3,0.044235363602638245,-0.1875121146440506,0.29152750968933105,0.9433176517486572,0.07780968397855759,0.7268669605255127,0.0007136850035749376,0.7310193777084351,-0.13064496219158173,-0.053459737449884415,0.22952140867710114,0.5002101063728333,-0.007891565561294556,1.1538554430007935,0.3588365316390991,0.7314406633377075
4,0.0081250611692667,-0.16244721412658691,0.3097783923149109,0.9697705507278442,0.07910440117120743,0.6970018148422241,-0.007884008809924126,0.7309700846672058,-0.11072607338428497,-0.07665593177080154,0.2590941786766052,0.5248060822486877,-0.03483068197965622,1.1832689046859741,0.38546937704086304,0.7314825057983398
5,-0.023848285898566246,-0.14691531658172607,0.3351811170578003,0.9930433630943298,0.08059676736593246,0.6674177050590515,-0.0009800528641790152,0.7309824228286743,-0.09139787405729294,-0.0823768600821495,0.28914815187454224,0.5346492528915405,-0.06016276404261589,1.2124149799346924,0.41179850697517395,0.7315425872802734
6,-0.05317608267068863,-0.14558425545692444,0.3624873757362366,1.0169572830200195,0.07295439392328262,0.638077974319458,0.01900123618543148,0.7310349345207214,-0.07357460260391235,-0.07718288153409958,0.31918278336524963,0.5305283665657043,-0.08151718229055405,1.2418568134307861,0.43727654218673706,0.7315630316734314
7,-0.07998399436473846,-0.1538919359445572,0.3900376558303833,1.0429155826568604,0.05747491866350174,0.6085566282272339,0.044185202568769455,0.7310600280761719,-0.058031272143125534,-0.06785647571086884,0.3493127226829529,0.522369921207428,-0.09982898831367493,1.271511435508728,0.4619204103946686,0.7315453886985779
8,-0.10312853753566742,-0.1628131866455078,0.41707852482795715,1.0688813924789429,0.03720420226454735,0.5789029002189636,0.07098640501499176,0.7310550808906555,-0.04706016927957535,-0.05558576434850693,0.37951457500457764,0.5133611559867859,-0.11583971232175827,1.3009779453277588,0.4853222370147705,0.7315170764923096
9,-0.11996035277843475,-0.16723737120628357,0.4430994987487793,1.0914242267608643,0.016691485419869423,0.5494638085365295,0.09781696647405624,0.7310085296630859,-0.04288484528660774,-0.04128173366189003,0.4096558690071106,0.5084711909294128,-0.12995611131191254,1.3266066312789917,0.5116128325462341,0.7313699126243591
