step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.31424009799957275,-0.06416422873735428,-0.21947966516017914,1.0783687829971313,-0.04544069245457649,1.1577184200286865,-0.09737882763147354,0.7310776114463806,0.3817000091075897,-0.7144286632537842,-0.21577677130699158,0.925220787525177,0.44311943650245667,1.702124834060669,0.24357807636260986,0.7310563325881958
1,0.3314085900783539,-0.04468414559960365,-0.20192082226276398,1.0763649940490723,-0.05904315039515495,1.1282343864440918,-0.08346118777990341,0.7311358451843262,0.371366411447525,-0.684061586856842,-0.19422529637813568,0.8947948217391968,0.472044974565506,1.7308082580566406,0.2680560052394867,0.7310767769813538
2,0.3539263904094696,-0.02986667864024639,-0.1852216124534607,1.0759445428848267,-0.06714842468500137,1.0990498065948486,-0.07422734797000885,0.7310940027236938,0.35939982533454895,-0.6540980935096741,-0.17357218265533447,0.8647860884666443,0.5010119080543518,1.759253978729248,0.29333701729774475,0.7310560345649719
3,0.37749987840652466,-0.023236865177750587,-0.16820797324180603,1.0781491994857788,-0.06805220246315002,1.0698413848876953,-0.06831075996160507,0.7310340404510498,0.3491716980934143,-0.6241257190704346,-0.15227103233337402,0.8349116444587708,0.5300646424293518,1.7868516445159912,0.3173232674598694,0.7310764193534851
4,0.40176257491111755,-0.02325216308236122,-0.15146632492542267,1.0830931663513184,-0.06316204369068146,1.040564775466919,-0.06590908020734787,0.7310119867324829,0.34222185611724854,-0.5941094160079956,-0.13008973002433777,0.805209755897522,0.5592312216758728,1.8132573366165161,0.3396352529525757,0.7310972213745117
5,0.42744356393814087,-0.021159928292036057,-0.1381434202194214,1.0917248725891113,-0.05724269524216652,1.0111615657806396,-0.068207748234272,0.7310059070587158,0.34019362926483154,-0.5640113353729248,-0.10631944239139557,0.7761923670768738,0.5882993936538696,1.8373953104019165,0.36158740520477295,0.731139600276947
6,0.45404472947120667,-0.013748541474342346,-0.13035988807678223,1.1013880968093872,-0.052804891020059586,0.9819449782371521,-0.07598221302032471,0.7310034036636353,0.3407827615737915,-0.5337362885475159,-0.08180557936429977,0.7484354972839355,0.617247462272644,1.8585867881774902,0.3846610486507416,0.7311538457870483
7,0.48059365153312683,-0.00290912133641541,-0.12895040214061737,1.1122994422912598,-0.04927896335721016,0.9530966281890869,-0.08828482031822205,0.7310072779655457,0.34241044521331787,-0.503400444984436,-0.057284820824861526,0.7228173017501831,0.6459321975708008,1.8763536214828491,0.4087279438972473,0.7311553359031677
8,0.5061374306678772,0.008866412565112114,-0.1340777724981308,1.1261461973190308,-0.04633805900812149,0.9246032238006592,-0.10423224419355392,0.7310080528259277,0.3440319001674652,-0.4730220139026642,-0.03229330852627754,0.7015461921691895,0.6741327047348022,1.890030860900879,0.43394020199775696,0.731152355670929
9,0.5294384360313416,0.020660988986492157,-0.14446310698986053,1.1426937580108643,-0.046266842633485794,0.8967730402946472,-0.1220645159482956,0.7310447692871094,0.34531089663505554,-0.4426663815975189,-0.00749266566708684,0.685840904712677,0.7014607787132263,1.9012428522109985,0.45995548367500305,0.7311476469039917
