step,box_rotation_reward_0
0,0.2672913074493408
1,0.2672913074493408
2,0.26729094982147217
3,0.2672911286354065
4,0.2672913074493408
5,0.26729094982147217
6,0.2672911286354065
7,0.2672916054725647
8,0.26729094982147217
9,0.2672913074493408
10,0.26729094982147217
11,0.26729094982147217
12,0.2672913074493408
13,0.26729094982147217
14,0.2672911286354065
15,0.2672913074493408
16,0.26729094982147217
17,0.2672911286354065
18,0.2672916054725647
19,0.26729094982147217
20,0.2672913074493408
21,0.26729094982147217
22,0.26729094982147217
23,0.2672913074493408
24,0.26729094982147217
25,0.2672911286354065
26,0.2672913074493408
27,0.26729094982147217
28,0.2672911286354065
29,0.2672916054725647
30,0.26729094982147217
31,0.2672913074493408
32,0.26729094982147217
33,0.26729094982147217
34,0.2672913074493408
35,0.26729094982147217
36,0.2672911286354065
37,0.2672913074493408
38,0.26729094982147217
39,0.2672911286354065
40,0.2672916054725647
41,0.26729094982147217
42,0.2672913074493408
43,0.26729094982147217
44,0.26729094982147217
45,0.2672913074493408
46,0.26729094982147217
47,0.2672911286354065
48,0.2672913074493408
49,0.26729094982147217
50,0.2672911286354065
51,0.2672916054725647
52,0.26729094982147217
53,0.2672913074493408
54,0.26729094982147217
55,0.26729094982147217
56,0.2672913074493408
57,0.26729094982147217
58,0.2672911286354065
59,0.2672913074493408
60,0.26729094982147217
61,0.2672911286354065
62,0.2672916054725647
63,0.26729094982147217
64,0.2672913074493408
65,0.26729094982147217
66,0.26729094982147217
67,0.2672913074493408
68,0.26729094982147217
69,0.2672911286354065
70,0.2672913074493408
71,0.26729094982147217
72,0.2672911286354065
73,0.2672916054725647
74,0.26729094982147217
75,0.2672913074493408
76,0.26729094982147217
77,0.26729094982147217
78,0.2672913074493408
79,0.26729094982147217
80,0.2672911286354065
81,0.2672913074493408
82,0.26729094982147217
83,0.2672911286354065
84,0.2672916054725647
85,0.26729094982147217
86,0.2672913074493408
87,0.26729094982147217
88,0.26729094982147217
89,0.2672913074493408
90,0.26729094982147217
91,0.2672911286354065
92,0.2672913074493408
93,0.26729094982147217
94,0.2672911286354065
95,0.2672916054725647
96,0.26729094982147217
97,0.2672913074493408
98,0.26729094982147217
99,0.26729094982147217
100,0.2672913074493408
101,0.26729094982147217
102,0.2672911286354065
103,0.2672913074493408
104,0.26729094982147217
105,0.2672911286354065
106,0.2672916054725647
107,0.26729094982147217
108,0.2672913074493408
109,0.26729094982147217
110,0.26729094982147217
111,0.2672913074493408
112,0.26729094982147217
113,0.2672911286354065
114,0.2672913074493408
115,0.26729094982147217
116,0.2672911286354065
117,0.2672916054725647
118,0.26729094982147217
119,0.2672913074493408
120,0.26729094982147217
121,0.26729094982147217
122,0.2672913074493408
123,0.26729094982147217
124,0.2672911286354065
125,0.2672913074493408
126,0.26729094982147217
127,0.2672911286354065
128,0.2672916054725647
129,0.26729094982147217
130,0.2672913074493408
131,0.26729094982147217
132,0.26729094982147217
133,0.2672913074493408
134,0.26729094982147217
135,0.2672911286354065
136,0.2672913074493408
137,0.26729094982147217
138,0.2672911286354065
139,0.2672916054725647
140,0.26729094982147217
141,0.2672913074493408
142,0.26729094982147217
143,0.26729094982147217
144,0.2672913074493408
145,0.26729094982147217
146,0.2672911286354065
147,0.2672913074493408
148,0.26729094982147217
149,0.2672911286354065
150,0.2672916054725647
151,0.26729094982147217
152,0.2672913074493408
153,0.26729094982147217
154,0.26729094982147217
155,0.2672913074493408
156,0.26729094982147217
157,0.2672911286354065
158,0.2672913074493408
159,0.26729094982147217
160,0.2672911286354065
161,0.2672916054725647
162,0.26729094982147217
163,0.2672913074493408
164,0.26729094982147217
165,0.26729094982147217
166,0.2672913074493408
167,0.26729094982147217
168,0.2672911286354065
169,0.2672913074493408
170,0.26729094982147217
171,0.2672911286354065
172,0.2672916054725647
173,0.26729094982147217
174,0.2672913074493408
175,0.26729094982147217
176,0.26729094982147217
177,0.2672913074493408
178,0.26729094982147217
179,0.2672911286354065
180,0.2672913074493408
181,0.26729094982147217
182,0.2672911286354065
183,0.2672916054725647
184,0.26729094982147217
185,0.2672913074493408
186,0.26729094982147217
187,0.2927839756011963
188,0.3102288246154785
189,0.3007057309150696
190,0.29331696033477783
191,0.2907584309577942
192,0.29058951139450073
193,0.29059040546417236
194,0.29059040546417236
195,0.29059022665023804
196,0.29059022665023804
197,0.2905900478363037
198,0.2905900478363037
