step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,-0.9946045875549316,0.984353244304657,-0.9956009984016418,0.4477648437023163,-0.40328890085220337,-0.9994584321975708,-0.8776612877845764,0.4302404522895813,0.9738754630088806,-0.44581088423728943,0.9054490327835083,0.884268045425415,0.9966245889663696,-0.9960388541221619,0.9250683784484863,0.630715548992157
1,-0.9817437529563904,0.9923248887062073,-0.9908674955368042,0.7573466897010803,-0.8046428561210632,-0.9993166923522949,-0.834259033203125,0.4326702356338501,0.9837673902511597,-0.415754497051239,0.9069393277168274,0.9114629626274109,0.9970325827598572,-0.9921361804008484,0.9422304630279541,0.5543152093887329
2,-0.9727190732955933,0.9919370412826538,-0.9964825510978699,0.7405307292938232,-0.7339175939559937,-0.9994025826454163,-0.7345805168151855,0.4950627088546753,0.9938874840736389,-0.18485233187675476,0.9432157874107361,0.8338518738746643,0.9982609748840332,-0.9904609322547913,0.9499742388725281,0.5791531801223755
3,-0.9750950932502747,0.992501437664032,-0.998393177986145,0.525417149066925,-0.7068044543266296,-0.9990620017051697,-0.6442266702651978,0.5380711555480957,0.996462345123291,0.0837567001581192,0.9509332776069641,0.6739064455032349,0.998960554599762,-0.9913027286529541,0.9595707058906555,0.5482958555221558
4,-0.9818488359451294,0.9980238676071167,-0.9988771677017212,0.17120076715946198,-0.6949305534362793,-0.9985958337783813,-0.716614842414856,0.41239479184150696,0.9944144487380981,0.09686437994241714,0.8628982901573181,0.45089787244796753,0.9980219006538391,-0.9878029823303223,0.957375168800354,0.5617700815200806
5,-0.9666181802749634,0.9950957894325256,-0.9983629584312439,-0.47209277749061584,-0.1469406932592392,-0.9897148609161377,-0.22603902220726013,0.07124065607786179,0.9407713413238525,-0.6517773866653442,-0.23857827484607697,0.325815349817276,0.9864464998245239,-0.9505804777145386,0.9605168104171753,0.6914634704589844
6,-0.8300243616104126,0.9888180494308472,-0.9863755106925964,-0.5011336207389832,0.16766487061977386,-0.9757214784622192,-0.1024891808629036,0.1041722372174263,0.7568612098693848,-0.6774656176567078,-0.6197432279586792,0.42967092990875244,0.9258928298950195,-0.8371244668960571,0.9591664671897888,0.618988037109375
7,-0.5004894137382507,0.9737903475761414,-0.8839709162712097,-0.4503791630268097,0.09475413709878922,-0.9114619493484497,0.24970045685768127,0.05986901372671127,0.5098903775215149,-0.8013914227485657,-0.8248095512390137,0.7261927127838135,0.7426201105117798,-0.7945222854614258,0.9305899143218994,0.6012973785400391
8,0.22322222590446472,0.953745424747467,-0.6112846732139587,-0.4468541443347931,0.016395410522818565,-0.6937490701675415,0.5519992113113403,0.01253491546958685,0.1108148917555809,-0.6531473398208618,-0.9276688098907471,0.4482309818267822,0.39570581912994385,-0.822795569896698,0.8584915399551392,0.5067403316497803
9,0.7691836357116699,0.8979488015174866,-0.20051288604736328,-0.12603801488876343,0.16782057285308838,-0.6823837757110596,0.7929912209510803,-0.15408337116241455,-0.050823137164115906,-0.5732688903808594,-0.9323799014091492,-0.11082056909799576,0.31019657850265503,-0.8590115308761597,0.7678273320198059,0.5268908143043518
10,0.9153339862823486,0.7804968357086182,0.2136724442243576,0.27116677165031433,0.06869827210903168,-0.7936667203903198,0.8865953087806702,-0.20030175149440765,0.1075342521071434,-0.6455328464508057,-0.8586095571517944,-0.6305909156799316,0.4434032142162323,-0.7841213345527649,0.7028123140335083,0.5199483633041382
11,0.9372791647911072,0.48320457339286804,0.5941431522369385,0.47219231724739075,-0.22940382361412048,-0.8239135146141052,0.9350418448448181,-0.14413312077522278,-0.08494492620229721,-0.7394235730171204,-0.6842248439788818,-0.6291220784187317,0.33243292570114136,-0.7207596302032471,0.6432957649230957,0.5104139447212219
12,0.8354324102401733,0.22387495636940002,0.5090154409408569,0.5160199403762817,-0.6408406496047974,-0.7403174638748169,0.932402491569519,0.04625314101576805,-0.49742835760116577,-0.5600334405899048,-0.6764017343521118,-0.5905420780181885,0.3457759618759155,-0.5035627484321594,0.4628419876098633,0.5531836748123169
13,0.7894644141197205,-0.07350277900695801,0.667705774307251,0.778470516204834,-0.6913108825683594,-0.7800247669219971,0.9197150468826294,0.09480077028274536,-0.7288109064102173,-0.6947973966598511,-0.8020077347755432,-0.33309826254844666,0.0722111240029335,-0.27817490696907043,0.4818498492240906,0.6049883365631104
14,0.781903088092804,0.06147170066833496,0.7003061175346375,0.9056621193885803,-0.5844844579696655,-0.8774365186691284,0.8801484107971191,-0.01734735444188118,-0.7511553764343262,-0.451454758644104,-0.7844383120536804,-0.6373679041862488,-0.09825364500284195,0.13309425115585327,0.5661838054656982,0.6122344732284546
15,0.8537791967391968,0.46746790409088135,0.6492404341697693,0.9226333498954773,-0.408679723739624,-0.8782672882080078,0.7618226408958435,0.11371792107820511,-0.47768086194992065,0.07152707874774933,-0.5642592906951904,-0.6886513233184814,0.012398680672049522,-0.31585007905960083,0.625338077545166,0.6241706013679504
