step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,0.37266990542411804,-0.3270317316055298,-0.11180762946605682,0.48921698331832886,-0.36051324009895325,0.32752713561058044,-0.21772551536560059,-0.31749579310417175
1,0.37491464614868164,-0.33461058139801025,-0.10810943692922592,0.4545341730117798,-0.32811811566352844,0.34544622898101807,-0.19652417302131653,-0.02784133329987526
2,0.36734116077423096,-0.35934555530548096,-0.0979691594839096,0.45615676045417786,-0.3161788880825043,0.34894099831581116,-0.20168419182300568,-0.024390943348407745
3,0.3654595613479614,-0.37300074100494385,-0.07178662717342377,0.4513598382472992,-0.3020663857460022,0.35446590185165405,-0.18141739070415497,-0.02112795226275921
4,0.36380863189697266,-0.35658764839172363,-0.0869058147072792,0.43972212076187134,-0.2954002320766449,0.3481930196285248,-0.1862337440252304,-0.026539843529462814
5,0.36731183528900146,-0.3338305354118347,-0.10642128437757492,0.42719340324401855,-0.2982942759990692,0.3341553211212158,-0.21096201241016388,-0.026295438408851624
6,0.3658137917518616,-0.29850974678993225,-0.13379669189453125,0.39938074350357056,-0.29019275307655334,0.30423441529273987,-0.22644947469234467,-0.021779708564281464
7,0.36722996830940247,-0.22258076071739197,-0.16773100197315216,0.3347369134426117,-0.2850757837295532,0.278190940618515,-0.2376648634672165,-0.006349045783281326
8,0.36814871430397034,-0.14351725578308105,-0.19869321584701538,0.22249722480773926,-0.2756013870239258,0.29104024171829224,-0.24609367549419403,2.896529622375965e-05
9,0.374156653881073,-0.12261448055505753,-0.20460651814937592,0.14528995752334595,-0.25528979301452637,0.30293282866477966,-0.24387216567993164,-0.001299920491874218
10,0.37822145223617554,-0.12396584451198578,-0.20532388985157013,0.11107634007930756,-0.23968838155269623,0.30553704500198364,-0.24439744651317596,-0.009488815441727638
11,0.3803240954875946,-0.1360704004764557,-0.1942325234413147,0.11147239804267883,-0.2305113524198532,0.30381426215171814,-0.2407742440700531,0.16975703835487366
12,0.37988904118537903,-0.1552935242652893,-0.17596864700317383,0.13030946254730225,-0.22312074899673462,0.2996141016483307,-0.23025862872600555,0.010230615735054016
13,0.38579827547073364,-0.16697156429290771,-0.13071539998054504,0.16861853003501892,-0.21845784783363342,0.3063419461250305,-0.206339493393898,-0.00042243022471666336
14,0.38497716188430786,-0.19341932237148285,-0.07889394462108612,0.19711413979530334,-0.20581726729869843,0.3120012879371643,-0.17191638052463531,-0.0018005039310082793
15,0.38405582308769226,-0.21189363300800323,-0.034097470343112946,0.2205711454153061,-0.19614815711975098,0.3117358386516571,-0.13966622948646545,-0.005043527577072382
16,0.38321375846862793,-0.2260955274105072,0.007630195934325457,0.2371378093957901,-0.18674400448799133,0.3105318546295166,-0.10899817943572998,-0.006673390511423349
17,0.3858836591243744,-0.24335817992687225,0.061547525227069855,0.26621365547180176,-0.17622403800487518,0.323270320892334,-0.07186371088027954,-0.018031153827905655
18,0.38637256622314453,-0.23941834270954132,0.08671628683805466,0.3055167496204376,-0.19433331489562988,0.3236817717552185,-0.049551159143447876,-0.022367672994732857
19,0.38761141896247864,-0.21177640557289124,0.08714041858911514,0.3357528746128082,-0.22972826659679413,0.3186884820461273,-0.04069282114505768,-0.01995662786066532
20,0.39180275797843933,-0.11333714425563812,0.05303262919187546,0.34014976024627686,-0.2828845977783203,0.299732506275177,-0.04097695276141167,-0.008760574273765087
21,0.38966283202171326,0.011982850730419159,0.03743083402514458,0.29007941484451294,-0.31452977657318115,0.24692752957344055,-0.07397101074457169,-0.014305638149380684
22,0.3801012337207794,0.04538572207093239,0.03620273247361183,0.2836757004261017,-0.2988079786300659,0.23060503602027893,-0.07500474900007248,-0.013153938576579094
23,0.3651008605957031,0.09179377555847168,0.03683292493224144,0.2638939917087555,-0.28916656970977783,0.2048771232366562,-0.058706045150756836,-0.012717125937342644
24,0.34582793712615967,0.15155698359012604,0.042771290987730026,0.21685953438282013,-0.28347471356391907,0.16459733247756958,-0.037891943007707596,-0.01007094606757164
25,0.3135451674461365,0.19124671816825867,0.058493319898843765,0.1423867791891098,-0.279756098985672,0.10753102600574493,-0.028958316892385483,-0.011543046683073044
26,0.2812527120113373,0.20333357155323029,0.051898349076509476,0.11875699460506439,-0.2786204218864441,0.05549062415957451,-0.025210658088326454,-0.013330195099115372
27,0.24199029803276062,0.19513976573944092,0.049590542912483215,0.10078056901693344,-0.2707535922527313,0.008554291911423206,-0.01147200632840395,0.012601414695382118
28,0.1594548225402832,0.20913632214069366,0.011704790405929089,0.05253130942583084,-0.26891952753067017,-0.04490680992603302,-0.006925610825419426,-0.010472217574715614
29,0.017822448164224625,0.23102371394634247,-0.04128582403063774,-0.027416985481977463,-0.27145111560821533,-0.09694232046604156,-0.008294870145618916,-0.003997949883341789
30,-0.12990812957286835,0.24410425126552582,-0.08083654940128326,-0.1332119107246399,-0.2721657454967499,-0.12399628013372421,-0.006628307048231363,0.006823377683758736
31,-0.23175184428691864,0.2617964744567871,-0.10618756711483002,-0.24368995428085327,-0.2818632423877716,-0.12208256870508194,-0.009673642925918102,0.012432044371962547
32,-0.2996317446231842,0.19747255742549896,-0.013856539502739906,-0.2965396046638489,-0.2953059673309326,-0.1096499040722847,0.030868416652083397,0.006289149168878794
33,-0.3478846549987793,0.18888112902641296,-0.02363714389503002,-0.32813969254493713,-0.31230610609054565,-0.12937474250793457,0.03590362146496773,0.002645395928993821
34,-0.3613259792327881,0.24100525677204132,-0.102505162358284,-0.33255285024642944,-0.3242587149143219,-0.16967009007930756,0.01668049395084381,0.008568307384848595
35,-0.35570934414863586,0.2904615104198456,-0.1937045454978943,-0.3050999641418457,-0.32384437322616577,-0.17245915532112122,-0.00038071887684054673,0.0067364247515797615
36,-0.33579859137535095,0.3492356836795807,-0.277180016040802,-0.24295315146446228,-0.34161999821662903,-0.19819170236587524,-0.062098219990730286,0.12155673652887344
37,-0.2711116075515747,0.35874369740486145,-0.3082695007324219,-0.11428866535425186,-0.32888129353523254,-0.17028388381004333,-0.09280417114496231,0.12230738997459412
38,-0.19842758774757385,0.36077380180358887,-0.29577895998954773,-0.07498733699321747,-0.3022712767124176,-0.14336854219436646,-0.08579696714878082,0.1105399876832962
39,-0.11263984441757202,0.3518997132778168,-0.2713054418563843,-0.023484263569116592,-0.2665345370769501,-0.11022390425205231,-0.06816968321800232,0.08498873561620712
40,-0.019732113927602768,0.3372710645198822,-0.23456068336963654,0.029375674203038216,-0.22273126244544983,-0.07899195700883865,-0.041165586560964584,0.04935882240533829
41,0.03697801008820534,0.3152835965156555,-0.20069685578346252,0.04742045700550079,-0.1804872453212738,-0.04659669101238251,-0.01256733201444149,0.02987549640238285
42,0.05271146446466446,0.28383001685142517,-0.17777158319950104,0.025138795375823975,-0.14204923808574677,0.0014118970138952136,0.010264821350574493,0.042712293565273285
43,0.06461029499769211,0.24672077596187592,-0.15243148803710938,0.007367911748588085,-0.1058904305100441,0.05047920346260071,0.03078855201601982,0.05642259120941162
44,0.08695501834154129,0.2038060575723648,-0.1172080934047699,-0.010594475083053112,-0.06797178089618683,0.1021353155374527,0.0553537979722023,0.06512469053268433
45,0.10664816945791245,0.14729899168014526,-0.07717379182577133,-0.02977932244539261,-0.02689865045249462,0.15992699563503265,0.08098585903644562,0.07241770625114441
46,0.1220073252916336,0.07719751447439194,-0.03262089565396309,-0.046671219170093536,0.014611600898206234,0.21697840094566345,0.1073124036192894,0.06609737873077393
47,0.12404647469520569,-0.020645273849368095,0.031435608863830566,-0.051267314702272415,0.06077740713953972,0.2558410167694092,0.14617542922496796,0.031002499163150787
48,0.13921669125556946,-0.08583980053663254,0.07754536718130112,-0.03743630275130272,0.0885993018746376,0.27100759744644165,0.17096062004566193,0.0058827935717999935
49,0.18567852675914764,-0.0970785841345787,0.09262462705373764,-0.02873981185257435,0.10578173398971558,0.2772764563560486,0.17659726738929749,0.0030918102711439133
50,0.20762814581394196,-0.080599844455719,0.12057290226221085,-0.06470444798469543,0.09642954170703888,0.25871768593788147,0.1805962771177292,-0.008818215690553188
51,0.2459433674812317,-0.07226258516311646,0.17577481269836426,-0.12636910378932953,0.08252760022878647,0.24452093243598938,0.18576601147651672,-0.01242305338382721
52,0.27480098605155945,-0.12758123874664307,0.25639283657073975,-0.12842342257499695,0.06808976829051971,0.2107599377632141,0.19413398206233978,-0.026659423485398293
53,0.2953442931175232,-0.18778739869594574,0.31612512469291687,-0.1011766791343689,0.04892510920763016,0.16002610325813293,0.1939011961221695,-0.04289857670664787
54,0.31229111552238464,-0.22741888463497162,0.35391584038734436,-0.05150405690073967,0.019823182374238968,0.08604924380779266,0.18513019382953644,-0.010179074481129646
55,0.3230324685573578,-0.26351475715637207,0.3816666305065155,0.014570190571248531,-0.012393970973789692,-0.005435382016003132,0.1727284938097,-0.014620632864534855
56,0.3450273275375366,-0.31077051162719727,0.41017574071884155,0.12408608943223953,-0.04096880927681923,-0.11300776153802872,0.15789470076560974,-0.02019375190138817
57,0.35044050216674805,-0.3402690291404724,0.42445260286331177,0.20637159049510956,-0.07793942838907242,-0.19740839302539825,0.1339740753173828,-0.061329178512096405
58,0.34450775384902954,-0.35958603024482727,0.4311591386795044,0.26727789640426636,-0.1178017258644104,-0.26016297936439514,0.09875228255987167,-0.02158987522125244
59,0.34500882029533386,-0.34540271759033203,0.4333752989768982,0.24724620580673218,-0.13132400810718536,-0.2708981931209564,0.10372044146060944,-0.02118702046573162
60,0.3306131660938263,-0.32164326310157776,0.4302765727043152,0.22749492526054382,-0.1455298215150833,-0.2820862829685211,0.10673292726278305,-0.014736358076334
61,0.289803683757782,-0.3036310076713562,0.4193665385246277,0.23440855741500854,-0.1579117625951767,-0.31014594435691833,0.10673757642507553,-0.04931128770112991
62,0.21792954206466675,-0.28317099809646606,0.39949148893356323,0.23118779063224792,-0.1674952358007431,-0.33363115787506104,0.1123633161187172,-0.01083135511726141
63,0.12155967950820923,-0.22368761897087097,0.36794033646583557,0.2175949066877365,-0.1916889250278473,-0.3511238098144531,0.12837082147598267,-0.047081466764211655
64,0.07067276537418365,-0.10699151456356049,0.33981868624687195,0.1842716485261917,-0.2234969437122345,-0.3640187680721283,0.1314273625612259,-0.013149087317287922
65,0.02316979505121708,-0.0014103392604738474,0.29305729269981384,0.15878699719905853,-0.2462320774793625,-0.3588912785053253,0.13848716020584106,-0.04119645059108734
66,-0.00937366858124733,0.08177154511213303,0.24282771348953247,0.14069002866744995,-0.2628987431526184,-0.34703367948532104,0.1267450451850891,-0.0029667930211871862
67,-0.03843631222844124,0.1772635579109192,0.16946928203105927,0.1263599842786789,-0.28441643714904785,-0.3374127149581909,0.1168316975235939,-0.031724486500024796
68,-0.07731342315673828,0.24004749953746796,0.07398658245801926,0.12564317882061005,-0.30062443017959595,-0.31827089190483093,0.11130627989768982,-0.025211483240127563
69,-0.1724882870912552,0.24611005187034607,-0.07198505848646164,0.1562408208847046,-0.29922446608543396,-0.28702038526535034,0.10343436896800995,-0.01204373687505722
70,-0.275454580783844,0.21603499352931976,-0.23922885954380035,0.1867228001356125,-0.2587306797504425,-0.20740924775600433,0.11364736407995224,0.008284259587526321
71,-0.3243017792701721,0.14576660096645355,-0.29538851976394653,0.07034078985452652,-0.1096329540014267,-0.014600624330341816,0.19518983364105225,0.024615205824375153
72,-0.33575573563575745,0.11511167883872986,-0.3344358801841736,0.01564374938607216,0.00029587949393317103,0.1160149872303009,0.2271863967180252,0.23455002903938293
73,-0.28320279717445374,0.12176932394504547,-0.3459828197956085,0.03621968626976013,0.07532530277967453,0.19394555687904358,0.2330673635005951,0.32910817861557007
74,-0.16121447086334229,0.09792321920394897,-0.23658381402492523,-0.014710723422467709,0.14888633787631989,0.2375120222568512,0.26267579197883606,0.31611284613609314
75,-0.007640334777534008,0.0890469178557396,-0.09613611549139023,-0.03131258487701416,0.17438292503356934,0.23430100083351135,0.269990473985672,0.17535527050495148
76,0.07249052077531815,0.055994074791669846,0.03866827115416527,0.0006681621889583766,0.18909864127635956,0.19769422709941864,0.2722291648387909,0.021274510771036148
77,0.11677185446023941,0.01621214486658573,0.13624893128871918,0.024656059220433235,0.20386703312397003,0.1665155440568924,0.27689725160598755,0.0008033787016756833
78,0.12565644085407257,-0.02486645057797432,0.1926642805337906,0.04157061129808426,0.21689148247241974,0.14720149338245392,0.281855970621109,-0.007367501966655254
79,0.11457989364862442,-0.06607258319854736,0.2264547348022461,0.05650700628757477,0.22741006314754486,0.13509848713874817,0.2866246700286865,0.008130094967782497
80,0.09632616490125656,-0.10790830850601196,0.2527761161327362,0.06994374096393585,0.238543301820755,0.12570840120315552,0.2918417155742645,0.013039585202932358
81,0.06778047233819962,-0.15626418590545654,0.2815386950969696,0.08487886190414429,0.25225138664245605,0.11842676997184753,0.29882916808128357,0.0036715688183903694
82,0.03116772137582302,-0.2083827704191208,0.31220558285713196,0.09978245198726654,0.26777172088623047,0.11146941035985947,0.3078968822956085,0.011074688285589218
83,0.008181188255548477,-0.22728097438812256,0.33471381664276123,0.1149403527379036,0.2715863883495331,0.10709457844495773,0.3154544234275818,0.03029407188296318
84,-0.01859183795750141,-0.24800992012023926,0.35687899589538574,0.13218873739242554,0.27654561400413513,0.10278690606355667,0.32449010014533997,-0.017781637609004974
