step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
1,-0.34910476207733154,0.14209245145320892,0.05700021982192993
2,-0.34910473227500916,0.14209245145320892,0.057000208646059036
3,-0.34910476207733154,0.14209245145320892,0.05700021982192993
4,-0.34910473227500916,0.14209245145320892,0.05700020492076874
5,-0.34910476207733154,0.14209245145320892,0.05700021609663963
6,-0.34910473227500916,0.14209245145320892,0.05700020492076874
7,-0.34910476207733154,0.14209245145320892,0.05700021609663963
8,-0.34910473227500916,0.14209245145320892,0.057000208646059036
9,-0.34910476207733154,0.14209243655204773,0.05700021609663963
10,-0.34910473227500916,0.14209245145320892,0.05700020492076874
11,-0.34910476207733154,0.14209245145320892,0.057000212371349335
12,-0.34910473227500916,0.14209245145320892,0.05700020119547844
13,-0.34910476207733154,0.14209245145320892,0.057000212371349335
14,-0.34910473227500916,0.14209245145320892,0.05700019747018814
15,-0.34910476207733154,0.14209245145320892,0.057000212371349335
16,-0.34910473227500916,0.14209245145320892,0.05700020119547844
17,-0.34910476207733154,0.14209245145320892,0.057000208646059036
18,-0.34910473227500916,0.14209245145320892,0.05700019747018814
19,-0.34910476207733154,0.14209245145320892,0.057000208646059036
20,-0.34910473227500916,0.14209245145320892,0.05700022354722023
21,-0.34910473227500916,0.14209243655204773,0.05700020492076874
22,-0.34910473227500916,0.14209245145320892,0.05700021982192993
23,-0.34910473227500916,0.14209243655204773,0.05700020492076874
24,-0.34910473227500916,0.14209245145320892,0.05700021982192993
25,-0.34910473227500916,0.14209243655204773,0.05700020492076874
26,-0.34910473227500916,0.14209245145320892,0.05700021982192993
27,-0.34910473227500916,0.14209245145320892,0.05700020119547844
28,-0.34910473227500916,0.14209245145320892,0.05700021609663963
29,-0.34910473227500916,0.14209245145320892,0.05700020119547844
30,-0.34910473227500916,0.14209245145320892,0.057000212371349335
31,-0.34910473227500916,0.14209245145320892,0.05700020119547844
32,-0.34910473227500916,0.14209245145320892,0.057000212371349335
33,-0.34910476207733154,0.14209243655204773,0.05700022354722023
34,-0.34910473227500916,0.14209245145320892,0.057000208646059036
35,-0.34910476207733154,0.14209245145320892,0.05700021982192993
36,-0.34910473227500916,0.14209245145320892,0.057000208646059036
37,-0.34910476207733154,0.14209245145320892,0.05700021609663963
38,-0.34910473227500916,0.14209245145320892,0.05700020492076874
39,-0.34910476207733154,0.14209245145320892,0.05700021609663963
40,-0.34910473227500916,0.14209245145320892,0.057000208646059036
41,-0.34910476207733154,0.14209245145320892,0.05700021609663963
42,-0.34910473227500916,0.14209245145320892,0.05700020492076874
43,-0.34910476207733154,0.14209245145320892,0.057000212371349335
44,-0.34910473227500916,0.14209245145320892,0.05700020119547844
45,-0.34910476207733154,0.14209245145320892,0.057000212371349335
46,-0.34910473227500916,0.14209245145320892,0.05700020119547844
47,-0.34910476207733154,0.14209245145320892,0.057000212371349335
48,-0.34910473227500916,0.14209245145320892,0.05700020119547844
49,-0.34910476207733154,0.14209245145320892,0.057000208646059036
50,-0.34910473227500916,0.14209245145320892,0.05700020119547844
51,-0.34910476207733154,0.14209245145320892,0.057000208646059036
52,-0.34910473227500916,0.14209245145320892,0.05700022354722023
53,-0.34910473227500916,0.14209243655204773,0.05700020492076874
54,-0.34910473227500916,0.14209245145320892,0.05700021609663963
55,-0.34910473227500916,0.14209245145320892,0.05700020119547844
56,-0.34910473227500916,0.14209245145320892,0.05700021609663963
57,-0.34910473227500916,0.14209245145320892,0.05700020119547844
58,-0.34910473227500916,0.14209245145320892,0.057000212371349335
59,-0.34910473227500916,0.14209245145320892,0.05700020119547844
60,-0.34910473227500916,0.14209245145320892,0.057000212371349335
61,-0.34910473227500916,0.14209245145320892,0.05700019747018814
62,-0.34910473227500916,0.14209245145320892,0.057000208646059036
63,-0.34910476207733154,0.14209245145320892,0.05700021982192993
64,-0.34910473227500916,0.14209245145320892,0.057000208646059036
65,-0.34910476207733154,0.14209245145320892,0.05700021982192993
66,-0.34910473227500916,0.14209245145320892,0.05700020492076874
67,-0.34910476207733154,0.14209245145320892,0.05700021982192993
68,-0.34910473227500916,0.14209245145320892,0.05700020492076874
69,-0.34910476207733154,0.14209245145320892,0.05700021609663963
70,-0.34910473227500916,0.14209245145320892,0.05700020492076874
71,-0.34910476207733154,0.14209245145320892,0.057000212371349335
72,-0.34910473227500916,0.14209245145320892,0.05700020492076874
73,-0.34910473227500916,0.14209245145320892,0.05700021609663963
74,-0.34910473227500916,0.14209245145320892,0.05700020119547844
75,-0.34910473227500916,0.14209245145320892,0.057000212371349335
76,-0.34910473227500916,0.14209245145320892,0.05700019747018814
77,-0.34910476207733154,0.14209245145320892,0.057000208646059036
78,-0.34910473227500916,0.14209245145320892,0.05700022354722023
79,-0.34910473227500916,0.14209243655204773,0.057000208646059036
80,-0.34910473227500916,0.14209245145320892,0.05700022354722023
81,-0.34910473227500916,0.14209243655204773,0.05700020492076874
82,-0.34910473227500916,0.14209245145320892,0.05700021982192993
83,-0.34910473227500916,0.14209243655204773,0.05700020492076874
84,-0.34910473227500916,0.14209245145320892,0.05700021982192993
85,-0.34910473227500916,0.14209245145320892,0.05700020492076874
86,-0.34910473227500916,0.14209245145320892,0.05700021609663963
87,-0.34910473227500916,0.14209245145320892,0.05700020119547844
88,-0.34910473227500916,0.14209245145320892,0.05700021609663963
89,-0.34910473227500916,0.14209245145320892,0.05700020119547844
90,-0.34910473227500916,0.14209245145320892,0.057000212371349335
91,-0.34910473227500916,0.14209245145320892,0.05700020119547844
92,-0.34910473227500916,0.14209245145320892,0.057000212371349335
93,-0.34910473227500916,0.14209245145320892,0.05700019747018814
94,-0.34910473227500916,0.14209245145320892,0.057000208646059036
95,-0.34910476207733154,0.14209245145320892,0.05700021982192993
96,-0.34910473227500916,0.14209245145320892,0.057000208646059036
97,-0.34910476207733154,0.14209245145320892,0.05700021982192993
98,-0.34910473227500916,0.14209245145320892,0.057000208646059036
99,-0.34910476207733154,0.14209245145320892,0.05700021982192993
100,-0.34910473227500916,0.14209245145320892,0.057000208646059036
101,-0.34910476207733154,0.14209245145320892,0.05700021609663963
102,-0.34910473227500916,0.14209245145320892,0.05700020492076874
103,-0.34910476207733154,0.14209245145320892,0.05700021609663963
104,-0.34910473227500916,0.14209245145320892,0.05700020492076874
105,-0.34910476207733154,0.14209245145320892,0.057000212371349335
106,-0.34910473227500916,0.14209245145320892,0.05700020492076874
107,-0.34910473227500916,0.14209245145320892,0.05700021609663963
108,-0.34910473227500916,0.14209245145320892,0.05700019747018814
109,-0.34910476207733154,0.14209245145320892,0.057000212371349335
110,-0.34910473227500916,0.14209245145320892,0.05700020119547844
111,-0.34910476207733154,0.14209245145320892,0.057000208646059036
112,-0.34910473227500916,0.14209245145320892,0.05700019747018814
