step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.3640766441822052,-0.5293073654174805,0.5500946640968323,-0.20348286628723145,-0.9214097857475281,-0.3310571014881134,0.833113968372345,0.014672398567199707,-0.5529067516326904
1,0.36842256784439087,-0.5150895118713379,0.5229038596153259,-0.2043534517288208,-0.9036869406700134,-0.37628406286239624,0.8014609217643738,0.0662500262260437,-0.5943663716316223
2,0.370768666267395,-0.4972696304321289,0.49979233741760254,-0.20323240756988525,-0.8898792266845703,-0.40842586755752563,0.7677263021469116,0.11406439542770386,-0.6305440664291382
3,0.3708585500717163,-0.4815373420715332,0.4801863431930542,-0.20586621761322021,-0.8764764070510864,-0.4352107346057892,0.7338351607322693,0.15594631433486938,-0.6611859202384949
4,0.3693612217903137,-0.4697556495666504,0.4595900774002075,-0.2180924415588379,-0.8617526888847351,-0.4580591022968292,0.6958966851234436,0.19174766540527344,-0.692069947719574
5,0.3668423891067505,-0.4602193832397461,0.4367244839668274,-0.2383185625076294,-0.8454908728599548,-0.4778593182563782,0.6519551277160645,0.22541475296020508,-0.7239770293235779
6,0.3630901575088501,-0.45227718353271484,0.41169610619544983,-0.26839137077331543,-0.825705349445343,-0.4961622357368469,0.6020238995552063,0.2583152651786804,-0.7555398941040039
7,0.35828328132629395,-0.4442415237426758,0.38743358850479126,-0.30449140071868896,-0.8027609586715698,-0.512698769569397,0.5497046113014221,0.2914804220199585,-0.7828563451766968
8,0.3525954782962799,-0.43526458740234375,0.3639431893825531,-0.3443107604980469,-0.7778964042663574,-0.5256686210632324,0.49502891302108765,0.3253294825553894,-0.8056719303131104
9,0.3458288013935089,-0.4290733337402344,0.3418422043323517,-0.3890986442565918,-0.7538336515426636,-0.5294687151908875,0.44147989153862,0.35186201333999634,-0.8254021406173706
10,0.3413587212562561,-0.42248010635375977,0.3249967694282532,-0.42665696144104004,-0.7336652278900146,-0.5288658738136292,0.3958253860473633,0.3743056058883667,-0.8385807275772095
