step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.19980502128601074,-0.23117683827877045,-0.003940612077713013,0.8465118408203125,-0.5127100944519043,0.1433391273021698,-0.10144679248332977,-0.4196653366088867,-0.9019920229911804
1,0.19568896293640137,-0.2233927845954895,-0.0005962103605270386,0.8307916522026062,-0.5420505404472351,0.12635855376720428,-0.13070453703403473,-0.41068029403686523,-0.9023625254631042
2,0.19357895851135254,-0.2191106230020523,0.004662692546844482,0.8246481418609619,-0.5543178915977478,0.11263692378997803,-0.15091651678085327,-0.40752434730529785,-0.9006376266479492
3,0.18954682350158691,-0.22197461128234863,0.006822928786277771,0.8276554346084595,-0.5526891350746155,0.09757699072360992,-0.17522722482681274,-0.4196416139602661,-0.8906157612800598
4,0.18251681327819824,-0.23677325248718262,0.006583884358406067,0.8358815908432007,-0.54212486743927,0.0860380306839943,-0.20279231667518616,-0.4506499767303467,-0.8693618178367615
5,0.17458367347717285,-0.258811891078949,0.00615788996219635,0.839125394821167,-0.5391325950622559,0.0721425861120224,-0.23896563053131104,-0.4845374822616577,-0.8414979577064514
6,0.16504836082458496,-0.28418219089508057,0.0057353675365448,0.8340645432472229,-0.5491488575935364,0.05264875292778015,-0.28692901134490967,-0.5133390426635742,-0.8087983131408691
7,0.15551018714904785,-0.3080328404903412,0.006284795701503754,0.828366756439209,-0.5596047043800354,0.025517214089632034,-0.3371170163154602,-0.5343688726425171,-0.7751142978668213
8,0.1405317783355713,-0.33356884121894836,0.007199391722679138,0.820069432258606,-0.5722115635871887,-0.007744462229311466,-0.39390620589256287,-0.5546095371246338,-0.7329708337783813
9,0.12313961982727051,-0.3584235906600952,0.009138233959674835,0.806601881980896,-0.5898929834365845,-0.03767821192741394,-0.45083630084991455,-0.5727301836013794,-0.6846362352371216
10,0.10404706001281738,-0.3817247152328491,0.01175999641418457,0.7948299050331116,-0.6020485758781433,-0.07604553550481796,-0.5050516724586487,-0.5868325233459473,-0.6328906416893005
11,0.08570742607116699,-0.4016512930393219,0.01474878191947937,0.7820871472358704,-0.6125836968421936,-0.114371657371521,-0.5522221922874451,-0.5962272882461548,-0.5827209949493408
12,0.08489537239074707,-0.4041328430175781,0.015170499682426453,0.7852351069450378,-0.6066447496414185,-0.1240481287240982,-0.556671142578125,-0.6039016246795654,-0.5704560279846191
