step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.30249932408332825,-0.5837498903274536,-0.35292568802833557,0.7106027007102966,-0.07645286619663239,1.653833031654358,0.5216330885887146,0.7310468554496765,0.2659378945827484,-0.17692743241786957,0.32184845209121704,0.48473939299583435,0.4162749946117401,1.1227041482925415,0.3448992371559143,0.7306737303733826
1,0.3147614896297455,-0.554243803024292,-0.32910582423210144,0.7369615435600281,-0.08445031940937042,1.6245695352554321,0.5490468740463257,0.7312407493591309,0.2374877631664276,-0.20648716390132904,0.29256242513656616,0.5147728323936462,0.3867761492729187,1.1375937461853027,0.31636086106300354,0.7307443022727966
2,0.32632946968078613,-0.5246031880378723,-0.3075219392776489,0.7536309957504272,-0.09571285545825958,1.595003366470337,0.5714915990829468,0.7312548756599426,0.20705774426460266,-0.23633362352848053,0.262633353471756,0.5455026626586914,0.3571595847606659,1.150222659111023,0.28822827339172363,0.7307798862457275
3,0.3386148512363434,-0.49490252137184143,-0.3023572564125061,0.758918821811676,-0.11239803582429886,1.5654524564743042,0.5819803476333618,0.7312337756156921,0.17725633084774017,-0.26558366417884827,0.23292958736419678,0.5758296251296997,0.3275575637817383,1.1474229097366333,0.2622126042842865,0.7307839393615723
4,0.352568656206131,-0.4642273485660553,-0.3171026408672333,0.7656691074371338,-0.13318008184432983,1.5367039442062378,0.586421549320221,0.7311331629753113,0.14771798253059387,-0.29491040110588074,0.2032216191291809,0.6065190434455872,0.2979077398777008,1.1440205574035645,0.23814047873020172,0.7308273315429688
5,0.3676661252975464,-0.4334041178226471,-0.3409094512462616,0.7809130549430847,-0.15934328734874725,1.5088504552841187,0.5809723734855652,0.7310987710952759,0.12123268842697144,-0.3240621089935303,0.17411711812019348,0.6368011832237244,0.26822197437286377,1.127956509590149,0.2188306301832199,0.7308564782142639
6,0.38632217049598694,-0.40375056862831116,-0.36363840103149414,0.7930783033370972,-0.18850627541542053,1.4864020347595215,0.5723503828048706,0.7311854958534241,0.1043260470032692,-0.35126444697380066,0.14918643236160278,0.6671589612960815,0.23837468028068542,1.109584927558899,0.20270252227783203,0.7309454083442688
7,0.4108508229255676,-0.3743492662906647,-0.384726881980896,0.7954049110412598,-0.21785897016525269,1.4714850187301636,0.5622831583023071,0.7313197255134583,0.0983610674738884,-0.37436312437057495,0.13697145879268646,0.6972367167472839,0.20839472115039825,1.0934563875198364,0.1911187320947647,0.7310367226600647
8,0.437701553106308,-0.3439549207687378,-0.4026457965373993,0.7965391278266907,-0.2453056275844574,1.451308012008667,0.5509410500526428,0.7313032746315002,0.10392561554908752,-0.3977031111717224,0.13814908266067505,0.726470410823822,0.17846408486366272,1.089988112449646,0.18299876153469086,0.7310981750488281
9,0.4646637737751007,-0.31416159868240356,-0.4126136302947998,0.7925319671630859,-0.27249574661254883,1.4332613945007324,0.5447965264320374,0.7313830852508545,0.1157483235001564,-0.4182823598384857,0.15004393458366394,0.754025936126709,0.14874131977558136,1.0997005701065063,0.17463846504688263,0.7311915159225464
