step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.19777311384677887,-0.36181241273880005,0.04489025101065636,0.8101128339767456,0.3439365327358246,0.9112735986709595,-0.3702545464038849,0.7309601902961731,0.3735942542552948,-0.1210264340043068,0.3930433690547943,0.9008793830871582,-0.2823384404182434,1.3457237482070923,-0.3618551790714264,0.7306386232376099
1,0.1683844029903412,-0.339601069688797,0.0167229101061821,0.7835990786552429,0.3536349833011627,0.8849688768386841,-0.37077999114990234,0.730978786945343,0.37416180968284607,-0.09755236655473709,0.3950255513191223,0.8868186473846436,-0.2527922987937927,1.3373225927352905,-0.33916956186294556,0.7306168675422668
2,0.13911007344722748,-0.32084906101226807,-0.011782919988036156,0.7590376734733582,0.3574053943157196,0.8575516939163208,-0.3470105826854706,0.7310068607330322,0.3599852919578552,-0.07622898370027542,0.3927740752696991,0.8650952577590942,-0.22301708161830902,1.3425627946853638,-0.31855687499046326,0.7304200530052185
3,0.1090039536356926,-0.3115471601486206,-0.040572334080934525,0.7353917360305786,0.3629741668701172,0.829606831073761,-0.31869664788246155,0.7310124039649963,0.33602970838546753,-0.05342213064432144,0.39110565185546875,0.8402500748634338,-0.19305340945720673,1.3535510301589966,-0.30014753341674805,0.7303637266159058
4,0.07820508629083633,-0.3304269313812256,-0.06622578203678131,0.7158539295196533,0.3676503896713257,0.8011599183082581,-0.2892512381076813,0.7310343384742737,0.30293893814086914,-0.02869328297674656,0.4016861617565155,0.8162389993667603,-0.16329166293144226,1.3663666248321533,-0.2829913794994354,0.7303906679153442
5,0.045661672949790955,-0.359180748462677,-0.08156140148639679,0.7030155062675476,0.3712015151977539,0.771723210811615,-0.25983840227127075,0.7310763001441956,0.27066922187805176,-0.0015611585695296526,0.418469101190567,0.7979626059532166,-0.13363975286483765,1.3784416913986206,-0.2649189233779907,0.7304486632347107
6,0.013082468882203102,-0.38916292786598206,-0.08366847038269043,0.6896438002586365,0.3693053126335144,0.7418876886367798,-0.23055399954319,0.7311115860939026,0.23927412927150726,0.025952046737074852,0.43894776701927185,0.7837252020835876,-0.10408974438905716,1.391687273979187,-0.24754220247268677,0.7304840087890625
7,-0.016670631244778633,-0.4183756709098816,-0.08700370043516159,0.6801337599754333,0.36930912733078003,0.7122479677200317,-0.20173045992851257,0.7311045527458191,0.20769688487052917,0.052648041397333145,0.46397194266319275,0.7778632044792175,-0.07449126988649368,1.3997286558151245,-0.23117464780807495,0.7305682897567749
8,-0.0460379384458065,-0.4470985531806946,-0.09727826714515686,0.6749902963638306,0.3716094195842743,0.6825361251831055,-0.17395398020744324,0.7310858368873596,0.17756855487823486,0.07691272348165512,0.4915010631084442,0.77724689245224,-0.044784124940633774,1.4027296304702759,-0.21462035179138184,0.7306246757507324
9,-0.07545573264360428,-0.47303998470306396,-0.11469922959804535,0.6781474947929382,0.3674931526184082,0.6528506875038147,-0.1478857696056366,0.7311074137687683,0.14888478815555573,0.0981568768620491,0.520243763923645,0.7819797396659851,-0.015121368691325188,1.3922905921936035,-0.19429758191108704,0.7306965589523315
10,-0.1053353026509285,-0.4878405034542084,-0.13802368938922882,0.6824938058853149,0.3481549918651581,0.622641384601593,-0.12646566331386566,0.7312159538269043,0.12106605619192123,0.11462525278329849,0.5492282509803772,0.7921475768089294,0.014635543338954449,1.373644471168518,-0.17606118321418762,0.7307503819465637
11,-0.13586485385894775,-0.47353121638298035,-0.16531658172607422,0.681904137134552,0.3239697217941284,0.5919219255447388,-0.11283069103956223,0.7313206791877747,0.09329872578382492,0.1284821629524231,0.5778195858001709,0.8027606010437012,0.04427456855773926,1.3611648082733154,-0.15704625844955444,0.7307349443435669
12,-0.1661558449268341,-0.44698286056518555,-0.19413554668426514,0.6734612584114075,0.2972026765346527,0.5618202686309814,-0.10670208930969238,0.7313328385353088,0.06548523902893066,0.14515557885169983,0.6048645973205566,0.8037145733833313,0.07404705882072449,1.3697558641433716,-0.13614603877067566,0.7306362390518188
13,-0.19661197066307068,-0.418121337890625,-0.2237159162759781,0.6583929061889648,0.2714395523071289,0.531769871711731,-0.09695437550544739,0.7313333749771118,0.03831317648291588,0.16223767399787903,0.627585768699646,0.7974925637245178,0.10403458029031754,1.3904739618301392,-0.11517126858234406,0.7305914163589478
14,-0.22683431208133698,-0.38828936219215393,-0.2538367807865143,0.6370924711227417,0.2507077753543854,0.5017764568328857,-0.07815033942461014,0.7313148975372314,0.008573542349040508,0.17317962646484375,0.6400783658027649,0.7911041975021362,0.12325848639011383,1.4008023738861084,-0.09728606045246124,0.7306091785430908
15,-0.2561410069465637,-0.35738036036491394,-0.2840516269207001,0.6186394691467285,0.23698797821998596,0.4721064567565918,-0.051382821053266525,0.7312787175178528,-0.03677115961909294,0.17677614092826843,0.6527198553085327,0.7880768775939941,0.13616478443145752,1.4060243368148804,-0.07401119917631149,0.7305863499641418
16,-0.2816407084465027,-0.3263639509677887,-0.31444984674453735,0.6083486676216125,0.23130734264850616,0.4425112307071686,-0.022350797429680824,0.7312347292900085,-0.08067825436592102,0.17083923518657684,0.6686617732048035,0.7812121510505676,0.1536802053451538,1.413488745689392,-0.04877042397856712,0.730668842792511
17,-0.298206090927124,-0.2961620092391968,-0.3452152907848358,0.6009061932563782,0.22264620661735535,0.41268306970596313,0.007090797182172537,0.7312230467796326,-0.12043693661689758,0.1595463901758194,0.6848037838935852,0.7702088356018066,0.1735203117132187,1.4192403554916382,-0.023545321077108383,0.7307096123695374
18,-0.3095712661743164,-0.26546773314476013,-0.3753346800804138,0.5992852449417114,0.20617878437042236,0.3830794394016266,0.03657966107130051,0.731234610080719,-0.15439924597740173,0.1465611457824707,0.7012583017349243,0.7549615502357483,0.19914686679840088,1.4296938180923462,-7.18021547072567e-05,0.7307106256484985
19,-0.3178189992904663,-0.23651175200939178,-0.4049278199672699,0.5881304740905762,0.18402644991874695,0.353051096200943,0.06595905870199203,0.7312780022621155,-0.17577290534973145,0.1405922770500183,0.7041215896606445,0.7297583818435669,0.2274535447359085,1.4432767629623413,0.02606331743299961,0.7306119203567505
20,-0.32173028588294983,-0.2070152759552002,-0.4341789484024048,0.5689650774002075,0.16200365126132965,0.32371583580970764,0.09509269148111343,0.7312703728675842,-0.1979367583990097,0.13438592851161957,0.6920999884605408,0.702096700668335,0.2550433576107025,1.4516862630844116,0.05358457565307617,0.7304877042770386
21,-0.3076326251029968,-0.17944486439228058,-0.4643627107143402,0.5481348633766174,0.1549290418624878,0.2942911982536316,0.12209493666887283,0.731007993221283,-0.22254496812820435,0.12039613723754883,0.6766190528869629,0.6748801469802856,0.2813671827316284,1.4499465227127075,0.08207262307405472,0.7305198907852173
22,-0.27743175625801086,-0.1688612550497055,-0.49066898226737976,0.5462523102760315,0.15826313197612762,0.2626570463180542,0.13646216690540314,0.7311175465583801,-0.24211034178733826,0.09870918840169907,0.6657942533493042,0.6485511660575867,0.305715948343277,1.431166172027588,0.1115049421787262,0.7306609153747559
23,-0.2488371729850769,-0.1584833264350891,-0.5164312124252319,0.5436525344848633,0.15612617135047913,0.23039694130420685,0.1569274216890335,0.7311477661132812,-0.2559526860713959,0.07897238433361053,0.6561026573181152,0.6207581162452698,0.3322084844112396,1.414415717124939,0.14053849875926971,0.730666995048523
24,-0.22393670678138733,-0.1422552764415741,-0.540472686290741,0.5462165474891663,0.13562913239002228,0.19880156219005585,0.17180606722831726,0.731180727481842,-0.2569645941257477,0.056373320519924164,0.6462950110435486,0.5937197208404541,0.358672171831131,1.4049575328826904,0.17041832208633423,0.7308655381202698
25,-0.20894165337085724,-0.12311594933271408,-0.5561362504959106,0.5512270927429199,0.108444944024086,0.16961559653282166,0.19381891191005707,0.7311757206916809,-0.25864139199256897,0.026423996314406395,0.6403305530548096,0.5752153396606445,0.3779735267162323,1.4017952680587769,0.20624618232250214,0.7308635115623474
26,-0.21511657536029816,-0.11311831325292587,-0.5473542809486389,0.5534639358520508,0.08207077533006668,0.15682120621204376,0.2196597009897232,0.7311708927154541,-0.2597590684890747,-0.010356825776398182,0.6483121514320374,0.5579106211662292,0.39541688561439514,1.399965763092041,0.2234823852777481,0.7310271859169006
