step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.038306914269924164,-0.8515792489051819,0.2896607518196106,1.1626811027526855,-0.07962192595005035,1.1462876796722412,0.1307603120803833,0.731048583984375,0.13617806136608124,-0.13151754438877106,0.07971639186143875,0.4276847839355469,-0.1714242398738861,0.9073177576065063,0.3084700107574463,0.7308359742164612
1,0.025073574855923653,-0.872343122959137,0.26447924971580505,1.1887104511260986,-0.10000906139612198,1.1173962354660034,0.13511645793914795,0.7312192916870117,0.13845160603523254,-0.1569841355085373,0.10531468689441681,0.45878076553344727,-0.14449071884155273,0.8781355023384094,0.32512280344963074,0.7308216691017151
2,0.003643715986981988,-0.8921569585800171,0.23992820084095,1.2090487480163574,-0.12243099510669708,1.089022159576416,0.14052800834178925,0.731293261051178,0.13734613358974457,-0.17818881571292877,0.1292882263660431,0.48893603682518005,-0.11752783507108688,0.8486608266830444,0.3460814356803894,0.7307875752449036
3,-0.01821764186024666,-0.9061192870140076,0.21367180347442627,1.2203353643417358,-0.14672008156776428,1.0614246129989624,0.14718247950077057,0.7313160300254822,0.1329805999994278,-0.19298696517944336,0.15109878778457642,0.5188533067703247,-0.09136506170034409,0.818914532661438,0.3697201907634735,0.7307656407356262
4,-0.04173249378800392,-0.9115868806838989,0.18801338970661163,1.222799301147461,-0.17362581193447113,1.0355511903762817,0.1592891663312912,0.731336236000061,0.12410914897918701,-0.20144158601760864,0.16886411607265472,0.5476275086402893,-0.06635786592960358,0.7891797423362732,0.3944486677646637,0.7307491302490234
5,-0.06930365413427353,-0.9183311462402344,0.1685822606086731,1.2120238542556763,-0.20052792131900787,1.0095924139022827,0.17510919272899628,0.7313499450683594,0.11792777478694916,-0.20995894074440002,0.18444432318210602,0.5747487545013428,-0.04280097410082817,0.7598214149475098,0.4150710701942444,0.7307326793670654
6,-0.0989227294921875,-0.9315429329872131,0.15798036754131317,1.1944044828414917,-0.2249865084886551,0.9820985198020935,0.1924871951341629,0.7313347458839417,0.11658059060573578,-0.22079826891422272,0.20496614277362823,0.6016218662261963,-0.02011128142476082,0.7306274175643921,0.42566007375717163,0.7307249903678894
7,-0.12929122149944305,-0.9498168230056763,0.16544567048549652,1.1725950241088867,-0.25091156363487244,0.9533784985542297,0.21380682289600372,0.7313246130943298,0.12354562431573868,-0.2345181405544281,0.2287537008523941,0.6279687881469727,0.0042643314227461815,0.7016746401786804,0.42917370796203613,0.7307013273239136
8,-0.1588319092988968,-0.9645870923995972,0.17787569761276245,1.1488440036773682,-0.27808529138565063,0.9242612719535828,0.23724593222141266,0.7313392162322998,0.1376352608203888,-0.2469007819890976,0.25427111983299255,0.6534059047698975,0.027509424835443497,0.6729827523231506,0.43016138672828674,0.7307013273239136
9,-0.18842719495296478,-0.9711789488792419,0.19174303114414215,1.1225625276565552,-0.3062436580657959,0.8958271145820618,0.2620603144168854,0.7313290238380432,0.15647391974925995,-0.2555893659591675,0.2781320810317993,0.6756948232650757,0.048620399087667465,0.6447446346282959,0.4314436912536621,0.7307162284851074
