step,pushpoint_left_world_0,pushpoint_left_world_1,pushpoint_left_world_2
0,-0.31866931915283203,-0.1707974672317505,0.057000067085027695
1,-0.25222018361091614,0.1365710347890854,0.056999824941158295
2,-0.25222018361091614,0.13657091557979584,0.05699988827109337
3,-0.25222015380859375,0.13657093048095703,0.05699987709522247
4,-0.25222018361091614,0.13657088577747345,0.056999869644641876
5,-0.25222015380859375,0.136571004986763,0.056999899446964264
6,-0.25222018361091614,0.13657088577747345,0.05699986591935158
7,-0.25222015380859375,0.13657090067863464,0.05699985846877098
8,-0.25222018361091614,0.13657091557979584,0.05699988454580307
9,-0.25222015380859375,0.136571004986763,0.056999918073415756
10,-0.25222018361091614,0.13657090067863464,0.05699990317225456
11,-0.25222015380859375,0.1365710198879242,0.056999869644641876
12,-0.25222015380859375,0.1365709900856018,0.056999899446964264
13,-0.25222015380859375,0.13657088577747345,0.056999824941158295
14,-0.25222015380859375,0.1365709900856018,0.056999895721673965
15,-0.25222018361091614,0.13657091557979584,0.056999821215867996
16,-0.25222015380859375,0.13657088577747345,0.05699986591935158
17,-0.25222015380859375,0.136571004986763,0.05699990317225456
18,-0.25222018361091614,0.13657088577747345,0.05699983611702919
19,-0.25222015380859375,0.13657090067863464,0.05699986219406128
20,-0.25222018361091614,0.13657091557979584,0.05699988454580307
21,-0.25222015380859375,0.136571004986763,0.056999918073415756
22,-0.25222018361091614,0.13657090067863464,0.05699985846877098
23,-0.25222015380859375,0.13657090067863464,0.05699985846877098
24,-0.25222015380859375,0.136571004986763,0.05699990689754486
25,-0.25222018361091614,0.13657088577747345,0.056999869644641876
26,-0.25222015380859375,0.1365709900856018,0.056999899446964264
27,-0.25222018361091614,0.13657088577747345,0.05699986591935158
28,-0.25222015380859375,0.13657090067863464,0.05699986219406128
29,-0.25222018361091614,0.13657091557979584,0.05699988827109337
30,-0.25222015380859375,0.136571004986763,0.056999918073415756
31,-0.25222018361091614,0.13657090067863464,0.056999899446964264
32,-0.25222015380859375,0.13657096028327942,0.056999899446964264
33,-0.25222015380859375,0.1365709900856018,0.05699985846877098
34,-0.25222015380859375,0.1365710198879242,0.05699983239173889
35,-0.25222015380859375,0.1365709900856018,0.05699990317225456
36,-0.25222018361091614,0.13657094538211823,0.05699988827109337
37,-0.25222015380859375,0.13657088577747345,0.05699987709522247
38,-0.25222018361091614,0.13657094538211823,0.05699988082051277
39,-0.25222018361091614,0.13657090067863464,0.056999873369932175
40,-0.25222015380859375,0.136571004986763,0.05699990689754486
