step,pushpoint_left_world_0,pushpoint_left_world_1,pushpoint_left_world_2
0,-0.2605763375759125,0.15995949506759644,0.0569998137652874
1,-0.2605763375759125,0.15995950996875763,0.05699984356760979
2,-0.2605763077735901,0.15995949506759644,0.05699983239173889
3,-0.2605763375759125,0.15995950996875763,0.056999821215867996
4,-0.2605763077735901,0.15995950996875763,0.0569998063147068
5,-0.2605763375759125,0.15995950996875763,0.0569998174905777
6,-0.2605763375759125,0.15995949506759644,0.05699983984231949
7,-0.2605763077735901,0.15995950996875763,0.05699983239173889
8,-0.2605763077735901,0.15995950996875763,0.0569998063147068
9,-0.2605763375759125,0.15995950996875763,0.0569998174905777
10,-0.2605763375759125,0.15995949506759644,0.05699983984231949
11,-0.2605763077735901,0.15995950996875763,0.05699983239173889
12,-0.2605763077735901,0.15995950996875763,0.0569998100399971
13,-0.2605763375759125,0.15995950996875763,0.0569998174905777
14,-0.2605763375759125,0.15995949506759644,0.05699983984231949
15,-0.2605763077735901,0.15995950996875763,0.05699983239173889
16,-0.2605763077735901,0.15995950996875763,0.0569998063147068
17,-0.2605763375759125,0.15995950996875763,0.0569998174905777
18,-0.2605763375759125,0.15995949506759644,0.05699984356760979
19,-0.2605763077735901,0.15995950996875763,0.05699983239173889
20,-0.2605763077735901,0.15995950996875763,0.0569998100399971
21,-0.2605763375759125,0.15995950996875763,0.0569998174905777
22,-0.2605763375759125,0.15995949506759644,0.05699984356760979
23,-0.2605763077735901,0.15995950996875763,0.05699983239173889
24,-0.2605763077735901,0.15995950996875763,0.0569998100399971
25,-0.2605763375759125,0.15995950996875763,0.0569998174905777
26,-0.2605763375759125,0.15995949506759644,0.05699984356760979
27,-0.2605763077735901,0.15995950996875763,0.05699983239173889
28,-0.2605763077735901,0.15995950996875763,0.0569998100399971
29,-0.2605763375759125,0.15995950996875763,0.0569998174905777
30,-0.2605763375759125,0.15995949506759644,0.05699984356760979
31,-0.2605763077735901,0.15995950996875763,0.05699983239173889
32,-0.2605763077735901,0.15995950996875763,0.0569998100399971
33,-0.2605763375759125,0.15995950996875763,0.0569998174905777
34,-0.2605763375759125,0.15995949506759644,0.05699983984231949
35,-0.2605763077735901,0.15995950996875763,0.05699983239173889
36,-0.2605763077735901,0.15995950996875763,0.0569998100399971
37,-0.2605763375759125,0.15995950996875763,0.0569998174905777
38,-0.2605763375759125,0.15995949506759644,0.05699984356760979
39,-0.2605763077735901,0.15995950996875763,0.05699983239173889
40,-0.2605763077735901,0.15995950996875763,0.0569998100399971
41,-0.2605763375759125,0.15995950996875763,0.0569998174905777
42,-0.2605763375759125,0.15995949506759644,0.05699984356760979
43,-0.2605763077735901,0.15995950996875763,0.05699983239173889
44,-0.2605763077735901,0.15995950996875763,0.0569998100399971
45,-0.2605763375759125,0.15995950996875763,0.0569998174905777
46,-0.2605763375759125,0.15995949506759644,0.05699984356760979
47,-0.2605763077735901,0.15995950996875763,0.05699983239173889
48,-0.2605763077735901,0.15995950996875763,0.0569998100399971
49,-0.2605763375759125,0.15995950996875763,0.0569998174905777
50,-0.2605763375759125,0.15995949506759644,0.05699983984231949
51,-0.2605763077735901,0.15995950996875763,0.05699983239173889
52,-0.2605763077735901,0.15995950996875763,0.0569998063147068
53,-0.2605763375759125,0.15995950996875763,0.0569998174905777
54,-0.2605763375759125,0.15995949506759644,0.05699984356760979
55,-0.2605763077735901,0.15995950996875763,0.05699983239173889
56,-0.2605763077735901,0.15995950996875763,0.0569998100399971
57,-0.2605763375759125,0.15995950996875763,0.0569998174905777
58,-0.2605763375759125,0.15995949506759644,0.05699984356760979
59,-0.2605763077735901,0.15995950996875763,0.05699983239173889
60,-0.2605763077735901,0.15995950996875763,0.0569998100399971
61,-0.2605763375759125,0.15995950996875763,0.0569998174905777
62,-0.2605763375759125,0.15995949506759644,0.05699984356760979
63,-0.2605763077735901,0.15995950996875763,0.05699983239173889
64,-0.2605763077735901,0.15995950996875763,0.0569998100399971
65,-0.2605763375759125,0.15995950996875763,0.0569998174905777
66,-0.2605763375759125,0.15995949506759644,0.05699983984231949
67,-0.2605763077735901,0.15995950996875763,0.05699983239173889
68,-0.2605763077735901,0.15995950996875763,0.0569998100399971
69,-0.2605763375759125,0.15995950996875763,0.0569998174905777
70,-0.2605763375759125,0.15995949506759644,0.05699983984231949
71,-0.2605763077735901,0.15995950996875763,0.05699983239173889
72,-0.2605763077735901,0.15995950996875763,0.0569998100399971
73,-0.2605763375759125,0.15995950996875763,0.0569998174905777
74,-0.2605763375759125,0.15995949506759644,0.05699984356760979
