step,pushpoint_left_world_0,pushpoint_left_world_1,pushpoint_left_world_2
0,-0.43258416652679443,-0.030787862837314606,0.05700014904141426
1,-0.43258416652679443,-0.030787911266088486,0.057000286877155304
2,-0.43258416652679443,-0.030787911266088486,0.05700020119547844
3,-0.43258416652679443,-0.03078789822757244,0.05700027570128441
4,-0.4325841963291168,-0.030787736177444458,0.05700023099780083
5,-0.43258416652679443,-0.030787883326411247,0.05700015649199486
6,-0.43258416652679443,-0.030787840485572815,0.05700025334954262
7,-0.4325837194919586,-0.03078780509531498,0.05700036510825157
8,-0.43258416652679443,-0.030787911266088486,0.05700031295418739
9,-0.43258416652679443,-0.030787931755185127,0.057000286877155304
10,-0.4325841963291168,-0.030787741765379906,0.05700024589896202
11,-0.43258416652679443,-0.030787883326411247,0.0570002980530262
12,-0.43258416652679443,-0.030787883326411247,0.05700020492076874
13,-0.43258416652679443,-0.030787883326411247,0.057000283151865005
14,-0.43258416652679443,-0.030787883326411247,0.05700019747018814
15,-0.43258416652679443,-0.030787862837314606,0.05700022727251053
16,-0.43258416652679443,-0.030787911266088486,0.0570003017783165
17,-0.4325842261314392,-0.0307877566665411,0.05700022354722023
18,-0.43258416652679443,-0.030787883326411247,0.05700015276670456
19,-0.43258416652679443,-0.030787911266088486,0.0570002906024456
20,-0.4325841963291168,-0.030787736177444458,0.05700024589896202
21,-0.43258416652679443,-0.030787883326411247,0.0570002980530262
22,-0.43258416652679443,-0.030787883326411247,0.05700020492076874
23,-0.43258416652679443,-0.030787840485572815,0.057000257074832916
24,-0.4325837194919586,-0.030787799507379532,0.05700036510825157
25,-0.43258368968963623,-0.030787764117121696,0.05700036138296127
26,-0.43258416652679443,-0.030787862837314606,0.057000190019607544
27,-0.43258416652679443,-0.030787862837314606,0.05700022354722023
28,-0.43258416652679443,-0.030787862837314606,0.05700021982192993
29,-0.43258416652679443,-0.030787890776991844,0.0570002943277359
30,-0.43258416652679443,-0.030787890776991844,0.057000208646059036
31,-0.43258416652679443,-0.030787862837314606,0.057000160217285156
32,-0.43258416652679443,-0.030787890776991844,0.05700027942657471
33,-0.43258416652679443,-0.030787890776991844,0.05700019374489784
34,-0.43258416652679443,-0.030787890776991844,0.0570003017783165
35,-0.43258416652679443,-0.030787862837314606,0.057000383734703064
36,-0.43258416652679443,-0.030787847936153412,0.05700027197599411
37,-0.4325841963291168,-0.030787812545895576,0.05700022354722023
38,-0.4325841963291168,-0.03078780509531498,0.057000190019607544
39,-0.43258416652679443,-0.030787792056798935,0.05700022354722023
40,-0.4325841963291168,-0.030787771567702293,0.05700019374489784
41,-0.4325841963291168,-0.030787749215960503,0.05700022354722023
42,-0.43258416652679443,-0.030787911266088486,0.05700024589896202
43,-0.4325841963291168,-0.030787749215960503,0.057000212371349335
44,-0.43258416652679443,-0.03078789822757244,0.05700019374489784
45,-0.43258416652679443,-0.03078785538673401,0.05700014904141426
46,-0.4325841963291168,-0.03078780509531498,0.05700027570128441
47,-0.43258416652679443,-0.030787954106926918,0.0570002943277359
48,-0.43258416652679443,-0.030787954106926918,0.0570002906024456
49,-0.4325841963291168,-0.030787799507379532,0.05700021609663963
50,-0.4325837194919586,-0.03078780509531498,0.05700032040476799
51,-0.4325841963291168,-0.030787799507379532,0.057000234723091125
52,-0.4325841963291168,-0.030787764117121696,0.05700024217367172
53,-0.4325841963291168,-0.030787764117121696,0.05700020492076874
54,-0.43258416652679443,-0.030787954106926918,0.057000380009412766
55,-0.43258416652679443,-0.030787883326411247,0.05700015276670456
56,-0.43258416652679443,-0.030787931755185127,0.0570002906024456
57,-0.4325841963291168,-0.030787749215960503,0.05700024589896202
58,-0.43258416652679443,-0.030787890776991844,0.0570002980530262
59,-0.43258416652679443,-0.030787890776991844,0.05700020492076874
60,-0.43258416652679443,-0.030787883326411247,0.05700027942657471
61,-0.43258416652679443,-0.030787883326411247,0.05700019747018814
62,-0.43258416652679443,-0.03078785538673401,0.05700022727251053
63,-0.43258416652679443,-0.03078789822757244,0.0570003017783165
64,-0.43258416652679443,-0.030787883326411247,0.057000383734703064
65,-0.43258416652679443,-0.030787862837314606,0.05700027197599411
66,-0.43258416652679443,-0.030787862837314606,0.0570003017783165
67,-0.4325841963291168,-0.03078782744705677,0.05700013414025307
68,-0.43258416652679443,-0.030787862837314606,0.057000286877155304
69,-0.43258416652679443,-0.030787840485572815,0.05700024217367172
70,-0.43258416652679443,-0.030787840485572815,0.05700023099780083
71,-0.4325841963291168,-0.03078780509531498,0.05700024217367172
72,-0.4325841963291168,-0.03078780509531498,0.057000208646059036
73,-0.43258416652679443,-0.030787840485572815,0.057000283151865005
74,-0.4325841963291168,-0.030787799507379532,0.05700023099780083
75,-0.4325841963291168,-0.03078782744705677,0.0570003017783165
76,-0.4325837194919586,-0.030787771567702293,0.05700037255883217
77,-0.43258416652679443,-0.030787862837314606,0.05700017511844635
78,-0.43258416652679443,-0.030787840485572815,0.05700024589896202
79,-0.43258416652679443,-0.030787840485572815,0.057000208646059036
80,-0.43258416652679443,-0.030787862837314606,0.05700027942657471
81,-0.43258416652679443,-0.030787862837314606,0.05700019374489784
82,-0.43258416652679443,-0.030787862837314606,0.05700022354722023
83,-0.43258416652679443,-0.030787890776991844,0.0570003017783165
84,-0.43258416652679443,-0.030787862837314606,0.057000383734703064
85,-0.43258416652679443,-0.030787847936153412,0.0570003017783165
86,-0.43258416652679443,-0.030787840485572815,0.057000383734703064
87,-0.4325841963291168,-0.030787812545895576,0.05700027570128441
88,-0.43258416652679443,-0.030787959694862366,0.0570002980530262
89,-0.4325841963291168,-0.03078780509531498,0.05700021982192993
90,-0.43258416652679443,-0.030787840485572815,0.0570002943277359
91,-0.43258368968963623,-0.030787792056798935,0.05700034648180008
92,-0.43258416652679443,-0.030787931755185127,0.05700036138296127
93,-0.43258416652679443,-0.030787862837314606,0.057000190019607544
94,-0.43258416652679443,-0.03078785538673401,0.05700021982192993
95,-0.4325841963291168,-0.03078782744705677,0.05700019374489784
96,-0.4325841963291168,-0.03078780509531498,0.05700022354722023
97,-0.43258416652679443,-0.030787840485572815,0.0570003017783165
98,-0.4325841963291168,-0.03078782744705677,0.05700025334954262
99,-0.43258416652679443,-0.030787959694862366,0.05700039863586426
100,-0.43258416652679443,-0.030787911266088486,0.057000305503606796
101,-0.43258416652679443,-0.030787840485572815,0.057000257074832916
102,-0.43258416652679443,-0.030787840485572815,0.057000212371349335
103,-0.43258416652679443,-0.030787862837314606,0.05700037628412247
104,-0.4325841963291168,-0.03078780509531498,0.05700014904141426
105,-0.43258416652679443,-0.030787840485572815,0.057000286877155304
106,-0.4325841963291168,-0.030787799507379532,0.057000234723091125
107,-0.4325841963291168,-0.03078782744705677,0.05700027197599411
108,-0.43258416652679443,-0.03078797459602356,0.0570003017783165
109,-0.4325841963291168,-0.030787812545895576,0.05700021982192993
110,-0.43258416652679443,-0.03078785538673401,0.0570002943277359
111,-0.4325841963291168,-0.03078782744705677,0.05700024589896202
112,-0.4325841963291168,-0.03078782744705677,0.057000208646059036
113,-0.43258416652679443,-0.030787862837314606,0.05700037255883217
114,-0.4325841963291168,-0.030787799507379532,0.05700014904141426
115,-0.4325837194919586,-0.03078780509531498,0.05700032040476799
116,-0.4325841963291168,-0.030787799507379532,0.05700023099780083
117,-0.4325841963291168,-0.03078782744705677,0.05700027197599411
118,-0.43258416652679443,-0.030787959694862366,0.0570003017783165
119,-0.4325841963291168,-0.03078780509531498,0.05700021982192993
120,-0.43258416652679443,-0.030787840485572815,0.0570002943277359
121,-0.4325841963291168,-0.03078782744705677,0.05700024589896202
122,-0.4325841963291168,-0.03078782744705677,0.057000208646059036
123,-0.43258416652679443,-0.03078785538673401,0.05700037628412247
124,-0.4325841963291168,-0.030787799507379532,0.05700014904141426
125,-0.4325841963291168,-0.03078782744705677,0.057000286877155304
126,-0.43258416652679443,-0.030787959694862366,0.05700039863586426
127,-0.43258416652679443,-0.03078790381550789,0.057000309228897095
128,-0.43258416652679443,-0.030787862837314606,0.05700039118528366
129,-0.4325841963291168,-0.030787812545895576,0.05700027570128441
130,-0.43258416652679443,-0.030787967145442963,0.0570002980530262
131,-0.4325841963291168,-0.03078780509531498,0.05700021609663963
132,-0.43258416652679443,-0.030787840485572815,0.0570002906024456
133,-0.4325841963291168,-0.030787812545895576,0.05700024962425232
134,-0.43258416652679443,-0.030787954106926918,0.057000383734703064
135,-0.43258416652679443,-0.030787890776991844,0.05700015649199486
136,-0.43258416652679443,-0.030787840485572815,0.05700024962425232
137,-0.4325841963291168,-0.030787812545895576,0.05700025334954262
138,-0.43258416652679443,-0.030787959694862366,0.057000383734703064
139,-0.43258416652679443,-0.030787939205765724,0.05700027197599411
140,-0.43258416652679443,-0.030787792056798935,0.05700023099780083
141,-0.4325841963291168,-0.030787812545895576,0.05700027570128441
142,-0.43258416652679443,-0.030787959694862366,0.0570002980530262
143,-0.4325841963291168,-0.03078780509531498,0.05700021982192993
144,-0.43258416652679443,-0.030787840485572815,0.0570002906024456
145,-0.43258368968963623,-0.030787792056798935,0.05700037628412247
146,-0.43258416652679443,-0.030787931755185127,0.05700036138296127
147,-0.4325841963291168,-0.030787771567702293,0.05700020492076874
148,-0.43258416652679443,-0.030787967145442963,0.057000383734703064
149,-0.43258416652679443,-0.030787911266088486,0.05700024589896202
150,-0.4325842261314392,-0.0307877566665411,0.05700024589896202
151,-0.43258416652679443,-0.030787883326411247,0.0570002980530262
152,-0.43258416652679443,-0.030787862837314606,0.05700013414025307
153,-0.43258416652679443,-0.030787883326411247,0.05700027942657471
154,-0.43258416652679443,-0.030787883326411247,0.05700019747018814
155,-0.43258416652679443,-0.030787862837314606,0.05700022727251053
156,-0.43258416652679443,-0.030787911266088486,0.0570002980530262
157,-0.43258416652679443,-0.030787883326411247,0.057000383734703064
158,-0.43258416652679443,-0.03078785538673401,0.05700027570128441
159,-0.4325841963291168,-0.03078782744705677,0.057000137865543365
160,-0.43258416652679443,-0.030787847936153412,0.0570002906024456
161,-0.43258416652679443,-0.030787840485572815,0.05700024589896202
162,-0.43258416652679443,-0.030787840485572815,0.057000208646059036
163,-0.43258416652679443,-0.030787862837314606,0.05700027942657471
164,-0.43258416652679443,-0.030787862837314606,0.05700019374489784
