step,rewards_t_0
0,-3.234638214111328
1,-0.2335321605205536
2,-0.2321907877922058
3,-0.23067325353622437
4,0.270318865776062
5,0.26942354440689087
6,0.2670915126800537
7,0.2645704746246338
8,0.26228925585746765
9,0.26068586111068726
10,0.26039981842041016
11,0.26036664843559265
12,0.2603195309638977
13,0.2603004574775696
14,0.2603018283843994
15,0.2603134512901306
16,0.26030266284942627
17,0.26027345657348633
18,0.2601969242095947
19,0.2601359188556671
20,0.26011741161346436
21,0.2601012587547302
22,0.2601235806941986
23,0.26011353731155396
24,0.2601277828216553
25,0.2601572275161743
26,0.2601306438446045
27,0.2601048946380615
28,0.2600613236427307
29,0.25990843772888184
30,0.25963136553764343
31,0.2596158981323242
32,0.25962430238723755
33,0.25966307520866394
34,0.2596732974052429
35,0.25971025228500366
36,0.2597498893737793
37,0.2598916292190552
38,0.26024603843688965
39,0.2606986165046692
40,0.2611502408981323
41,0.2615964114665985
42,0.15462209284305573
43,0.012562441639602184
44,0.013269338756799698
45,0.013992059044539928
46,0.01462604384869337
47,0.0153270922601223
48,0.01606285199522972
49,0.016794223338365555
50,0.01743563637137413
51,0.018052060157060623
52,0.018680911511182785
53,0.01923220232129097
54,0.01947726681828499
55,0.01931232586503029
56,0.018678773194551468
57,0.017871905118227005
58,0.016751643270254135
59,0.015543904155492783
60,0.014647799544036388
61,0.013994809240102768
62,0.013391840271651745
63,0.012645105831325054
64,0.011461901478469372
65,0.010339933447539806
66,0.010218385607004166
67,0.010185408405959606
68,0.01017178874462843
69,0.0101582370698452
70,0.010115053504705429
71,0.010039406828582287
72,0.009972121566534042
73,0.009861457161605358
74,0.009713481180369854
75,0.009548651985824108
76,0.009270715527236462
77,0.00919559970498085
78,0.009124386124312878
79,0.009099173359572887
80,0.009076263755559921
81,0.009007241576910019
82,0.008899259380996227
83,0.008809562772512436
84,0.008735316805541515
85,0.008649776689708233
86,0.008560704998672009
87,0.00842865090817213
88,0.008280370384454727
89,0.008505898527801037
90,0.00853003840893507
91,0.008722033351659775
92,0.008513685315847397
93,0.008122074417769909
94,0.007971253246068954
95,0.007859456352889538
96,0.007735530845820904
97,0.007648515980690718
98,0.007560122292488813
99,0.007589403539896011
100,0.007545608561486006
101,0.007538038771599531
102,0.007468308787792921
103,0.007400657515972853
104,0.0073691788129508495
105,0.007331694941967726
106,0.007249582093209028
107,0.007138262502849102
108,0.007033068221062422
109,0.006927299778908491
110,0.006880257278680801
111,0.006861317437142134
112,0.006957131903618574
113,0.007315035443753004
114,0.007756050210446119
115,0.008162963204085827
116,0.008080150932073593
117,0.007800030987709761
118,0.007402489893138409
119,0.006891835015267134
120,0.00635420111939311
121,0.0059187449514865875
122,0.005534547846764326
123,0.005321163218468428
124,0.005345846991986036
125,0.0054774838499724865
126,0.00562940863892436
127,0.005914564710110426
128,0.006161767523735762
129,0.006440500728785992
130,0.006767797749489546
131,0.007114488165825605
132,0.0077713169157505035
133,0.008425253443419933
134,0.008909421972930431
135,0.009470637887716293
136,0.010091330856084824
137,0.010775911621749401
138,0.011679884046316147
139,0.012509810738265514
140,0.013325254432857037
141,0.014145451597869396
142,0.015110748820006847
143,0.016147349029779434
144,0.017337579280138016
145,0.018603283911943436
146,0.020023759454488754
147,0.021574046462774277
148,0.02319161966443062
149,0.024690058082342148
150,0.026095140725374222
151,0.027663331478834152
152,0.03042348101735115
153,0.03539710119366646
154,-0.11124464124441147
155,-0.1963796317577362
156,-0.1819012463092804
157,-0.16278699040412903
158,-0.14238771796226501
159,-0.1282365620136261
160,-0.11355042457580566
161,-0.10032782703638077
162,-0.0921812504529953
163,-0.09107962995767593
164,-0.09925612807273865
165,-0.11506082862615585
166,-0.132852703332901
167,-0.15053266286849976
168,-0.16588744521141052
169,-0.18007197976112366
170,-0.19060739874839783
171,-0.19728326797485352
172,-0.20175951719284058
173,-0.2048615664243698
174,-0.20712828636169434
175,-0.2086857259273529
176,-0.20983316004276276
177,-0.2108699381351471
178,-0.2100277543067932
179,-0.20604747533798218
180,-0.20215889811515808
181,-0.19601300358772278
182,-0.18478050827980042
183,-0.16236194968223572
184,-0.13052214682102203
185,-0.0888604000210762
186,-0.037991467863321304
187,-1.5820181369781494
188,-1.1062880754470825
189,-0.6930805444717407
190,-0.6117132902145386
191,-0.34538501501083374
192,-0.21013899147510529
193,-0.20695729553699493
194,-0.21138788759708405
195,-0.21715232729911804
196,-0.22266347706317902
197,-0.22890755534172058
198,-0.23379327356815338
