step,pushpoint_left_distance_0
0,0.6722509264945984
1,0.36878567934036255
2,0.3362758457660675
3,0.3081366717815399
4,0.28360044956207275
5,0.26200833916664124
6,0.24217121303081512
7,0.21895840764045715
8,0.18980757892131805
9,0.15672239661216736
10,0.12442339956760406
11,0.09864679723978043
12,0.08705296367406845
13,0.09906446933746338
14,0.11338892579078674
15,0.12523409724235535
16,0.12581393122673035
17,0.12641891837120056
18,0.13284455239772797
19,0.1410074532032013
20,0.143364816904068
21,0.14695128798484802
22,0.15755850076675415
23,0.17054064571857452
24,0.18326352536678314
25,0.19208650290966034
26,0.2052532285451889
27,0.22423920035362244
28,0.24394232034683228
29,0.25025826692581177
30,0.24083976447582245
31,0.2318486124277115
32,0.227380633354187
33,0.22640681266784668
34,0.2245764136314392
35,0.22107377648353577
36,0.2194949835538864
37,0.219125896692276
38,0.22184835374355316
39,0.22761574387550354
40,0.22978506982326508
41,0.22417105734348297
42,0.2101874053478241
43,0.19251076877117157
44,0.1772443950176239
45,0.16000963747501373
46,0.14376960694789886
47,0.13187314569950104
48,0.13309000432491302
49,0.14054527878761292
50,0.15107835829257965
51,0.16527234017848969
52,0.18195617198944092
53,0.19702023267745972
54,0.20730355381965637
55,0.21508823335170746
56,0.21902114152908325
57,0.2222549468278885
58,0.2320949286222458
59,0.25152188539505005
60,0.27573084831237793
61,0.2968895137310028
62,0.3230980634689331
63,0.3524947464466095
64,0.3774797022342682
65,0.39482906460762024
66,0.39841970801353455
67,0.3954772651195526
68,0.39240485429763794
69,0.39168301224708557
70,0.38914650678634644
71,0.3776826858520508
72,0.35696670413017273
73,0.3396804928779602
74,0.33143964409828186
75,0.32904860377311707
76,0.33175814151763916
77,0.338660329580307
78,0.34042006731033325
79,0.33555182814598083
80,0.32397258281707764
81,0.2951190769672394
82,0.2612067759037018
83,0.23459196090698242
84,0.2092696875333786
85,0.1815796047449112
86,0.15772294998168945
87,0.14080367982387543
88,0.12961457669734955
89,0.12141448259353638
90,0.11542557179927826
91,0.12036403268575668
92,0.1465907245874405
93,0.18368813395500183
94,0.22256875038146973
95,0.23726367950439453
96,0.23614294826984406
97,0.22522509098052979
98,0.21058890223503113
99,0.19911932945251465
100,0.19420737028121948
101,0.19093802571296692
102,0.18284210562705994
103,0.16629120707511902
104,0.14374974370002747
105,0.12197018414735794
106,0.10415763407945633
107,0.08994539827108383
108,0.08591344952583313
109,0.09179317951202393
110,0.10297051072120667
111,0.11833909153938293
112,0.13338473439216614
113,0.14949360489845276
114,0.16767515242099762
115,0.18169981241226196
116,0.1923084557056427
117,0.1968807727098465
118,0.1980987787246704
119,0.1956111192703247
120,0.19098010659217834
121,0.18869522213935852
122,0.1912529021501541
123,0.1926315277814865
124,0.1849568635225296
125,0.17204882204532623
126,0.1617104858160019
127,0.15401765704154968
128,0.14740310609340668
129,0.14326505362987518
130,0.14296455681324005
131,0.14489281177520752
132,0.14966949820518494
133,0.14902469515800476
134,0.1537027806043625
135,0.1525595635175705
136,0.16016292572021484
137,0.1551188826560974
138,0.15652984380722046
139,0.1570919007062912
140,0.15519049763679504
141,0.16088616847991943
142,0.1641872078180313
143,0.168370321393013
144,0.17455875873565674
145,0.18283586204051971
146,0.1891910433769226
147,0.1965211033821106
148,0.20568445324897766
149,0.2177777737379074
150,0.2296430468559265
151,0.24476835131645203
152,0.26821014285087585
153,0.2886488735675812
154,0.3087882995605469
155,0.3328969180583954
156,0.3558143675327301
157,0.3793443441390991
158,0.3991670608520508
159,0.42280814051628113
160,0.4302491545677185
161,0.4364592134952545
162,0.44205406308174133
163,0.4431315064430237
164,0.4428254961967468
165,0.44425809383392334
166,0.4511438012123108
167,0.46692705154418945
168,0.4887283146381378
169,0.5133010745048523
170,0.5386089086532593
171,0.5653730630874634
172,0.5903266668319702
173,0.61507248878479
174,0.6371028423309326
175,0.6544205546379089
176,0.6709022521972656
177,0.6842939853668213
178,0.6916669607162476
179,0.6946966648101807
180,0.6953896284103394
181,0.6884298324584961
182,0.6823142766952515
183,0.6771985292434692
184,0.6704179644584656
185,0.6600947380065918
186,0.6454322338104248
187,0.626563310623169
188,0.6061199903488159
189,0.5876716375350952
190,0.5697497725486755
191,0.5515440702438354
192,0.533029317855835
193,0.513827919960022
194,0.49317628145217896
195,0.4717119634151459
196,0.44823405146598816
197,0.42056649923324585
198,0.3936697840690613
