step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.3627798557281494,0.13657096028327942,-0.03100011870265007
1,0.362779825925827,0.1365710347890854,-0.031000174582004547
2,0.362779825925827,0.13657091557979584,-0.031000111252069473
3,0.3627798557281494,0.13657093048095703,-0.03100012242794037
4,0.362779825925827,0.13657088577747345,-0.031000129878520966
5,0.3627798557281494,0.136571004986763,-0.031000100076198578
6,0.362779825925827,0.13657088577747345,-0.031000133603811264
7,0.3627798557281494,0.13657090067863464,-0.03100014105439186
8,0.362779825925827,0.13657091557979584,-0.03100011497735977
9,0.3627798557281494,0.136571004986763,-0.031000081449747086
10,0.362779825925827,0.13657090067863464,-0.03100009635090828
11,0.3627798557281494,0.1365710198879242,-0.031000129878520966
12,0.3627798557281494,0.1365709900856018,-0.031000100076198578
13,0.3627798557281494,0.13657088577747345,-0.031000174582004547
14,0.3627798557281494,0.1365709900856018,-0.031000103801488876
15,0.362779825925827,0.13657091557979584,-0.031000178307294846
16,0.3627798557281494,0.13657088577747345,-0.031000133603811264
17,0.3627798557281494,0.136571004986763,-0.03100009635090828
18,0.362779825925827,0.13657088577747345,-0.03100016340613365
19,0.3627798557281494,0.13657090067863464,-0.031000137329101562
20,0.362779825925827,0.13657091557979584,-0.03100011497735977
21,0.3627798557281494,0.136571004986763,-0.031000081449747086
22,0.362779825925827,0.13657090067863464,-0.03100014105439186
23,0.3627798557281494,0.13657090067863464,-0.03100014105439186
24,0.3627798557281494,0.136571004986763,-0.03100009262561798
25,0.362779825925827,0.13657088577747345,-0.031000129878520966
26,0.3627798557281494,0.1365709900856018,-0.031000100076198578
27,0.362779825925827,0.13657088577747345,-0.031000133603811264
28,0.3627798557281494,0.13657090067863464,-0.031000137329101562
29,0.362779825925827,0.13657091557979584,-0.031000111252069473
30,0.3627798557281494,0.136571004986763,-0.031000081449747086
31,0.362779825925827,0.13657090067863464,-0.031000100076198578
32,0.3627798557281494,0.13657096028327942,-0.031000100076198578
33,0.3627798557281494,0.1365709900856018,-0.03100014105439186
34,0.3627798557281494,0.1365710198879242,-0.03100016713142395
35,0.3627798557281494,0.1365709900856018,-0.03100009635090828
36,0.362779825925827,0.13657094538211823,-0.031000111252069473
37,0.3627798557281494,0.13657088577747345,-0.03100012242794037
38,0.362779825925827,0.13657094538211823,-0.03100011870265007
39,0.362779825925827,0.13657090067863464,-0.031000126153230667
40,0.3627798557281494,0.136571004986763,-0.03100009262561798
41,0.3627798557281494,0.13657093048095703,-0.031000129878520966
42,0.3627798557281494,0.13657085597515106,-0.03100014105439186
43,0.3627798557281494,0.13657088577747345,-0.031000133603811264
44,0.3627798557281494,0.136571004986763,-0.031000100076198578
45,0.362779825925827,0.13657088577747345,-0.031000137329101562
46,0.3627798557281494,0.13657090067863464,-0.03100014105439186
47,0.3627798557281494,0.13657088577747345,-0.03100011870265007
48,0.3627798557281494,0.1365709900856018,-0.031000081449747086
49,0.36277979612350464,0.13657090067863464,-0.03100014477968216
50,0.3627798557281494,0.1365709900856018,-0.031000129878520966
51,0.36277979612350464,0.13657091557979584,-0.031000148504972458
52,0.3627798557281494,0.1365709900856018,-0.031000137329101562
53,0.3627798557281494,0.136571004986763,-0.031000081449747086
54,0.362779825925827,0.13657090067863464,-0.03100014105439186
55,0.3627798557281494,0.13657096028327942,-0.03100011870265007
56,0.3627798557281494,0.1365709900856018,-0.031000137329101562
57,0.3627798557281494,0.1365710347890854,-0.03100016340613365
58,0.3627798557281494,0.1365709751844406,-0.031000088900327682
59,0.3627798557281494,0.13657093048095703,-0.031000129878520966
60,0.362779825925827,0.1365710347890854,-0.031000182032585144
61,0.3627798557281494,0.1365709900856018,-0.03100007399916649
62,0.3627798557281494,0.13657093048095703,-0.03100016340613365
63,0.3627798557281494,0.1365710198879242,-0.03100009635090828
64,0.3627798557281494,0.1365710198879242,-0.031000133603811264
65,0.3627798557281494,0.136571004986763,-0.031000081449747086
66,0.362779825925827,0.13657090067863464,-0.03100009635090828
67,0.3627798557281494,0.13657094538211823,-0.031000100076198578
68,0.3627798557281494,0.1365709900856018,-0.03100014105439186
69,0.3627798557281494,0.1365710198879242,-0.03100016340613365
70,0.3627798557281494,0.136571004986763,-0.03100014477968216
71,0.362779825925827,0.13657091557979584,-0.031000155955553055
72,0.362779825925827,0.1365710347890854,-0.031000174582004547
73,0.362779825925827,0.13657091557979584,-0.03100014477968216
74,0.3627798557281494,0.1365709900856018,-0.03100009262561798
75,0.3627798557281494,0.13657087087631226,-0.031000129878520966
76,0.362779825925827,0.1365710198879242,-0.031000100076198578
77,0.362779825925827,0.13657088577747345,-0.03100009635090828
78,0.3627798557281494,0.1365710347890854,-0.031000155955553055
79,0.3627798557281494,0.13657093048095703,-0.031000155955553055
80,0.362779825925827,0.1365710347890854,-0.03100017085671425
81,0.362779825925827,0.13657091557979584,-0.031000107526779175
82,0.3627798557281494,0.13657093048095703,-0.03100012242794037
83,0.3627798557281494,0.1365710347890854,-0.031000178307294846
