step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.10494387149810791,-0.7419964671134949,0.41313636302948,1.0248199701309204,-0.22557562589645386,1.3015865087509155,-0.36452600359916687,0.7309718728065491,0.48722678422927856,-0.6416254043579102,0.22776931524276733,0.554462730884552,0.23840628564357758,1.2597765922546387,0.20102903246879578,0.7310843467712402
1,0.08214405179023743,-0.7108297944068909,0.3894652724266052,1.004493236541748,-0.2538410425186157,1.2731412649154663,-0.3448517322540283,0.730869710445404,0.5171743631362915,-0.6197041869163513,0.24289831519126892,0.5271770358085632,0.25843068957328796,1.2349827289581299,0.22039523720741272,0.731021523475647
2,0.0755876898765564,-0.6797183156013489,0.3686128258705139,0.984354555606842,-0.2800842523574829,1.2454197406768799,-0.31997185945510864,0.730871856212616,0.5466334223747253,-0.6010568737983704,0.25293630361557007,0.4994313418865204,0.2771334648132324,1.213157057762146,0.2359732836484909,0.7310271859169006
3,0.08272894471883774,-0.6492262482643127,0.3500094413757324,0.9634715914726257,-0.30512353777885437,1.2185981273651123,-0.29269522428512573,0.7308731079101562,0.576198935508728,-0.5836961269378662,0.25586652755737305,0.471603661775589,0.2975062429904938,1.1946463584899902,0.2525613009929657,0.7310113906860352
4,0.0953013077378273,-0.6195924282073975,0.333383172750473,0.940986156463623,-0.3297343850135803,1.1932437419891357,-0.26421210169792175,0.7308777570724487,0.605131208896637,-0.5688191652297974,0.25483521819114685,0.44473889470100403,0.31995463371276855,1.1736234426498413,0.2716602087020874,0.7310057878494263
5,0.11066190153360367,-0.5906583070755005,0.31877538561820984,0.917151927947998,-0.35360968112945557,1.1692326068878174,-0.234979048371315,0.7308856248855591,0.6328443884849548,-0.5601609945297241,0.2562502920627594,0.4268994927406311,0.3434048593044281,1.1484663486480713,0.29449376463890076,0.7309947609901428
6,0.13330361247062683,-0.562346339225769,0.30196574330329895,0.8939144611358643,-0.37488988041877747,1.1513447761535645,-0.2054220288991928,0.7308761477470398,0.6581793427467346,-0.5581781268119812,0.2503376007080078,0.4339519143104553,0.36000120639801025,1.1230218410491943,0.318952351808548,0.7307926416397095
7,0.16084027290344238,-0.5347388982772827,0.2853122353553772,0.8705825805664062,-0.39279502630233765,1.1487656831741333,-0.17576387524604797,0.7308632135391235,0.6788370013237,-0.5586391687393188,0.23105759918689728,0.4544804096221924,0.3606549799442291,1.0992830991744995,0.3441517949104309,0.7307780385017395
8,0.1890679895877838,-0.5095254778862,0.2737478017807007,0.8478123545646667,-0.4081108570098877,1.1532119512557983,-0.1460488736629486,0.7309473752975464,0.6957322955131531,-0.5561559796333313,0.20670856535434723,0.4774780869483948,0.35835257172584534,1.0754493474960327,0.3705359101295471,0.7307731509208679
9,0.21793951094150543,-0.4882366359233856,0.2668552100658417,0.8248188495635986,-0.4173873960971832,1.16187584400177,-0.11632218211889267,0.73097825050354,0.7093819379806519,-0.5501003265380859,0.1803443729877472,0.4980921149253845,0.3531884551048279,1.0546833276748657,0.3969443440437317,0.7308053970336914
10,0.24722899496555328,-0.47284573316574097,0.26215752959251404,0.8004752993583679,-0.41558605432510376,1.1735663414001465,-0.08658044040203094,0.7309948205947876,0.7199972867965698,-0.5405529141426086,0.15313328802585602,0.5173582434654236,0.34551236033439636,1.036126971244812,0.4229009449481964,0.7308303117752075
11,0.27686288952827454,-0.46526429057121277,0.25720280408859253,0.7753583192825317,-0.40428805351257324,1.1869838237762451,-0.05682933330535889,0.7309901118278503,0.72456955909729,-0.5313163995742798,0.1253773719072342,0.5391719341278076,0.3334225118160248,1.0180273056030273,0.4480416178703308,0.7308182716369629
12,0.3064520061016083,-0.46529388427734375,0.25410208106040955,0.7492213845252991,-0.38863810896873474,1.2051029205322266,-0.02707727439701557,0.7309839129447937,0.7196003794670105,-0.5227713584899902,0.09684576094150543,0.5633492469787598,0.3199698328971863,0.9996840953826904,0.4734881818294525,0.7308008670806885
13,0.33617937564849854,-0.46582746505737305,0.25370559096336365,0.722780704498291,-0.3698522746562958,1.2235753536224365,0.002676613861694932,0.7310035228729248,0.7069869041442871,-0.5153288841247559,0.06796367466449738,0.5896101593971252,0.304402619600296,0.9801174402236938,0.499350905418396,0.730786144733429
