step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.4496211111545563,-0.2399885505437851,0.2969464957714081,1.1096433401107788,0.433610737323761,1.3441497087478638,-0.09913228452205658,0.7312676310539246,0.38444092869758606,-0.448241263628006,0.02943122759461403,1.1804808378219604,0.27786409854888916,1.2371456623077393,-0.2527858018875122,0.730791449546814
1,0.43318620324134827,-0.241117462515831,0.32884204387664795,1.1390115022659302,0.40417635440826416,1.3147199153900146,-0.06947861611843109,0.7313476800918579,0.35953596234321594,-0.4228220283985138,0.056793347001075745,1.1496468782424927,0.284623384475708,1.2670706510543823,-0.2700025737285614,0.7308138012886047
2,0.4120970368385315,-0.24175547063350677,0.3575759828090668,1.1690949201583862,0.3742271959781647,1.2848188877105713,-0.03981645405292511,0.7312973141670227,0.33193129301071167,-0.39558786153793335,0.08397176861763,1.1195952892303467,0.3010428249835968,1.2968604564666748,-0.29339051246643066,0.730699896812439
3,0.39473700523376465,-0.24256227910518646,0.3865630030632019,1.198707103729248,0.344255656003952,1.2549498081207275,-0.010142812505364418,0.7312728762626648,0.3040716350078583,-0.3667454719543457,0.11169832199811935,1.0892307758331299,0.323547899723053,1.3267056941986084,-0.31917983293533325,0.7306165099143982
4,0.38229045271873474,-0.24601496756076813,0.415510356426239,1.2278121709823608,0.314248263835907,1.2250950336456299,0.019541501998901367,0.7312480211257935,0.27598118782043457,-0.3374854326248169,0.13971608877182007,1.0587786436080933,0.34904077649116516,1.3565813302993774,-0.34621432423591614,0.7305586934089661
5,0.37793415784835815,-0.2538563013076782,0.44408950209617615,1.256754755973816,0.28417786955833435,1.19520902633667,0.04923519492149353,0.7312118411064148,0.24795657396316528,-0.30844953656196594,0.16825346648693085,1.0282576084136963,0.37651827931404114,1.3864730596542358,-0.37404772639274597,0.7305112481117249
6,0.37989047169685364,-0.26449936628341675,0.4731631875038147,1.2862590551376343,0.25424015522003174,1.1653025150299072,0.07893654704093933,0.7311791181564331,0.22085635364055634,-0.2798556387424469,0.1971563994884491,0.997733473777771,0.40513497591018677,1.416365623474121,-0.402246356010437,0.7304738759994507
7,0.3881244361400604,-0.2772638201713562,0.502125084400177,1.3159983158111572,0.22433079779148102,1.1353868246078491,0.10864905267953873,0.7311263680458069,0.19426974654197693,-0.25486359000205994,0.22639885544776917,0.9669594168663025,0.4316945970058441,1.446290373802185,-0.43008044362068176,0.730485200881958
8,0.3978150486946106,-0.2851405441761017,0.5321637988090515,1.3469953536987305,0.1946849822998047,1.1053606271743774,0.1383676379919052,0.7310579419136047,0.16959868371486664,-0.23494170606136322,0.2556363344192505,0.9364044666290283,0.4579399824142456,1.476159930229187,-0.4576144516468048,0.7305009961128235
9,0.40114864706993103,-0.2834210693836212,0.5629588961601257,1.3784198760986328,0.16533604264259338,1.0753141641616821,0.1680818647146225,0.7310458421707153,0.1476639211177826,-0.2165519893169403,0.2848655879497528,0.906647801399231,0.4862770140171051,1.5059734582901,-0.4840136468410492,0.7304813861846924
