step,box_theta_deg_0
0,359.4105224609375
1,359.4105224609375
2,359.4105224609375
3,359.4105224609375
4,359.4105224609375
5,359.4105224609375
6,359.4105224609375
7,359.4105224609375
8,359.4105224609375
9,359.4105224609375
10,359.4105224609375
11,359.4105224609375
12,359.4105224609375
13,359.4105224609375
14,359.4105224609375
15,359.4105224609375
16,359.4105224609375
17,359.4105224609375
18,359.4105224609375
19,359.6326599121094
20,359.1954650878906
21,357.8170471191406
22,357.0614318847656
23,356.8855285644531
24,356.8855285644531
25,356.88555908203125
26,356.88555908203125
27,356.88555908203125
28,356.8855285644531
29,356.8855285644531
30,356.8855285644531
31,356.8855285644531
32,356.88555908203125
33,356.88555908203125
34,356.88555908203125
35,356.8855285644531
36,356.88555908203125
37,356.88555908203125
38,356.8855285644531
39,356.8855285644531
40,356.8855285644531
41,356.8855285644531
42,356.88555908203125
43,356.8855285644531
44,356.8855285644531
45,356.88555908203125
46,356.8855285644531
47,356.8855285644531
48,356.88555908203125
49,356.8855285644531
50,356.88555908203125
51,356.88555908203125
52,356.8855285644531
53,356.8855285644531
54,356.88555908203125
55,356.8855285644531
56,356.88555908203125
57,356.8855285644531
58,356.8855285644531
59,356.8855285644531
60,356.88555908203125
61,356.8855285644531
62,356.88555908203125
63,356.8855285644531
64,356.8855285644531
65,356.88555908203125
66,356.88555908203125
67,356.88555908203125
68,356.88555908203125
69,356.8855285644531
70,356.8855285644531
71,356.8855285644531
72,356.8855285644531
73,356.88555908203125
74,356.8855285644531
75,356.8855285644531
76,356.8855285644531
77,356.8855285644531
78,356.8855285644531
79,356.8855285644531
80,356.8855285644531
81,356.88555908203125
82,356.88555908203125
83,356.8855285644531
84,356.8855285644531
85,356.8855285644531
86,356.8855285644531
87,356.8855285644531
88,356.8855285644531
89,356.8855285644531
90,356.88555908203125
91,356.8855285644531
92,356.8855285644531
93,356.88555908203125
94,356.8855285644531
95,356.88555908203125
96,356.8855285644531
97,356.88555908203125
98,356.88555908203125
99,356.8855285644531
100,356.8855285644531
101,356.8855285644531
102,356.8855285644531
103,356.8855285644531
104,356.8855285644531
105,356.88555908203125
106,356.8855285644531
107,356.8855285644531
108,356.8855285644531
109,356.8855285644531
110,356.88555908203125
111,356.8855285644531
112,356.8855285644531
113,356.8855285644531
114,356.88555908203125
115,356.88555908203125
116,356.88555908203125
117,356.88555908203125
118,356.8855285644531
119,356.8855285644531
120,356.8855285644531
121,356.88555908203125
122,356.88555908203125
123,356.88555908203125
124,356.8855285644531
125,356.88555908203125
126,356.88555908203125
127,356.88555908203125
128,356.8855285644531
129,356.8855285644531
130,356.8855285644531
131,356.8855285644531
132,356.8855285644531
133,356.88555908203125
134,356.8855285644531
135,356.8855285644531
136,356.8855285644531
137,356.8855285644531
138,356.88555908203125
139,356.88555908203125
140,356.8855285644531
141,356.88555908203125
142,356.8855285644531
143,356.8855285644531
144,356.8855285644531
145,356.88555908203125
146,356.88555908203125
147,356.8855285644531
148,356.88555908203125
149,356.8855285644531
150,356.8855285644531
151,356.8855285644531
152,356.8855285644531
153,356.88555908203125
154,356.88555908203125
155,356.88555908203125
156,356.8855285644531
157,356.88555908203125
158,356.8855285644531
159,356.8855285644531
160,356.8855285644531
161,356.8855285644531
162,356.88555908203125
163,356.8855285644531
164,356.8855285644531
165,356.8855285644531
166,356.8855285644531
167,356.88555908203125
168,356.8855285644531
169,356.8855285644531
170,356.8855285644531
171,356.8855285644531
172,356.8855285644531
173,356.8855285644531
174,356.8855285644531
175,356.8855285644531
176,356.8855285644531
177,356.8855285644531
178,356.8855285644531
179,356.8855285644531
180,356.8855285644531
181,356.88555908203125
182,356.88555908203125
183,356.8855285644531
184,356.8855285644531
185,356.8855285644531
186,356.88555908203125
187,356.8855285644531
188,356.88555908203125
189,356.88555908203125
190,356.88555908203125
191,356.8855285644531
192,356.88555908203125
193,356.8855285644531
194,356.88555908203125
195,356.8855285644531
196,356.8855285644531
197,356.8855285644531
198,356.8855285644531
