step,obs/agent/xarm7_ball_ee-1/qvel_0,obs/agent/xarm7_ball_ee-1/qvel_1,obs/agent/xarm7_ball_ee-1/qvel_2,obs/agent/xarm7_ball_ee-1/qvel_3,obs/agent/xarm7_ball_ee-1/qvel_4,obs/agent/xarm7_ball_ee-1/qvel_5,obs/agent/xarm7_ball_ee-1/qvel_6,obs/agent/xarm7_ball_ee-1/qvel_7
0,-0.40940019488334656,-0.33631742000579834,0.33504652976989746,0.5148676633834839,0.11661506444215775,0.3755168616771698,-0.29865431785583496,-0.06673940271139145
1,-0.39150017499923706,0.3652573525905609,0.3464261293411255,0.40022289752960205,0.3881179690361023,0.3786650598049164,0.13195326924324036,0.3281709551811218
2,-0.38784223794937134,0.049310408532619476,0.31690916419029236,0.4410555362701416,0.24684694409370422,0.39850571751594543,-0.08429814130067825,0.14257559180259705
3,-0.4102897346019745,0.3401077091693878,0.2684110999107361,0.204864963889122,0.014182387851178646,0.407655268907547,-0.1551145315170288,0.18655847012996674
4,-0.41947078704833984,0.2992003262042999,0.16393697261810303,-0.08725818991661072,-0.2288866639137268,0.41434812545776367,-0.2129485309123993,0.15121568739414215
5,-0.4871784448623657,0.30431678891181946,-0.14478667080402374,-0.20701134204864502,-0.3489370048046112,0.42006686329841614,-0.23987604677677155,0.2795867621898651
6,-0.5384014844894409,0.3723011612892151,-0.34465277194976807,-0.2538662254810333,-0.38119062781333923,0.4107041358947754,-0.23584775626659393,0.4576414227485657
7,-0.5828125476837158,0.38409024477005005,-0.32712671160697937,-0.17770028114318848,-0.37477126717567444,0.3834373354911804,-0.35123953223228455,0.5001954436302185
8,-0.5916069746017456,0.4300292432308197,-0.33915114402770996,-0.34566301107406616,-0.3687615394592285,0.4052756726741791,-0.3505403399467468,0.60269695520401
9,-0.6147398352622986,0.46659883856773376,-0.27411049604415894,-0.341543048620224,-0.395114004611969,0.39226511120796204,-0.19902916252613068,0.5806041359901428
10,-0.6195827126502991,0.48768818378448486,-0.25400760769844055,-0.3894405961036682,-0.403567910194397,0.3430703282356262,-0.30081790685653687,0.5977644324302673
11,-0.598305344581604,0.43991056084632874,-0.15947505831718445,-0.34084588289260864,-0.5213475823402405,-0.4540151059627533,0.7082459330558777,2.699648857116699
12,0.014332782477140427,0.2731904685497284,0.2704468071460724,0.07651478052139282,-0.20924530923366547,0.16052858531475067,-0.058140967041254044,-0.18176421523094177
13,-0.10747229307889938,0.2724129557609558,0.010663728229701519,-0.04735572636127472,-0.22508476674556732,-0.015010476112365723,-0.11651807278394699,0.27325859665870667
14,-0.2525419592857361,0.40841129422187805,0.2001754641532898,-0.46788325905799866,-0.09679924696683884,0.4621765911579132,-0.09854107350111008,0.3018619418144226
15,0.13938628137111664,0.18515974283218384,0.34472525119781494,0.07896632701158524,-0.5551369786262512,0.07791772484779358,-0.7623341083526611,-0.9749082326889038
16,0.34121814370155334,0.16861140727996826,0.31249937415122986,0.109711654484272,-0.8057941794395447,-0.026218518614768982,-2.00665545463562,0.4308348596096039
17,0.4512980282306671,0.18001577258110046,0.40835967659950256,0.17770032584667206,-0.4740990698337555,0.06290146708488464,-0.9941046237945557,-0.5114096999168396
18,0.4554637670516968,0.1968315988779068,0.4263051748275757,0.19788160920143127,-0.16141937673091888,0.11382445693016052,-0.37519875168800354,-0.5452738404273987
