step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.3227499723434448,0.15902313590049744,0.05699969083070755
1,-0.3227499723434448,0.15902313590049744,0.05699968710541725
2,-0.3227499723434448,0.15902313590049744,0.05699968710541725
3,-0.3227500021457672,0.15902315080165863,0.056999675929546356
4,-0.3227499723434448,0.15902315080165863,0.05699970945715904
5,-0.3227499723434448,0.15902313590049744,0.056999702006578445
6,-0.3227499723434448,0.15902313590049744,0.05699964612722397
7,-0.3227499723434448,0.15902315080165863,0.05699964240193367
8,-0.3227499723434448,0.15902315080165863,0.05699969083070755
9,-0.3227499723434448,0.15902315080165863,0.05699968710541725
10,-0.3227499723434448,0.15902312099933624,0.05699968710541725
11,-0.3227499723434448,0.15902313590049744,0.05699968710541725
12,-0.3227499723434448,0.15902313590049744,0.05699968710541725
13,-0.3227499723434448,0.15902315080165863,0.05699968338012695
14,-0.3227500021457672,0.15902315080165863,0.056999705731868744
15,-0.3227500021457672,0.15902315080165863,0.056999702006578445
16,-0.3227499723434448,0.15902315080165863,0.05699964985251427
17,-0.3227499723434448,0.15902315080165863,0.05699969828128815
18,-0.3227499723434448,0.15902315080165863,0.05699969455599785
19,-0.3227499723434448,0.15902315080165863,0.05699969083070755
20,-0.3227499723434448,0.15902315080165863,0.05699968710541725
21,-0.3227499723434448,0.15902315080165863,0.05699968710541725
22,-0.3227499723434448,0.15902315080165863,0.056999679654836655
23,-0.3227499723434448,0.15902315080165863,0.056999705731868744
24,-0.3227500021457672,0.15902313590049744,0.056999702006578445
25,-0.3227499723434448,0.15902315080165863,0.05699964985251427
26,-0.3227499723434448,0.15902315080165863,0.05699964612722397
27,-0.3227499723434448,0.15902315080165863,0.05699969455599785
28,-0.3227499723434448,0.15902313590049744,0.05699969083070755
29,-0.3227499723434448,0.15902313590049744,0.05699968710541725
30,-0.3227499723434448,0.15902313590049744,0.05699968710541725
31,-0.3227499723434448,0.15902315080165863,0.05699968338012695
32,-0.3227500021457672,0.15902315080165863,0.056999705731868744
33,-0.3227500021457672,0.15902315080165863,0.056999702006578445
34,-0.3227499723434448,0.15902315080165863,0.05699964612722397
35,-0.3227499723434448,0.15902313590049744,0.05699964985251427
36,-0.3227499723434448,0.15902313590049744,0.05699969828128815
37,-0.3227499723434448,0.15902315080165863,0.05699969083070755
38,-0.3227499723434448,0.15902315080165863,0.05699968710541725
39,-0.3227499723434448,0.15902313590049744,0.056999657303094864
40,-0.3227499723434448,0.15902315080165863,0.056999679654836655
41,-0.3227500021457672,0.15902313590049744,0.056999705731868744
42,-0.3227500021457672,0.15902313590049744,0.056999702006578445
43,-0.3227499723434448,0.15902315080165863,0.056999702006578445
44,-0.3227499723434448,0.15902315080165863,0.05699964612722397
45,-0.3227499723434448,0.15902315080165863,0.05699969083070755
46,-0.3227499723434448,0.15902315080165863,0.05699969083070755
47,-0.3227499723434448,0.15902313590049744,0.05699968710541725
48,-0.3227499723434448,0.15902315080165863,0.056999679654836655
49,-0.3227499723434448,0.15902313590049744,0.056999679654836655
50,-0.3227500021457672,0.15902313590049744,0.056999705731868744
51,-0.3227500021457672,0.15902313590049744,0.056999702006578445
52,-0.3227499723434448,0.15902315080165863,0.05699964985251427
53,-0.3227499723434448,0.15902313590049744,0.05699964612722397
54,-0.3227499723434448,0.15902315080165863,0.05699969455599785
55,-0.3227499723434448,0.15902315080165863,0.05699968710541725
56,-0.3227499723434448,0.15902313590049744,0.05699969083070755
57,-0.3227499723434448,0.15902313590049744,0.05699968710541725
58,-0.3227499723434448,0.15902315080165863,0.05699968338012695
59,-0.3227500021457672,0.15902315080165863,0.056999705731868744
60,-0.3227500021457672,0.15902315080165863,0.056999702006578445
61,-0.3227499723434448,0.15902313590049744,0.05699964985251427
62,-0.3227499723434448,0.15902315080165863,0.05699964612722397
63,-0.3227499723434448,0.15902315080165863,0.05699964240193367
64,-0.3227499723434448,0.15902315080165863,0.05699969083070755
65,-0.3227499723434448,0.15902315080165863,0.05699969083070755
