step,box_rotation_progress_0
0,139.03314208984375
1,139.03317260742188
2,139.03311157226562
3,139.03314208984375
4,139.03317260742188
5,139.03317260742188
6,139.03317260742188
7,139.03311157226562
8,139.03314208984375
9,139.03317260742188
10,139.03317260742188
11,139.03317260742188
12,139.03317260742188
13,139.03317260742188
14,139.03311157226562
15,139.03314208984375
16,139.03317260742188
17,139.03311157226562
18,139.03314208984375
19,139.033203125
20,139.03317260742188
21,139.03317260742188
22,139.03311157226562
23,139.03314208984375
24,139.03317260742188
25,139.03311157226562
26,139.03314208984375
27,139.03317260742188
28,139.03317260742188
29,139.03317260742188
30,139.03311157226562
31,139.03314208984375
32,139.03317260742188
33,139.03311157226562
34,139.03314208984375
35,139.033203125
36,139.03311157226562
37,139.03314208984375
38,139.033203125
39,139.03311157226562
40,139.03317260742188
41,139.033203125
42,139.03317260742188
43,139.03317260742188
44,139.03311157226562
45,139.03314208984375
46,139.033203125
47,139.03311157226562
48,139.03314208984375
49,139.033203125
50,139.03317260742188
51,139.033203125
52,139.03311157226562
53,139.03317260742188
54,139.033203125
55,139.03311157226562
56,139.03317260742188
57,139.033203125
58,139.03317260742188
59,139.033203125
60,139.03311157226562
61,139.03317260742188
62,139.033203125
63,139.03311157226562
64,139.03317260742188
65,139.033203125
66,139.03311157226562
67,139.03317260742188
68,139.033203125
69,139.03314208984375
70,139.03317260742188
71,139.03314208984375
72,139.03317260742188
73,139.033203125
74,139.03311157226562
75,139.03317260742188
76,139.033203125
77,139.03311157226562
78,139.03317260742188
79,139.033203125
80,140.03005981445312
81,144.02960205078125
82,146.82138061523438
83,148.26708984375
84,149.21328735351562
85,149.77276611328125
86,151.35601806640625
87,152.75299072265625
88,152.965576171875
89,152.96560668945312
90,152.96560668945312
91,152.96554565429688
92,152.965576171875
93,152.96560668945312
94,152.96554565429688
95,152.96554565429688
96,152.965576171875
97,152.96560668945312
98,152.96554565429688
99,152.965576171875
100,152.965576171875
101,152.96560668945312
102,152.96554565429688
103,152.965576171875
104,152.96560668945312
105,152.96554565429688
106,152.96554565429688
107,152.965576171875
108,152.96560668945312
109,152.96560668945312
110,152.96554565429688
111,152.965576171875
112,152.96560668945312
113,152.96560668945312
114,152.965576171875
115,152.965576171875
116,152.965576171875
117,152.96560668945312
118,152.965576171875
119,152.965576171875
120,152.96560668945312
121,152.96554565429688
122,152.96554565429688
123,152.965576171875
124,152.96560668945312
125,152.96554565429688
126,152.96554565429688
127,152.965576171875
128,152.96560668945312
129,152.96554565429688
130,152.965576171875
131,152.965576171875
132,152.96560668945312
133,152.96554565429688
134,152.965576171875
135,152.96560668945312
136,152.96554565429688
137,152.96554565429688
138,152.965576171875
139,152.96560668945312
140,152.96554565429688
141,152.96560668945312
142,152.96554565429688
143,152.965576171875
144,152.96560668945312
145,152.96554565429688
146,152.96554565429688
147,152.965576171875
148,152.96560668945312
149,152.965576171875
150,152.965576171875
151,152.96560668945312
152,152.96554565429688
153,152.96554565429688
154,152.965576171875
155,152.96560668945312
156,152.96554565429688
157,152.96554565429688
158,152.965576171875
159,152.96560668945312
160,152.965576171875
161,152.965576171875
162,152.96560668945312
163,152.96554565429688
164,152.96554565429688
165,152.965576171875
166,152.96560668945312
167,152.96560668945312
168,152.965576171875
169,152.965576171875
170,152.96560668945312
171,152.96554565429688
172,152.96554565429688
173,152.965576171875
174,152.96560668945312
175,152.96554565429688
176,152.96554565429688
177,152.965576171875
178,152.96560668945312
179,152.965576171875
180,152.965576171875
181,152.96560668945312
182,152.96554565429688
183,152.96554565429688
184,152.965576171875
185,152.96560668945312
186,152.96554565429688
187,152.96554565429688
188,152.965576171875
189,152.96560668945312
190,152.96554565429688
191,152.965576171875
192,152.965576171875
193,152.96560668945312
194,152.96554565429688
195,152.965576171875
196,152.96560668945312
197,152.96560668945312
198,152.965576171875
