step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.23288893699645996,-0.12463301420211792,-0.031000208109617233
1,0.23288893699645996,-0.12463303655385971,-0.031000196933746338
2,0.23288893699645996,-0.12463302910327911,-0.031000200659036636
3,0.23288896679878235,-0.12463301420211792,-0.03100021928548813
4,0.23288893699645996,-0.12463299930095673,-0.031000155955553055
5,0.23288893699645996,-0.12463302165269852,-0.031000271439552307
6,0.23288893699645996,-0.12463302910327911,-0.03100019320845604
7,0.23288893699645996,-0.12463302910327911,-0.031000196933746338
8,0.23288896679878235,-0.12463300675153732,-0.03100021928548813
9,0.23288893699645996,-0.12463300675153732,-0.031000155955553055
10,0.23288896679878235,-0.1246330514550209,-0.031000245362520218
11,0.23288896679878235,-0.12463301420211792,-0.03100021556019783
12,0.23288893699645996,-0.12463302165269852,-0.031000271439552307
13,0.23288893699645996,-0.12463303655385971,-0.031000178307294846
14,0.23288893699645996,-0.12463303655385971,-0.031000174582004547
15,0.23288893699645996,-0.12463302910327911,-0.03100014477968216
16,0.23288893699645996,-0.12463302165269852,-0.031000174582004547
17,0.23288893699645996,-0.12463302910327911,-0.031000148504972458
18,0.23288893699645996,-0.12463301420211792,-0.031000178307294846
19,0.23288893699645996,-0.12463300675153732,-0.031000133603811264
20,0.23288893699645996,-0.12463302165269852,-0.0310002900660038
21,0.23288893699645996,-0.12463303655385971,-0.031000178307294846
22,0.23288893699645996,-0.12463302165269852,-0.031000133603811264
23,0.23288893699645996,-0.12463303655385971,-0.031000178307294846
24,0.23288893699645996,-0.12463301420211792,-0.031000111252069473
25,0.23288893699645996,-0.12463303655385971,-0.031000196933746338
26,0.23288893699645996,-0.12463301420211792,-0.031000196933746338
27,0.23288896679878235,-0.12463302910327911,-0.03100021556019783
28,0.23288893699645996,-0.12463301420211792,-0.031000196933746338
29,0.23288896679878235,-0.12463301420211792,-0.031000211834907532
30,0.23288893699645996,-0.12463300675153732,-0.031000196933746338
31,0.23288896679878235,-0.12463302910327911,-0.031000185757875443
32,0.23288893699645996,-0.12463302910327911,-0.031000148504972458
33,0.23288893699645996,-0.12463301420211792,-0.031000178307294846
34,0.23288893699645996,-0.12463303655385971,-0.031000152230262756
35,0.23288893699645996,-0.12463302165269852,-0.031000182032585144
36,0.23091435432434082,-0.12256309390068054,-0.0308292955160141
37,0.22704678773880005,-0.1117391437292099,-0.03099999949336052
38,0.2287691831588745,-0.1018785610795021,-0.02985231578350067
39,0.23120903968811035,-0.09385518729686737,-0.031000040471553802
40,0.23241090774536133,-0.08970431983470917,-0.0310000479221344
41,0.2336874008178711,-0.08602414280176163,-0.0310000479221344
42,0.23361718654632568,-0.08169330656528473,-0.030999548733234406
43,0.23127233982086182,-0.07888920605182648,-0.030999474227428436
44,0.2263418436050415,-0.07548364996910095,-0.031001701951026917
45,0.21662402153015137,-0.06971734762191772,-0.031002219766378403
46,0.20393970608711243,-0.06067923828959465,-0.031001172959804535
47,0.18890196084976196,-0.05088416486978531,-0.03100259229540825
