step,agent/xarm7_ball_ee-0/qpos_0,agent/xarm7_ball_ee-0/qpos_1,agent/xarm7_ball_ee-0/qpos_2,agent/xarm7_ball_ee-0/qpos_3,agent/xarm7_ball_ee-0/qpos_4,agent/xarm7_ball_ee-0/qpos_5,agent/xarm7_ball_ee-0/qpos_6,agent/xarm7_ball_ee-0/qpos_7,agent/xarm7_ball_ee-0/qvel_0,agent/xarm7_ball_ee-0/qvel_1,agent/xarm7_ball_ee-0/qvel_2,agent/xarm7_ball_ee-0/qvel_3,agent/xarm7_ball_ee-0/qvel_4,agent/xarm7_ball_ee-0/qvel_5,agent/xarm7_ball_ee-0/qvel_6,agent/xarm7_ball_ee-0/qvel_7,agent/xarm7_ball_ee-1/qpos_0,agent/xarm7_ball_ee-1/qpos_1,agent/xarm7_ball_ee-1/qpos_2,agent/xarm7_ball_ee-1/qpos_3,agent/xarm7_ball_ee-1/qpos_4,agent/xarm7_ball_ee-1/qpos_5,agent/xarm7_ball_ee-1/qpos_6,agent/xarm7_ball_ee-1/qpos_7,agent/xarm7_ball_ee-1/qvel_0,agent/xarm7_ball_ee-1/qvel_1,agent/xarm7_ball_ee-1/qvel_2,agent/xarm7_ball_ee-1/qvel_3,agent/xarm7_ball_ee-1/qvel_4,agent/xarm7_ball_ee-1/qvel_5,agent/xarm7_ball_ee-1/qvel_6,agent/xarm7_ball_ee-1/qvel_7,extra/left_tcp_pose_6d_from_bimanual_center_0,extra/left_tcp_pose_6d_from_bimanual_center_1,extra/left_tcp_pose_6d_from_bimanual_center_2,extra/left_tcp_pose_6d_from_bimanual_center_3,extra/left_tcp_pose_6d_from_bimanual_center_4,extra/left_tcp_pose_6d_from_bimanual_center_5,extra/left_tcp_pose_6d_from_bimanual_center_6,extra/left_tcp_pose_6d_from_bimanual_center_7,extra/left_tcp_pose_6d_from_bimanual_center_8,extra/right_tcp_pose_6d_from_bimanual_center_0,extra/right_tcp_pose_6d_from_bimanual_center_1,extra/right_tcp_pose_6d_from_bimanual_center_2,extra/right_tcp_pose_6d_from_bimanual_center_3,extra/right_tcp_pose_6d_from_bimanual_center_4,extra/right_tcp_pose_6d_from_bimanual_center_5,extra/right_tcp_pose_6d_from_bimanual_center_6,extra/right_tcp_pose_6d_from_bimanual_center_7,extra/right_tcp_pose_6d_from_bimanual_center_8,extra/box_pose_6d_from_bimanual_center_0,extra/box_pose_6d_from_bimanual_center_1,extra/box_pose_6d_from_bimanual_center_2,extra/box_pose_6d_from_bimanual_center_3,extra/box_pose_6d_from_bimanual_center_4,extra/box_pose_6d_from_bimanual_center_5,extra/box_pose_6d_from_bimanual_center_6,extra/box_pose_6d_from_bimanual_center_7,extra/box_pose_6d_from_bimanual_center_8,extra/pushpoint_left_from_bimanual_center_0,extra/pushpoint_left_from_bimanual_center_1,extra/pushpoint_left_from_bimanual_center_2,extra/pushpoint_right_from_bimanual_center_0,extra/pushpoint_right_from_bimanual_center_1,extra/pushpoint_right_from_bimanual_center_2
0,0.038306914269924164,-0.8515792489051819,0.2896607518196106,1.1626811027526855,-0.07962192595005035,1.1462876796722412,0.1307603120803833,0.731048583984375,-0.2585170865058899,-0.5255854725837708,-0.4150336682796478,0.4447467029094696,0.050265271216630936,-0.42474520206451416,0.05580534785985947,0.021339919418096542,0.13617806136608124,-0.13151754438877106,0.07971639186143875,0.4276847839355469,-0.1714242398738861,0.9073177576065063,0.3084700107574463,0.7308359742164612,0.26537448167800903,-0.5041756629943848,0.39170998334884644,0.5818409323692322,0.38240498304367065,-0.4304473400115967,0.2403494417667389,0.196931391954422,0.410285085439682,0.4585331380367279,0.5245541930198669,0.10877525806427002,-0.9760701060295105,0.18829521536827087,0.7768375277519226,-0.03471946716308594,-0.6287431716918945,0.21311116218566895,-0.3291237950325012,-0.059017833322286606,0.06500691175460815,-0.9773440361022949,0.2014268934726715,-0.29329079389572144,-0.21165144443511963,-0.9323004484176636,0.3447938859462738,-0.010350655764341354,-0.03099999576807022,0.4469798803329468,0.8945440053939819,-1.0923149602604099e-06,-0.8945440053939819,0.4469798803329468,1.8996488506672904e-06,0.1944974660873413,-0.056542374193668365,-0.03099966049194336,0.4950903058052063,0.03584106266498566,-0.031000331044197083
1,0.025073574855923653,-0.872343122959137,0.26447924971580505,1.1887104511260986,-0.10000906139612198,1.1173962354660034,0.13511645793914795,0.7312192916870117,-0.2103506326675415,-0.34534570574760437,-0.4263969957828522,0.42278188467025757,-0.2998506426811218,-0.4145091772079468,0.060600824654102325,0.06250782310962677,0.13845160603523254,-0.1569841355085373,0.10531468689441681,0.45878076553344727,-0.14449071884155273,0.8781355023384094,0.32512280344963074,0.7308216691017151,0.07334882766008377,-0.4251716732978821,0.3687550127506256,0.5157548785209656,0.37704911828041077,-0.4258914291858673,0.232951357960701,0.22222769260406494,0.4120042324066162,0.44163504242897034,0.5619620680809021,0.06776070594787598,-0.9813990592956543,0.1796230673789978,0.8224869966506958,-0.04695916175842285,-0.5668421387672424,0.24787819385528564,-0.3084905743598938,-0.04823584482073784,0.04202163219451904,-0.9829661846160889,0.17891879379749298,-0.21583323180675507,-0.18377959728240967,-0.9589793682098389,0.3447938859462738,-0.010350656695663929,-0.03099999576807022,0.44697993993759155,0.8945440649986267,-1.1469381888673524e-06,-0.8945440649986267,0.44697993993759155,1.743056827763212e-06,0.1944974660873413,-0.056542374193668365,-0.030999671667814255,0.4950903058052063,0.03584106266498566,-0.031000319868326187
2,0.003643715986981988,-0.8921569585800171,0.23992820084095,1.2090487480163574,-0.12243099510669708,1.089022159576416,0.14052800834178925,0.731293261051178,-0.331070214509964,-0.34950706362724304,-0.41865992546081543,0.33833858370780945,-0.325638085603714,-0.40454021096229553,0.07614452391862869,-0.005675267428159714,0.13734613358974457,-0.17818881571292877,0.1292882263660431,0.48893603682518005,-0.11752783507108688,0.8486608266830444,0.3460814356803894,0.7307875752449036,0.054563168436288834,-0.3674834966659546,0.3543603718280792,0.5119799375534058,0.3762763440608978,-0.4322877526283264,0.2934342324733734,0.2904895842075348,0.4121619462966919,0.4194263815879822,0.5956772565841675,0.017448365688323975,-0.9850555658340454,0.1713505983352661,0.8588556051254272,-0.07297837734222412,-0.5069923400878906,0.2798447012901306,-0.28833329677581787,-0.03567041456699371,0.013332605361938477,-0.9881802797317505,0.15271562337875366,-0.14284732937812805,-0.15304505825042725,-0.9778404235839844,0.3447938859462738,-0.010350657626986504,-0.03099999576807022,0.44697999954223633,0.8945440053939819,-1.0026599284174154e-06,-0.8945440053939819,0.44697999954223633,2.3159195734479e-06,0.1944974660873413,-0.05654236674308777,-0.030999623239040375,0.4950903058052063,0.03584104776382446,-0.031000368297100067
3,-0.01821764186024666,-0.9061192870140076,0.21367180347442627,1.2203353643417358,-0.14672008156776428,1.0614246129989624,0.14718247950077057,0.7313160300254822,-0.3458457887172699,-0.1883704513311386,-0.44813328981399536,0.15635265409946442,-0.3492931127548218,-0.38425618410110474,0.09360305964946747,-0.007669507525861263,0.1329805999994278,-0.19298696517944336,0.15109878778457642,0.5188533067703247,-0.09136506170034409,0.818914532661438,0.3697201907634735,0.7307656407356262,-0.029580114409327507,-0.25789326429367065,0.3133062720298767,0.4941484034061432,0.3637617528438568,-0.43275049328804016,0.3310389220714569,0.2931646406650543,0.41248875856399536,0.3940228521823883,0.6214650869369507,-0.03501307964324951,-0.9861701130867004,0.16199585795402527,0.8824896216392517,-0.1065824031829834,-0.4580965042114258,0.3091101050376892,-0.26941168308258057,-0.02232084423303604,-0.019171714782714844,-0.992233395576477,0.12290409207344055,-0.07605491578578949,-0.12112319469451904,-0.9897196292877197,0.3447938859462738,-0.010350647382438183,-0.03099999576807022,0.4469798803329468,0.8945440053939819,-1.1438723959145136e-06,-0.8945440053939819,0.4469798803329468,1.7895238215714926e-06,0.1944974660873413,-0.05654236674308777,-0.030999667942523956,0.4950903058052063,0.035841070115566254,-0.031000323593616486
4,-0.04173249378800392,-0.9115868806838989,0.18801338970661163,1.222799301147461,-0.17362581193447113,1.0355511903762817,0.1592891663312912,0.731336236000061,-0.37052103877067566,-0.03883276879787445,-0.4324757158756256,0.011632902547717094,-0.38422855734825134,-0.35639500617980957,0.16990378499031067,-0.007847556844353676,0.12410914897918701,-0.20144158601760864,0.16886411607265472,0.5476275086402893,-0.06635786592960358,0.7891797423362732,0.3944486677646637,0.7307491302490234,-0.12847451865673065,-0.1576627939939499,0.24529071152210236,0.46848225593566895,0.3449438810348511,-0.4299500286579132,0.34680458903312683,0.311038613319397,0.41467002034187317,0.3661150336265564,0.6377774477005005,-0.09104037284851074,-0.9843254089355469,0.15104694664478302,0.893337607383728,-0.14775049686431885,-0.4244029223918915,0.3357052206993103,-0.2533651888370514,-0.009120389819145203,-0.056962013244628906,-0.9943125247955322,0.08998887985944748,-0.016986016184091568,-0.08915698528289795,-0.9958727359771729,0.3447938859462738,-0.010350652039051056,-0.03099999576807022,0.4469798803329468,0.8945440053939819,-1.0766556215457967e-06,-0.8945440053939819,0.4469798803329468,1.9965455066994764e-06,0.1944974660873413,-0.05654237046837807,-0.030999653041362762,0.4950903058052063,0.035841066390275955,-0.03100033849477768
5,-0.06930365413427353,-0.9183311462402344,0.1685822606086731,1.2120238542556763,-0.20052792131900787,1.0095924139022827,0.17510919272899628,0.7313499450683594,-0.41655343770980835,-0.085020050406456,-0.30977222323417664,-0.1751321405172348,-0.37905153632164,-0.3564130663871765,0.22185839712619781,-0.010614301078021526,0.11792777478694916,-0.20995894074440002,0.18444432318210602,0.5747487545013428,-0.04280097410082817,0.7598214149475098,0.4150710701942444,0.7307326793670654,-0.029420683160424232,-0.17952598631381989,0.23457197844982147,0.4578007459640503,0.325386106967926,-0.4275752007961273,0.28920963406562805,0.34265026450157166,0.41659051179885864,0.33880943059921265,0.6460883021354675,-0.14793944358825684,-0.9785758852958679,0.14318937063217163,0.8955414891242981,-0.1939847469329834,-0.40046897530555725,0.36067357659339905,-0.2376612424850464,0.005400210618972778,-0.08653080463409424,-0.9947559833526611,0.05452657863497734,0.04079262539744377,-0.058223843574523926,-0.9974699020385742,0.3447938859462738,-0.01035065483301878,-0.03099999576807022,0.44697993993759155,0.8945440649986267,-1.1323980970701086e-06,-0.8945440649986267,0.44697993993759155,1.8394382550468436e-06,0.1944974660873413,-0.056542374193668365,-0.030999664217233658,0.4950903058052063,0.03584106266498566,-0.031000327318906784
6,-0.0989227294921875,-0.9315429329872131,0.15798036754131317,1.1944044828414917,-0.2249865084886551,0.9820985198020935,0.1924871951341629,0.7313347458839417,-0.43041712045669556,-0.2253655642271042,-0.15699246525764465,-0.2397257536649704,-0.34268173575401306,-0.384308785200119,0.24351991713047028,-0.016291802749037743,0.11658059060573578,-0.22079826891422272,0.20496614277362823,0.6016218662261963,-0.02011128142476082,0.7306274175643921,0.42566007375717163,0.7307249903678894,0.09938434511423111,-0.22240811586380005,0.32542452216148376,0.46153831481933594,0.3152848780155182,-0.4272448420524597,0.14834831655025482,0.34387844800949097,0.4159715175628662,0.31622713804244995,0.6528248190879822,-0.19998455047607422,-0.9698763489723206,0.13909007608890533,0.8958048224449158,-0.2384955883026123,-0.37503814697265625,0.3842979073524475,-0.21870340406894684,0.022421017289161682,-0.09340047836303711,-0.9954606890678406,0.018285812810063362,0.1009565144777298,-0.02774059772491455,-0.9945040345191956,0.3447938859462738,-0.010350657626986504,-0.03099999576807022,0.44697993993759155,0.8945440649986267,-1.174067165266024e-06,-0.8945440649986267,0.44697993993759155,1.6866973737705848e-06,0.1944974660873413,-0.056542374193668365,-0.030999675393104553,0.4950903058052063,0.03584106266498566,-0.03100031614303589
7,-0.12929122149944305,-0.9498168230056763,0.16544567048549652,1.1725950241088867,-0.25091156363487244,0.9533784985542297,0.21380682289600372,0.7313246130943298,-0.42082175612449646,-0.2846890985965729,0.17474865913391113,-0.3073957860469818,-0.35373643040657043,-0.4047081768512726,0.298451691865921,-0.37569910287857056,0.12354562431573868,-0.2345181405544281,0.2287537008523941,0.6279687881469727,0.0042643314227461815,0.7016746401786804,0.42917370796203613,0.7307013273239136,0.24578575789928436,-0.2695821523666382,0.3833598494529724,0.45479288697242737,0.3392542600631714,-0.4236752390861511,0.04939275234937668,0.36332446336746216,0.4139026701450348,0.3035240173339844,0.6592060327529907,-0.2432650327682495,-0.9587925672531128,0.14676164090633392,0.8959527015686035,-0.2800849676132202,-0.3447044789791107,0.4053434729576111,-0.1946442872285843,0.04206554591655731,-0.08021748065948486,-0.9965924620628357,-0.019201012328267097,0.16187651455402374,0.005982458591461182,-0.9867929220199585,0.3447938859462738,-0.010350644588470459,-0.03099999576807022,0.44697993993759155,0.8945440649986267,-1.1005093938365462e-06,-0.8945440649986267,0.44697993993759155,1.888868951027689e-06,0.1944974660873413,-0.05654236301779747,-0.03099966049194336,0.4950903058052063,0.03584107384085655,-0.031000331044197083
8,-0.1588319092988968,-0.9645870923995972,0.17787569761276245,1.1488440036773682,-0.27808529138565063,0.9242612719535828,0.23724593222141266,0.7313392162322998,-0.4296325743198395,-0.17958852648735046,0.19002726674079895,-0.36442285776138306,-0.3739943206310272,-0.40380439162254333,0.32816922664642334,-0.4233420491218567,0.1376352608203888,-0.2469007819890976,0.25427111983299255,0.6534059047698975,0.027509424835443497,0.6729827523231506,0.43016138672828674,0.7307013273239136,0.3510277569293976,-0.23063790798187256,0.41326776146888733,0.42489999532699585,0.32153937220573425,-0.4156036972999573,0.014600646682083607,0.3645092248916626,0.41336971521377563,0.29393333196640015,0.6630780696868896,-0.2821335792541504,-0.9462541341781616,0.15812551975250244,0.8929431438446045,-0.31927168369293213,-0.3173612058162689,0.4222899377346039,-0.16666829586029053,0.06236669421195984,-0.05239391326904297,-0.9971249103546143,-0.05474407225847244,0.21823173761367798,0.042061805725097656,-0.9749901294708252,0.3447938859462738,-0.010350651107728481,-0.03099999576807022,0.44697993993759155,0.8945440649986267,-1.1672751725200214e-06,-0.8945440649986267,0.44697993993759155,1.738074161039549e-06,0.1944974660873413,-0.05654237046837807,-0.030999671667814255,0.4950903058052063,0.035841066390275955,-0.031000319868326187
9,-0.18842719495296478,-0.9711789488792419,0.19174303114414215,1.1225625276565552,-0.3062436580657959,0.8958271145820618,0.2620603144168854,0.7313290238380432,-0.43355846405029297,-0.024587098509073257,0.21462208032608032,-0.42528462409973145,-0.3863666355609894,-0.3905593752861023,0.347157746553421,-0.4197417199611664,0.15647391974925995,-0.2555893659591675,0.2781320810317993,0.6756948232650757,0.048620399087667465,0.6447446346282959,0.4314436912536621,0.7307162284851074,0.3932138979434967,-0.15832875669002533,0.38367629051208496,0.35962003469467163,0.2934945523738861,-0.40506255626678467,0.01833302155137062,0.3287692964076996,0.4161972999572754,0.2845035195350647,0.6617608666419983,-0.3182624578475952,-0.9322770237922668,0.17195484042167664,0.884706437587738,-0.3572533130645752,-0.2994402348995209,0.43411922454833984,-0.1375715583562851,0.08090060949325562,-0.01874101161956787,-0.996026873588562,-0.08705989271402359,0.26505088806152344,0.07901036739349365,-0.9609919786453247,0.3447938859462738,-0.010350655764341354,-0.03099999576807022,0.4469800591468811,0.8945439457893372,-1.092365096155845e-06,-0.8945439457893372,0.4469800591468811,1.9426026938162977e-06,0.1944974660873413,-0.056542348116636276,-0.03099965676665306,0.4950903058052063,0.03584103658795357,-0.03100033476948738
