step,agent/xarm7_ball_ee-0/qpos_0,agent/xarm7_ball_ee-0/qpos_1,agent/xarm7_ball_ee-0/qpos_2,agent/xarm7_ball_ee-0/qpos_3,agent/xarm7_ball_ee-0/qpos_4,agent/xarm7_ball_ee-0/qpos_5,agent/xarm7_ball_ee-0/qpos_6,agent/xarm7_ball_ee-0/qpos_7,agent/xarm7_ball_ee-0/qvel_0,agent/xarm7_ball_ee-0/qvel_1,agent/xarm7_ball_ee-0/qvel_2,agent/xarm7_ball_ee-0/qvel_3,agent/xarm7_ball_ee-0/qvel_4,agent/xarm7_ball_ee-0/qvel_5,agent/xarm7_ball_ee-0/qvel_6,agent/xarm7_ball_ee-0/qvel_7,agent/xarm7_ball_ee-1/qpos_0,agent/xarm7_ball_ee-1/qpos_1,agent/xarm7_ball_ee-1/qpos_2,agent/xarm7_ball_ee-1/qpos_3,agent/xarm7_ball_ee-1/qpos_4,agent/xarm7_ball_ee-1/qpos_5,agent/xarm7_ball_ee-1/qpos_6,agent/xarm7_ball_ee-1/qpos_7,agent/xarm7_ball_ee-1/qvel_0,agent/xarm7_ball_ee-1/qvel_1,agent/xarm7_ball_ee-1/qvel_2,agent/xarm7_ball_ee-1/qvel_3,agent/xarm7_ball_ee-1/qvel_4,agent/xarm7_ball_ee-1/qvel_5,agent/xarm7_ball_ee-1/qvel_6,agent/xarm7_ball_ee-1/qvel_7,extra/left_tcp_pose_6d_from_bimanual_center_0,extra/left_tcp_pose_6d_from_bimanual_center_1,extra/left_tcp_pose_6d_from_bimanual_center_2,extra/left_tcp_pose_6d_from_bimanual_center_3,extra/left_tcp_pose_6d_from_bimanual_center_4,extra/left_tcp_pose_6d_from_bimanual_center_5,extra/left_tcp_pose_6d_from_bimanual_center_6,extra/left_tcp_pose_6d_from_bimanual_center_7,extra/left_tcp_pose_6d_from_bimanual_center_8,extra/right_tcp_pose_6d_from_bimanual_center_0,extra/right_tcp_pose_6d_from_bimanual_center_1,extra/right_tcp_pose_6d_from_bimanual_center_2,extra/right_tcp_pose_6d_from_bimanual_center_3,extra/right_tcp_pose_6d_from_bimanual_center_4,extra/right_tcp_pose_6d_from_bimanual_center_5,extra/right_tcp_pose_6d_from_bimanual_center_6,extra/right_tcp_pose_6d_from_bimanual_center_7,extra/right_tcp_pose_6d_from_bimanual_center_8,extra/box_pose_6d_from_bimanual_center_0,extra/box_pose_6d_from_bimanual_center_1,extra/box_pose_6d_from_bimanual_center_2,extra/box_pose_6d_from_bimanual_center_3,extra/box_pose_6d_from_bimanual_center_4,extra/box_pose_6d_from_bimanual_center_5,extra/box_pose_6d_from_bimanual_center_6,extra/box_pose_6d_from_bimanual_center_7,extra/box_pose_6d_from_bimanual_center_8,extra/pushpoint_left_from_bimanual_center_0,extra/pushpoint_left_from_bimanual_center_1,extra/pushpoint_left_from_bimanual_center_2,extra/pushpoint_right_from_bimanual_center_0,extra/pushpoint_right_from_bimanual_center_1,extra/pushpoint_right_from_bimanual_center_2
0,0.30249932408332825,-0.5837498903274536,-0.35292568802833557,0.7106027007102966,-0.07645286619663239,1.653833031654358,0.5216330885887146,0.7310468554496765,-0.2195132076740265,0.4580948054790497,0.42283251881599426,0.3884415030479431,0.09206908941268921,-0.4261554777622223,0.4123535454273224,-0.017338721081614494,0.2659378945827484,-0.17692743241786957,0.32184845209121704,0.48473939299583435,0.4162749946117401,1.1227041482925415,0.3448992371559143,0.7306737303733826,-0.4390418827533722,-0.4596707224845886,-0.4600425064563751,0.45075249671936035,-0.3152244985103607,0.25575941801071167,-0.4092455506324768,0.43520328402519226,0.16970562934875488,0.3253474235534668,0.13860586285591125,-0.4374507665634155,-0.8954004049301147,0.08303574472665787,-0.3782268166542053,0.09943383932113647,-0.9203572273254395,0.10127472877502441,-0.13425254821777344,-0.01791056990623474,-0.05289793014526367,-0.9982690811157227,-0.02570277452468872,-0.5014287233352661,0.04881167411804199,-0.8638209700584412,0.34822773933410645,-0.008448123931884766,-0.031000029295682907,0.5422656536102295,-0.840207040309906,3.3258240250688687e-07,0.840207040309906,0.5422656536102295,9.74382942331431e-07,0.38500744104385376,0.144424170255661,-0.030999954789876938,0.31144803762435913,-0.16132040321826935,-0.031000103801488876
1,0.3147614896297455,-0.554243803024292,-0.32910582423210144,0.7369615435600281,-0.08445031940937042,1.6245695352554321,0.5490468740463257,0.7312407493591309,0.2658882737159729,0.45966464281082153,0.4043811559677124,0.3845554292201996,-0.10044216364622116,-0.4223591089248657,0.38502901792526245,-0.05330060422420502,0.2374877631664276,-0.20648716390132904,0.29256242513656616,0.5147728323936462,0.3867761492729187,1.1375937461853027,0.31636086106300354,0.7307443022727966,-0.5939839482307434,-0.5104836225509644,-0.47646698355674744,0.5114235877990723,-0.4240921139717102,0.18653014302253723,-0.39951837062835693,0.3178004324436188,0.18845868110656738,0.32492828369140625,0.13957998156547546,-0.43886637687683105,-0.8925769329071045,0.10345461964607239,-0.3513457775115967,0.06449294090270996,-0.9340219497680664,0.13117194175720215,-0.13817977905273438,-0.0064781904220581055,-0.05578148365020752,-0.9971621036529541,-0.05055946856737137,-0.4583359360694885,0.0705612301826477,-0.8859736919403076,0.34822773933410645,-0.008448123931884766,-0.03100002184510231,0.5422660112380981,-0.8402069211006165,-3.0226070180106035e-07,0.8402069211006165,0.5422660112380981,2.466096020725672e-07,0.38500741124153137,0.1444242000579834,-0.030999962240457535,0.3114480674266815,-0.16132043302059174,-0.031000081449747086
2,0.32632946968078613,-0.5246031880378723,-0.3075219392776489,0.7536309957504272,-0.09571285545825958,1.595003366470337,0.5714915990829468,0.7312548756599426,0.20095907151699066,0.470940500497818,0.32661908864974976,0.2141161859035492,-0.15382234752178192,-0.41860249638557434,0.3154004216194153,-0.029020078480243683,0.20705774426460266,-0.23633362352848053,0.262633353471756,0.5455026626586914,0.3571595847606659,1.150222659111023,0.28822827339172363,0.7307798862457275,-0.5760732293128967,-0.504142165184021,-0.47605687379837036,0.5062479376792908,-0.42427489161491394,0.159877747297287,-0.3939751982688904,0.27799662947654724,0.20361781120300293,0.32451391220092773,0.13776832818984985,-0.43462514877319336,-0.8917908072471619,0.12573851644992828,-0.33180269598960876,0.028761982917785645,-0.9429103136062622,0.1620628833770752,-0.14490222930908203,0.006333708763122559,-0.06085550785064697,-0.9955182671546936,-0.07238808274269104,-0.4099530577659607,0.09105181694030762,-0.907550573348999,0.34822773933410645,-0.008448123931884766,-0.0310000479221344,0.5422664880752563,-0.8402065634727478,-5.14174644195009e-07,0.8402065634727478,0.5422664880752563,2.489499593139044e-07,0.3850073218345642,0.1444242149591446,-0.030999962240457535,0.3114481568336487,-0.16132044792175293,-0.031000133603811264
3,0.3386148512363434,-0.49490252137184143,-0.3023572564125061,0.758918821811676,-0.11239803582429886,1.5654524564743042,0.5819803476333618,0.7312337756156921,0.16959519684314728,0.48363184928894043,0.0582442581653595,0.032840464264154434,-0.2358800768852234,-0.4136046767234802,0.14821511507034302,-0.033365312963724136,0.17725633084774017,-0.26558366417884827,0.23292958736419678,0.5758296251296997,0.3275575637817383,1.1474229097366333,0.2622126042842865,0.7307839393615723,-0.5713536143302917,-0.5047866106033325,-0.47950851917266846,0.5168116092681885,-0.4250134825706482,-0.0616580955684185,-0.36436405777931213,0.2731916308403015,0.21400237083435059,0.32129335403442383,0.1319652497768402,-0.4269808530807495,-0.8922538757324219,0.14686869084835052,-0.32344281673431396,-0.0009753704071044922,-0.9462472796440125,0.1971280574798584,-0.15339279174804688,0.019527822732925415,-0.06797289848327637,-0.9933728575706482,-0.09268299490213394,-0.34617897868156433,0.11060953140258789,-0.9316253662109375,0.34822773933410645,-0.008448123931884766,-0.03100002184510231,0.5422655344009399,-0.8402070999145508,-3.098657543887384e-07,0.8402070999145508,0.5422655344009399,1.3428456213659956e-07,0.38500750064849854,0.144424170255661,-0.03099997341632843,0.31144800782203674,-0.16132038831710815,-0.03100007027387619
4,0.352568656206131,-0.4642273485660553,-0.3171026408672333,0.7656691074371338,-0.13318008184432983,1.5367039442062378,0.586421549320221,0.7311331629753113,0.15657445788383484,0.47140592336654663,-0.24198314547538757,0.09004637598991394,-0.2990521490573883,-0.4072006642818451,0.06316298246383667,-0.017496617510914803,0.14771798253059387,-0.29491040110588074,0.2032216191291809,0.6065190434455872,0.2979077398777008,1.1440205574035645,0.23814047873020172,0.7308273315429688,-0.5528879761695862,-0.505190908908844,-0.47887974977493286,0.5128254294395447,-0.425839364528656,-0.06593012064695358,-0.3372499942779541,0.22549545764923096,0.22418427467346191,0.31441211700439453,0.1256386935710907,-0.42619144916534424,-0.8898276090621948,0.16299568116664886,-0.3173048496246338,-0.021689176559448242,-0.9480755925178528,0.23139691352844238,-0.16496849060058594,0.034798964858055115,-0.07583749294281006,-0.991227388381958,-0.10824538767337799,-0.27899041771888733,0.12531566619873047,-0.9520821571350098,0.34822773933410645,-0.008448123931884766,-0.03100006654858589,0.5422660112380981,-0.8402068614959717,-5.434987428998284e-07,0.8402068614959717,0.5422660112380981,-2.6498298666410847e-07,0.38500741124153137,0.1444242000579834,-0.031000036746263504,0.3114480674266815,-0.16132041811943054,-0.03100009635090828
5,0.3676661252975464,-0.4334041178226471,-0.3409094512462616,0.7809130549430847,-0.15934328734874725,1.5088504552841187,0.5809723734855652,0.7310987710952759,0.18477368354797363,0.45872563123703003,-0.3534722626209259,0.23618599772453308,-0.3737245798110962,-0.39977768063545227,-0.07512326538562775,-0.12625013291835785,0.12123268842697144,-0.3240621089935303,0.17411711812019348,0.6368011832237244,0.26822197437286377,1.127956509590149,0.2188306301832199,0.7308564782142639,-0.49306192994117737,-0.5117054581642151,-0.4679957628250122,0.5220642685890198,-0.4254949986934662,-0.2474348247051239,-0.2705526649951935,0.19025373458862305,0.23747515678405762,0.3041505813598633,0.12146027386188507,-0.4230886697769165,-0.889028787612915,0.1749967485666275,-0.30485811829566956,-0.04220426082611084,-0.9514622688293457,0.26811766624450684,-0.17829561233520508,0.05188688635826111,-0.08514082431793213,-0.9890248775482178,-0.12075076997280121,-0.1986057162284851,0.1356048583984375,-0.9706529378890991,0.34822773933410645,-0.008448123931884766,-0.031000029295682907,0.542266309261322,-0.8402066826820374,2.70361766752103e-07,0.8402066826820374,0.542266309261322,7.536087878179387e-07,0.3850073516368866,0.1444242149591446,-0.03099997341632843,0.3114481270313263,-0.16132043302059174,-0.031000085175037384
6,0.38632217049598694,-0.40375056862831116,-0.36363840103149414,0.7930783033370972,-0.18850627541542053,1.4864020347595215,0.5723503828048706,0.7311854958534241,0.27668845653533936,0.47380614280700684,-0.3155723214149475,0.14791901409626007,-0.4082619547843933,-0.3165985941886902,-0.11886075884103775,-0.23457041382789612,0.1043260470032692,-0.35126444697380066,0.14918643236160278,0.6671589612960815,0.23837468028068542,1.109584927558899,0.20270252227783203,0.7309454083442688,-0.2795587480068207,-0.4709118604660034,-0.3752146363258362,0.5097375512123108,-0.4223981499671936,-0.27374348044395447,-0.22600574791431427,0.08311061561107635,0.24779248237609863,0.29343080520629883,0.11697365343570709,-0.4101141691207886,-0.8913122415542603,0.1933104693889618,-0.2984221279621124,-0.0691453218460083,-0.951926052570343,0.3017556667327881,-0.1910243034362793,0.07085336744785309,-0.08439373970031738,-0.9882503747940063,-0.12743203341960907,-0.11789940297603607,0.13689345121383667,-0.9835445880889893,0.34822773933410645,-0.008448123931884766,-0.031000033020973206,0.5422656536102295,-0.8402070999145508,-2.2407596134144114e-07,0.8402070999145508,0.5422656536102295,4.856730697611056e-07,0.38500747084617615,0.1444241851568222,-0.030999954789876938,0.31144800782203674,-0.16132040321826935,-0.031000111252069473
7,0.4108508229255676,-0.3743492662906647,-0.384726881980896,0.7954049110412598,-0.21785897016525269,1.4714850187301636,0.5622831583023071,0.7313197255134583,0.3765125572681427,0.4906434416770935,-0.28729450702667236,-0.02268771082162857,-0.40605345368385315,-0.20560361444950104,-0.13806447386741638,-0.4114241302013397,0.0983610674738884,-0.37436312437057495,0.13697145879268646,0.6972367167472839,0.20839472115039825,1.0934563875198364,0.1911187320947647,0.7310367226600647,-0.0462922677397728,-0.39763158559799194,-0.15570887923240662,0.4952988028526306,-0.4169735610485077,-0.2382914125919342,-0.16219313442707062,-0.03355683758854866,0.2513730525970459,0.2841324806213379,0.11015087366104126,-0.38405585289001465,-0.896552324295044,0.22066941857337952,-0.3066042959690094,-0.10159826278686523,-0.9463992118835449,0.3292076587677002,-0.19951105117797852,0.09019076824188232,-0.0666888952255249,-0.989996075630188,-0.12433989346027374,-0.04551685228943825,0.12750601768493652,-0.9907928705215454,0.34822773933410645,-0.008448123931884766,-0.03100006654858589,0.5422661304473877,-0.8402067422866821,-5.276680212773499e-07,0.8402067422866821,0.5422661304473877,-3.506177677081723e-07,0.385007381439209,0.1444242000579834,-0.0310000479221344,0.3114480972290039,-0.16132041811943054,-0.031000085175037384
8,0.437701553106308,-0.3439549207687378,-0.4026457965373993,0.7965391278266907,-0.2453056275844574,1.451308012008667,0.5509410500526428,0.7313032746315002,0.4201085865497589,0.48302802443504333,-0.23307174444198608,-0.0024307200219482183,-0.37972864508628845,-0.28845980763435364,-0.15581826865673065,-0.39495715498924255,0.10392561554908752,-0.3977031111717224,0.13814908266067505,0.726470410823822,0.17846408486366272,1.089988112449646,0.18299876153469086,0.7310981750488281,0.16746269166469574,-0.41374361515045166,0.061586782336235046,0.4805147349834442,-0.4111604690551758,-0.057222507894039154,-0.1136237308382988,-0.11191859841346741,0.2565462589263916,0.27686023712158203,0.10288876295089722,-0.3518902063369751,-0.9031661748886108,0.24589452147483826,-0.30989137291908264,-0.1354748010635376,-0.9410706162452698,0.34758591651916504,-0.2018585205078125,0.10975775122642517,-0.030193805694580078,-0.9934141635894775,-0.11052834987640381,0.01193806529045105,0.11021244525909424,-0.9938362836837769,0.34822773933410645,-0.008448600769042969,-0.0310000479221344,0.5422655344009399,-0.8402071595191956,-4.061362801621726e-07,0.8402071595191956,0.5422655344009399,1.832805338608523e-07,0.38500750064849854,0.1444236934185028,-0.030999984592199326,0.31144797801971436,-0.16132088005542755,-0.031000111252069473
9,0.4646637737751007,-0.31416159868240356,-0.4126136302947998,0.7925319671630859,-0.27249574661254883,1.4332613945007324,0.5447965264320374,0.7313830852508545,0.4549710750579834,0.49449217319488525,-0.10955645143985748,-0.10558558255434036,-0.3715516924858093,-0.2530021667480469,-0.08253960311412811,-0.5007034540176392,0.1157483235001564,-0.4182823598384857,0.15004393458366394,0.754025936126709,0.14874131977558136,1.0997005701065063,0.17463846504688263,0.7311915159225464,0.2555733919143677,-0.34630492329597473,0.21693706512451172,0.43059203028678894,-0.40632525086402893,0.1320181041955948,-0.11656619608402252,-0.2387951761484146,0.25940585136413574,0.27126598358154297,0.0950460433959961,-0.31431567668914795,-0.9081544876098633,0.27651599049568176,-0.315593421459198,-0.1747506856918335,-0.9326643943786621,0.3572685718536377,-0.19983625411987305,0.12722240388393402,0.019789278507232666,-0.9960417151451111,-0.08665541559457779,0.0519605353474617,0.08757996559143066,-0.99480140209198,0.34822773933410645,-0.008448123931884766,-0.0310000479221344,0.5422658920288086,-0.8402069211006165,-5.264930109660781e-07,0.8402069211006165,0.5422658920288086,1.8575948956822685e-07,0.38500744104385376,0.1444241851568222,-0.03099996969103813,0.3114480674266815,-0.16132041811943054,-0.031000126153230667
10,0.4923926889896393,-0.2839391827583313,-0.4173464775085449,0.7854612469673157,-0.29959604144096375,1.41432785987854,0.5425387620925903,0.731410562992096,0.47140735387802124,0.49424228072166443,-0.0355486199259758,-0.14021289348602295,-0.37016981840133667,-0.267746239900589,-0.02781127393245697,-0.5399081707000732,0.12718157470226288,-0.43487781286239624,0.16756577789783478,0.7793174982070923,0.1192086935043335,1.1179664134979248,0.16429196298122406,0.7312400937080383,0.2218434363603592,-0.2803180515766144,0.28192949295043945,0.3910371661186218,-0.4045921564102173,0.2518393099308014,-0.14395318925380707,-0.30442386865615845,0.2617475986480713,0.2670707702636719,0.08678945899009705,-0.27254652976989746,-0.9110261797904968,0.3094345033168793,-0.31959789991378784,-0.21762549877166748,-0.9222235679626465,0.36136794090270996,-0.1971297264099121,0.14177195727825165,0.07321685552597046,-0.9957675933837891,-0.05555373430252075,0.07915368676185608,0.06132948398590088,-0.9949740171432495,0.34822773933410645,-0.008448123931884766,-0.03100006654858589,0.5422665476799011,-0.8402065634727478,-5.40812550298142e-07,0.8402065634727478,0.5422665476799011,-3.4784085300998413e-07,0.3850073218345642,0.1444242298603058,-0.0310000479221344,0.31144818663597107,-0.16132044792175293,-0.031000085175037384
11,0.5203891396522522,-0.2538352608680725,-0.4224660098552704,0.7733879089355469,-0.32723763585090637,1.3934284448623657,0.5402355790138245,0.7314236164093018,0.4532652199268341,0.5011461973190308,-0.056171249598264694,-0.22701269388198853,-0.37840405106544495,-0.29158762097358704,-0.028404472395777702,-0.559226930141449,0.1342068910598755,-0.4455927610397339,0.1835537552833557,0.8036128878593445,0.08971437066793442,1.1364887952804565,0.15110032260417938,0.7312324047088623,0.113355852663517,-0.18107359111309052,0.2324666529893875,0.3737739026546478,-0.40777549147605896,0.25336819887161255,-0.18355076014995575,-0.2925104796886444,0.26267123222351074,0.2628812789916992,0.07741934061050415,-0.22729730606079102,-0.9116431474685669,0.34240707755088806,-0.32339105010032654,-0.26099467277526855,-0.9095603227615356,0.36481738090515137,-0.19668149948120117,0.15412351489067078,0.1207229495048523,-0.9924371242523193,-0.02223760075867176,0.10143901407718658,0.03461730480194092,-0.9942392110824585,0.34822773933410645,-0.008448123931884766,-0.03100006654858589,0.5422658920288086,-0.8402069807052612,-5.653499215441116e-07,0.8402069807052612,0.5422658920288086,-3.5703754974747426e-07,0.38500744104385376,0.1444242000579834,-0.0310000441968441,0.3114480674266815,-0.16132043302059174,-0.031000088900327682
12,0.5473849773406982,-0.22349795699119568,-0.42800891399383545,0.7580658197402954,-0.3549160063266754,1.369194746017456,0.5356417894363403,0.7314125299453735,0.4464403986930847,0.5006289482116699,-0.06066238135099411,-0.26817697286605835,-0.3788628876209259,-0.3393498659133911,-0.060647331178188324,-0.5462954044342041,0.14041344821453094,-0.4491504728794098,0.1958732008934021,0.825219452381134,0.06015516817569733,1.155180811882019,0.13902002573013306,0.7312129139900208,0.10680216550827026,-0.05103009566664696,0.18594799935817719,0.3133072257041931,-0.40837669372558594,0.25971248745918274,-0.1679808646440506,-0.26501211524009705,0.2631804943084717,0.2585887908935547,0.06727412343025208,-0.17863690853118896,-0.910413384437561,0.37314361333847046,-0.32484543323516846,-0.30340588092803955,-0.895779013633728,0.3669421672821045,-0.19816923141479492,0.1630021333694458,0.16044479608535767,-0.9869794845581055,0.011354178190231323,0.11541804671287537,0.007335662841796875,-0.9932899475097656,0.34822773933410645,-0.008448123931884766,-0.0310000479221344,0.5422663688659668,-0.8402066230773926,-5.372569376049796e-07,0.8402066230773926,0.5422663688659668,1.8951104152620246e-07,0.3850073218345642,0.1444242149591446,-0.03099996969103813,0.3114481568336487,-0.16132043302059174,-0.031000126153230667
