step,penalty_translation_0
0,-2.9584175536001567e-06
1,-2.9584175536001567e-06
2,-2.9584175536001567e-06
3,-2.9584175536001567e-06
4,-2.9584175536001567e-06
5,-2.9584175536001567e-06
6,-2.9584175536001567e-06
7,-2.9584175536001567e-06
8,-2.9584175536001567e-06
9,-2.9584175536001567e-06
10,-2.9584175536001567e-06
11,-2.9584175536001567e-06
12,-2.9584175536001567e-06
13,-2.9584175536001567e-06
14,-2.9584175536001567e-06
15,-2.9584175536001567e-06
16,-2.9584175536001567e-06
17,-2.9584175536001567e-06
18,-2.9584175536001567e-06
19,-2.9584175536001567e-06
20,-2.9584175536001567e-06
21,-2.9584175536001567e-06
22,-2.9584175536001567e-06
23,-2.9584175536001567e-06
24,-2.9584175536001567e-06
25,-2.9584175536001567e-06
26,-2.9584175536001567e-06
27,-2.9584175536001567e-06
28,-2.9584175536001567e-06
29,-2.9584175536001567e-06
30,-2.9584175536001567e-06
31,-2.9584175536001567e-06
32,-2.9584175536001567e-06
33,-2.9584175536001567e-06
34,-2.9584175536001567e-06
35,-2.9584175536001567e-06
36,-2.9584175536001567e-06
37,-2.9584175536001567e-06
38,-2.9584175536001567e-06
39,-2.9584175536001567e-06
40,-2.9584175536001567e-06
41,-2.9584175536001567e-06
42,-2.9584175536001567e-06
43,-2.9584175536001567e-06
44,-2.9584175536001567e-06
45,-2.9584175536001567e-06
46,-2.9584175536001567e-06
47,-2.9584175536001567e-06
48,-2.9584175536001567e-06
49,-2.9584175536001567e-06
50,-2.9584175536001567e-06
51,-2.9584175536001567e-06
52,-2.9584175536001567e-06
53,-2.9584175536001567e-06
54,-2.9584175536001567e-06
55,-2.9584175536001567e-06
56,-2.9584175536001567e-06
57,-2.9603036182379583e-06
58,-2.9584175536001567e-06
59,-2.9584175536001567e-06
60,-2.9603036182379583e-06
61,-2.9603036182379583e-06
62,-2.9603036182379583e-06
63,-2.9584175536001567e-06
64,-2.9603036182379583e-06
65,-2.9603036182379583e-06
66,-2.9603036182379583e-06
67,-2.9603036182379583e-06
68,-2.9603036182379583e-06
69,-2.9603036182379583e-06
70,-2.9603036182379583e-06
71,-2.9584175536001567e-06
72,-2.9584175536001567e-06
73,-2.9584175536001567e-06
74,-2.9584175536001567e-06
75,-1.0146546628675424e-05
76,-0.0002463876735419035
77,-0.0010021035559475422
78,-0.005709640681743622
79,-0.016986342146992683
80,-0.02826346643269062
81,-0.032463327050209045
82,-0.035341136157512665
83,-0.04246045649051666
84,-0.05175390839576721
85,-0.05827970802783966
86,-0.05936119705438614
87,-0.05936047434806824
88,-0.05936119705438614
89,-0.05936119705438614
90,-0.05936047434806824
91,-0.05936119705438614
92,-0.05936119705438614
93,-0.05936047434806824
94,-0.05936119705438614
95,-0.05936119705438614
96,-0.05936047434806824
97,-0.05936047434806824
98,-0.05936119705438614
99,-0.05936119705438614
100,-0.05936047434806824
101,-0.05936119705438614
102,-0.05936119705438614
103,-0.05936047434806824
104,-0.05936119705438614
105,-0.05936119705438614
106,-0.05936047434806824
107,-0.05936047434806824
108,-0.05936119705438614
109,-0.05936047434806824
110,-0.05936047434806824
111,-0.05936119705438614
112,-0.05936119705438614
113,-0.05936047434806824
114,-0.05936119705438614
115,-0.05936119705438614
116,-0.05936047434806824
117,-0.05936047434806824
118,-0.05936119705438614
119,-0.05936047434806824
120,-0.05936047434806824
121,-0.05936119705438614
122,-0.05936119705438614
123,-0.05936047434806824
124,-0.05936119705438614
125,-0.05936047434806824
126,-0.05936119705438614
127,-0.05936047434806824
128,-0.05936119705438614
129,-0.05936119705438614
130,-0.05936047434806824
131,-0.05936119705438614
132,-0.05936047434806824
133,-0.05936047434806824
134,-0.05936119705438614
135,-0.05936047434806824
136,-0.05936119705438614
137,-0.05936047434806824
138,-0.05936119705438614
139,-0.05936047434806824
140,-0.05936047434806824
141,-0.05936119705438614
142,-0.05936047434806824
143,-0.05936047434806824
144,-0.05936119705438614
145,-0.05936047434806824
146,-0.05936047434806824
147,-0.05936047434806824
148,-0.05936119705438614
149,-0.05936047434806824
150,-0.05936119705438614
151,-0.05936047434806824
152,-0.05936047434806824
153,-0.05936119705438614
154,-0.05936119705438614
155,-0.05936119705438614
156,-0.05936047434806824
157,-0.05936119705438614
158,-0.05936047434806824
159,-0.05936047434806824
160,-0.05936119705438614
161,-0.05936119705438614
162,-0.05936047434806824
163,-0.05936047434806824
164,-0.05936119705438614
165,-0.05936047434806824
166,-0.05936047434806824
167,-0.05936119705438614
168,-0.05936119705438614
169,-0.05936047434806824
170,-0.05936119705438614
171,-0.05936119705438614
172,-0.05936047434806824
173,-0.05936119705438614
174,-0.05936119705438614
175,-0.05936047434806824
176,-0.05936119705438614
177,-0.05936119705438614
178,-0.05936047434806824
179,-0.05936119705438614
180,-0.05936119705438614
181,-0.05936047434806824
182,-0.05936119705438614
183,-0.05936119705438614
184,-0.05936119705438614
185,-0.05936047434806824
186,-0.05936119705438614
187,-0.05936119705438614
188,-0.05936047434806824
189,-0.05936047434806824
190,-0.05936119705438614
191,-0.05936047434806824
192,-0.05936047434806824
193,-0.05936119705438614
194,-0.05936119705438614
195,-0.05936047434806824
196,-0.05936119705438614
197,-0.05936047434806824
198,-0.05936047434806824
