step,obs/agent/xarm7_ball_ee-1/qvel_0,obs/agent/xarm7_ball_ee-1/qvel_1,obs/agent/xarm7_ball_ee-1/qvel_2,obs/agent/xarm7_ball_ee-1/qvel_3,obs/agent/xarm7_ball_ee-1/qvel_4,obs/agent/xarm7_ball_ee-1/qvel_5,obs/agent/xarm7_ball_ee-1/qvel_6,obs/agent/xarm7_ball_ee-1/qvel_7
0,0.0625576451420784,-0.4069749116897583,0.36454519629478455,0.5496834516525269,0.35032570362091064,-0.43646419048309326,0.41019153594970703,-0.03151485696434975
1,-0.25895729660987854,0.08292929083108902,0.30990779399871826,0.4448368549346924,0.3424503207206726,-0.420369416475296,0.3978782594203949,0.04926722124218941
2,-0.15631996095180511,0.042188096791505814,0.11854870617389679,0.47302454710006714,0.3432784676551819,-0.4282931685447693,0.40527448058128357,0.17205695807933807
3,-0.10755983740091324,-0.0022201533429324627,0.08942955732345581,0.47364214062690735,0.3045174181461334,-0.42954567074775696,0.41251814365386963,0.14724726974964142
4,-0.1804315149784088,0.13326191902160645,0.05542025715112686,0.4503365159034729,0.27186042070388794,-0.4287227392196655,0.41417309641838074,0.2116961032152176
5,0.03043401427567005,0.4234294891357422,0.19840817153453827,0.37048253417015076,0.40182849764823914,-0.4285537302494049,0.41561374068260193,0.16199617087841034
6,0.3639816641807556,0.467949777841568,0.3382588028907776,0.07672913372516632,0.4305814802646637,-0.42125335335731506,0.416390985250473,-0.007167770992964506
7,0.41410893201828003,0.43928343057632446,0.4022769331932068,0.09106072038412094,0.42930281162261963,-0.4238697290420532,0.41649770736694336,-0.010854071006178856
8,0.4616621732711792,0.40438076853752136,0.45963817834854126,0.04789459705352783,0.425200879573822,-0.4225904047489166,0.4165877103805542,-0.038801342248916626
9,0.41771167516708374,0.3069886863231659,0.38832879066467285,0.18471361696720123,0.40400928258895874,-0.427442342042923,0.4166596233844757,-0.037631016224622726
10,0.41165032982826233,0.33640360832214355,0.2028757780790329,0.20091938972473145,0.2787434458732605,-0.42495793104171753,0.41640505194664,0.004837078507989645
11,-0.24999630451202393,0.2696070373058319,-0.279996782541275,0.17415250837802887,-0.3004186451435089,-0.41340509057044983,0.4158785939216614,0.06481849402189255
12,0.15222004055976868,0.2424263209104538,-0.13479579985141754,0.30049797892570496,0.2234889268875122,-0.4264783561229706,0.41561266779899597,0.26807358860969543
13,-0.31381118297576904,0.3155486285686493,-0.4075179100036621,0.3196737766265869,-0.3283236026763916,-0.41794076561927795,0.4145972430706024,0.04915866255760193
14,0.3054913580417633,0.38501617312431335,-0.24274422228336334,0.05287295579910278,0.1699163168668747,-0.4117521345615387,0.4142410159111023,0.2279183268547058
15,-0.3330438435077667,0.1832488626241684,-0.2617902159690857,0.20047080516815186,-0.22960883378982544,-0.3618090748786926,0.4127771258354187,0.00824460294097662
16,-0.13600391149520874,0.16255778074264526,-0.0012072821846231818,-0.27277952432632446,0.10672804713249207,-0.33597081899642944,0.4136446416378021,0.07254683971405029
17,-0.37403497099876404,0.21894772350788116,-0.2453208565711975,-0.0377536341547966,-0.09193006157875061,-0.27728018164634705,0.41462239623069763,-0.009750064462423325
18,-0.26135456562042236,0.3599787950515747,-0.3429270386695862,-0.2574038505554199,0.04254235327243805,-0.21820072829723358,0.4026348292827606,0.0010999813675880432
19,-0.1625657081604004,-0.22227568924427032,-0.42922887206077576,0.04383404180407524,0.20215155184268951,-0.13021805882453918,0.391009122133255,0.28721943497657776
20,-0.39154863357543945,0.11686833947896957,-0.4525579512119293,-0.3043435215950012,0.26326510310173035,0.12236014753580093,0.3993152379989624,0.23649565875530243
21,-0.2003585398197174,-0.3246487081050873,-0.44664818048477173,-0.04258901998400688,0.32955402135849,-0.14513379335403442,0.409675270318985,0.4905864894390106
22,-0.047620613127946854,0.17590776085853577,-0.4355807602405548,-0.36381345987319946,0.39776861667633057,-0.1659410148859024,0.2911123037338257,0.16540279984474182
23,-0.2371135801076889,-0.4443434774875641,-0.45122483372688293,0.07693886756896973,0.37584516406059265,-0.32301875948905945,0.1475757360458374,0.6483522653579712
24,-0.31118667125701904,0.11805585026741028,-0.45500117540359497,-0.303815633058548,0.404382586479187,-0.22980897128582,0.033189475536346436,0.316158652305603
25,0.09623362123966217,-0.1426774114370346,-0.42004522681236267,0.1434895098209381,0.41167256236076355,-0.2763393223285675,-0.022308694198727608,0.523833692073822
26,-0.05609611049294472,0.019360804930329323,-0.4271361231803894,0.08358500897884369,0.4093097448348999,-0.21535420417785645,-0.15827929973602295,0.4052571654319763
27,0.2903600335121155,-0.19191910326480865,-0.40540751814842224,-0.017545638605952263,0.4136253595352173,0.0005237339646555483,-0.11579868197441101,0.3556169867515564
28,0.12641604244709015,-0.13755404949188232,-0.4086001217365265,0.0748726949095726,0.38060662150382996,0.12877465784549713,-0.0981009304523468,0.29991069436073303
29,0.32100412249565125,-0.2788870334625244,-0.3498207628726959,-0.0952971875667572,0.3247565031051636,0.10303705185651779,-0.0921548381447792,0.21093526482582092
30,0.43722406029701233,0.16235271096229553,-0.16765522956848145,-0.3849684000015259,0.37318024039268494,-0.19696448743343353,-0.18611350655555725,0.0009433622471988201
31,0.3542432188987732,-0.3640008270740509,-0.22405920922756195,0.23600861430168152,0.3248645067214966,-0.03740917891263962,-0.26552292704582214,0.44075632095336914
32,0.4255512058734894,-0.019699297845363617,-0.1318587064743042,0.15659555792808533,0.08865869045257568,-0.2641505002975464,-0.30187952518463135,0.06278672814369202
33,0.3688957989215851,0.030004393309354782,-0.21869222819805145,-0.18321532011032104,-0.23480825126171112,-0.025717707350850105,-0.3384464681148529,-0.021224334836006165
34,0.43100297451019287,-0.013733378611505032,-0.20893976092338562,-0.055430345237255096,-0.07056158035993576,-0.19882969558238983,-0.36082735657691956,0.007179267704486847
35,0.39739444851875305,0.14184734225273132,-0.22166749835014343,-0.1731211394071579,-0.1981167495250702,-0.20114260911941528,-0.36460569500923157,-0.004603241104632616
36,0.4358239769935608,-0.06989062577486038,-0.12817560136318207,0.17866992950439453,-0.05842297524213791,-0.2781875729560852,-0.35920676589012146,-0.013605594635009766
37,0.42864879965782166,0.14160360395908356,-0.1619892567396164,-0.17488911747932434,-0.0539524219930172,-0.25188639760017395,-0.3454754948616028,-0.011451860889792442
38,0.3788117468357086,0.17745396494865417,-0.24339748919010162,0.03891568258404732,0.2942739427089691,-0.2614874243736267,-0.3893337547779083,0.100614994764328
39,0.23438198864459991,0.34924086928367615,-0.31829026341438293,0.2605397701263428,0.36799249053001404,-0.2049185037612915,-0.4047616124153137,0.1497809886932373
40,0.012887452729046345,0.3931160569190979,-0.34499892592430115,0.41245728731155396,0.3974129855632782,-0.25794288516044617,-0.4115237891674042,0.22625817358493805
41,-0.2572450637817383,0.3884574770927429,-0.22857899963855743,0.40768977999687195,0.3960602581501007,-0.2107846885919571,-0.4134407341480255,0.20276764035224915
42,-0.26467981934547424,0.347891241312027,-0.13444940745830536,0.23574189841747284,0.40478962659835815,-0.18534578382968903,-0.4151743948459625,0.16221360862255096
43,-0.1067807525396347,0.1667523980140686,-0.018236884847283363,0.2571682333946228,0.41162580251693726,-0.06885020434856415,-0.4156242311000824,0.21101520955562592
44,-0.05525297299027443,-0.23870213329792023,-0.10063524544239044,0.215971440076828,0.4138149917125702,0.18519559502601624,-0.4157247543334961,0.335897296667099
45,0.010499483905732632,-0.3200698792934418,-0.08030560612678528,0.11253838986158371,0.40123435854911804,0.32052651047706604,-0.41427117586135864,0.34187713265419006
46,-0.13556109368801117,-0.4373531937599182,0.09711019694805145,-0.06764402240514755,0.36387407779693604,0.4086723327636719,-0.416081041097641,0.018606921657919884
47,-0.05181768909096718,-0.3780030906200409,0.2517322897911072,-0.31826451420783997,0.3172477185726166,0.4208158850669861,-0.4160865545272827,0.2079523205757141
48,-0.24654097855091095,-0.40240713953971863,0.11788595467805862,-0.22977106273174286,0.2968543469905853,0.4117293953895569,-0.4160049855709076,0.20441119372844696
49,-0.4117651879787445,-0.4238055646419525,-0.13091585040092468,-0.197776660323143,0.2681932747364044,0.3991461396217346,-0.41600996255874634,0.28436821699142456
50,-0.37672024965286255,-0.4421425461769104,-0.26045161485671997,-0.2184411883354187,0.22889001667499542,0.3620654046535492,-0.41598179936408997,0.3142378628253937
51,-0.3319317698478699,-0.4240657687187195,-0.33698272705078125,-0.3976013660430908,0.33791765570640564,0.3345601558685303,-0.4153546988964081,0.49012038111686707
52,-0.333940327167511,-0.42147180438041687,-0.32696783542633057,-0.42245885729789734,0.39069899916648865,0.23118877410888672,-0.4121575951576233,0.523021936416626
53,-0.35947492718696594,-0.41690757870674133,-0.29713645577430725,-0.42550355195999146,0.4017794132232666,0.05457068234682083,-0.40456998348236084,0.5591539144515991
54,-0.48990246653556824,-0.3737469017505646,-0.3320769667625427,-0.42078614234924316,0.39970681071281433,-0.23650413751602173,-0.38682234287261963,0.4878353774547577
55,-0.47787344455718994,-0.3477082848548889,-0.21962329745292664,-0.4251776337623596,0.3950933516025543,-0.35255563259124756,-0.3563161790370941,0.3895014822483063
