step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.22237691283226013,0.11023768782615662,-0.0310000479221344
1,0.2223769724369049,0.11023768782615662,-0.031000081449747086
2,0.22237688302993774,0.11023769527673721,-0.03100014477968216
3,0.22237691283226013,0.11023769527673721,-0.031000029295682907
4,0.2223769724369049,0.11023768782615662,-0.031000081449747086
5,0.22237688302993774,0.11023769527673721,-0.031000148504972458
6,0.22237691283226013,0.11023769527673721,-0.031000029295682907
7,0.2223769724369049,0.11023768782615662,-0.031000081449747086
8,0.22237688302993774,0.11023768782615662,-0.031000148504972458
9,0.22237691283226013,0.11023769527673721,-0.031000029295682907
10,0.2223769724369049,0.11023768782615662,-0.031000081449747086
11,0.22237688302993774,0.11023769527673721,-0.031000148504972458
12,0.22237691283226013,0.11023769527673721,-0.031000033020973206
13,0.2223769724369049,0.11023768782615662,-0.031000085175037384
14,0.22237688302993774,0.11023769527673721,-0.031000152230262756
15,0.22237691283226013,0.11023769527673721,-0.031000033020973206
16,0.2223769724369049,0.11023768782615662,-0.031000085175037384
17,0.22237688302993774,0.11023769527673721,-0.031000152230262756
18,0.22237691283226013,0.11023769527673721,-0.031000036746263504
19,0.2223769724369049,0.11023768782615662,-0.031000088900327682
20,0.22237688302993774,0.11023769527673721,-0.031000155955553055
21,0.22237691283226013,0.11023769527673721,-0.031000036746263504
22,0.2223769724369049,0.11023768782615662,-0.03100009262561798
23,0.22237688302993774,0.11023768782615662,-0.031000155955553055
24,0.22237691283226013,0.11023768782615662,-0.031000040471553802
25,0.2223769724369049,0.11023768037557602,-0.03100009262561798
26,0.22237688302993774,0.11023768782615662,-0.031000159680843353
27,0.22237691283226013,0.11023768782615662,-0.031000040471553802
28,0.2223769724369049,0.11023768782615662,-0.03100009262561798
29,0.22237688302993774,0.11023768782615662,-0.031000159680843353
30,0.22237691283226013,0.11023769527673721,-0.03100002184510231
31,0.2223769724369049,0.11023768782615662,-0.03100009635090828
32,0.22237688302993774,0.11023769527673721,-0.03100014105439186
33,0.22237691283226013,0.11023768782615662,-0.03100002184510231
34,0.2223769724369049,0.11023768782615662,-0.031000100076198578
35,0.22237688302993774,0.11023768782615662,-0.031000137329101562
36,0.22237691283226013,0.11023768782615662,-0.03100002184510231
37,0.2223769724369049,0.11023768782615662,-0.031000100076198578
38,0.22237688302993774,0.11023768782615662,-0.031000137329101562
39,0.22237691283226013,0.11023769527673721,-0.03100002557039261
40,0.2223769724369049,0.11023768782615662,-0.031000100076198578
41,0.22237688302993774,0.11023768782615662,-0.03100014105439186
42,0.22237691283226013,0.11023768782615662,-0.03100002184510231
43,0.2223769724369049,0.11023769527673721,-0.031000100076198578
44,0.22237688302993774,0.11023768782615662,-0.031000137329101562
45,0.22237691283226013,0.11023769527673721,-0.03100002557039261
46,0.2223769724369049,0.11023768782615662,-0.031000100076198578
47,0.22237688302993774,0.11023768782615662,-0.03100014105439186
48,0.22237691283226013,0.11023769527673721,-0.03100002557039261
49,0.2223769724369049,0.11023768782615662,-0.031000100076198578
50,0.22237688302993774,0.11023769527673721,-0.03100014105439186
51,0.22237691283226013,0.11023768782615662,-0.03100002557039261
52,0.2223769724369049,0.11023768782615662,-0.031000103801488876
