step,agent/xarm7_ball_ee-0/qpos_0,agent/xarm7_ball_ee-0/qpos_1,agent/xarm7_ball_ee-0/qpos_2,agent/xarm7_ball_ee-0/qpos_3,agent/xarm7_ball_ee-0/qpos_4,agent/xarm7_ball_ee-0/qpos_5,agent/xarm7_ball_ee-0/qpos_6,agent/xarm7_ball_ee-0/qpos_7,agent/xarm7_ball_ee-0/qvel_0,agent/xarm7_ball_ee-0/qvel_1,agent/xarm7_ball_ee-0/qvel_2,agent/xarm7_ball_ee-0/qvel_3,agent/xarm7_ball_ee-0/qvel_4,agent/xarm7_ball_ee-0/qvel_5,agent/xarm7_ball_ee-0/qvel_6,agent/xarm7_ball_ee-0/qvel_7,agent/xarm7_ball_ee-1/qpos_0,agent/xarm7_ball_ee-1/qpos_1,agent/xarm7_ball_ee-1/qpos_2,agent/xarm7_ball_ee-1/qpos_3,agent/xarm7_ball_ee-1/qpos_4,agent/xarm7_ball_ee-1/qpos_5,agent/xarm7_ball_ee-1/qpos_6,agent/xarm7_ball_ee-1/qpos_7,agent/xarm7_ball_ee-1/qvel_0,agent/xarm7_ball_ee-1/qvel_1,agent/xarm7_ball_ee-1/qvel_2,agent/xarm7_ball_ee-1/qvel_3,agent/xarm7_ball_ee-1/qvel_4,agent/xarm7_ball_ee-1/qvel_5,agent/xarm7_ball_ee-1/qvel_6,agent/xarm7_ball_ee-1/qvel_7,extra/left_tcp_pose_6d_from_bimanual_center_0,extra/left_tcp_pose_6d_from_bimanual_center_1,extra/left_tcp_pose_6d_from_bimanual_center_2,extra/left_tcp_pose_6d_from_bimanual_center_3,extra/left_tcp_pose_6d_from_bimanual_center_4,extra/left_tcp_pose_6d_from_bimanual_center_5,extra/left_tcp_pose_6d_from_bimanual_center_6,extra/left_tcp_pose_6d_from_bimanual_center_7,extra/left_tcp_pose_6d_from_bimanual_center_8,extra/right_tcp_pose_6d_from_bimanual_center_0,extra/right_tcp_pose_6d_from_bimanual_center_1,extra/right_tcp_pose_6d_from_bimanual_center_2,extra/right_tcp_pose_6d_from_bimanual_center_3,extra/right_tcp_pose_6d_from_bimanual_center_4,extra/right_tcp_pose_6d_from_bimanual_center_5,extra/right_tcp_pose_6d_from_bimanual_center_6,extra/right_tcp_pose_6d_from_bimanual_center_7,extra/right_tcp_pose_6d_from_bimanual_center_8,extra/box_pose_6d_from_bimanual_center_0,extra/box_pose_6d_from_bimanual_center_1,extra/box_pose_6d_from_bimanual_center_2,extra/box_pose_6d_from_bimanual_center_3,extra/box_pose_6d_from_bimanual_center_4,extra/box_pose_6d_from_bimanual_center_5,extra/box_pose_6d_from_bimanual_center_6,extra/box_pose_6d_from_bimanual_center_7,extra/box_pose_6d_from_bimanual_center_8,extra/pushpoint_left_from_bimanual_center_0,extra/pushpoint_left_from_bimanual_center_1,extra/pushpoint_left_from_bimanual_center_2,extra/pushpoint_right_from_bimanual_center_0,extra/pushpoint_right_from_bimanual_center_1,extra/pushpoint_right_from_bimanual_center_2
0,0.10494387149810791,-0.7419964671134949,0.41313636302948,1.0248199701309204,-0.22557562589645386,1.3015865087509155,-0.36452600359916687,0.7309718728065491,-0.46530836820602417,0.5638197064399719,-0.5192782878875732,-0.3390277922153473,-0.4111209213733673,-0.39242103695869446,0.08172490447759628,0.042153146117925644,0.48722678422927856,-0.6416254043579102,0.22776931524276733,0.554462730884552,0.23840628564357758,1.2597765922546387,0.20102903246879578,0.7310843467712402,0.4988008439540863,0.45819923281669617,0.44779500365257263,-0.4411471486091614,0.35497426986694336,-0.37570494413375854,0.3381313979625702,-0.026223910972476006,0.38506197929382324,0.445574015378952,0.37049782276153564,0.5772550106048584,-0.5765337347984314,0.5782607197761536,0.5526018738746643,-0.2455461025238037,-0.7964534759521484,0.17451882362365723,-0.11887571215629578,0.09919266402721405,0.3702830672264099,-0.9263578653335571,-0.0689317062497139,-0.10846154391765594,0.03058338165283203,-0.993630051612854,0.3260219097137451,0.01977590098977089,-0.031000006943941116,0.33171743154525757,0.943378746509552,5.218322485234239e-08,-0.943378746509552,0.33171743154525757,1.7882039173855446e-06,0.18267402052879333,-0.04483127221465111,-0.030999809503555298,0.4693697690963745,0.08438307046890259,-0.031000204384326935
1,0.08214405179023743,-0.7108297944068909,0.3894652724266052,1.004493236541748,-0.2538410425186157,1.2731412649154663,-0.3448517322540283,0.730869710445404,-0.37593385577201843,0.5315406918525696,-0.37076032161712646,-0.35383859276771545,-0.4006197452545166,-0.3877197504043579,0.27510127425193787,0.1665731519460678,0.5171743631362915,-0.6197041869163513,0.24289831519126892,0.5271770358085632,0.25843068957328796,1.2349827289581299,0.22039523720741272,0.731021523475647,0.4333149194717407,0.34372398257255554,0.22480672597885132,-0.4334199130535126,0.28238916397094727,-0.3362942039966583,0.2711050808429718,-0.0019340196158736944,0.4003174304962158,0.4225127398967743,0.3584560751914978,0.552847146987915,-0.6051338315010071,0.5728638768196106,0.5309849381446838,-0.27399539947509766,-0.8018612265586853,0.1588599681854248,-0.1131788119673729,0.08387404680252075,0.376772940158844,-0.9236410856246948,-0.07020848989486694,-0.13509872555732727,0.020190656185150146,-0.990626335144043,0.3260219097137451,0.019775893539190292,-0.031000006943941116,0.3317173719406128,0.9433788061141968,2.0998529137727928e-08,-0.9433788061141968,0.3317173719406128,1.7316071989625925e-06,0.18267402052879333,-0.0448312945663929,-0.030999813228845596,0.4693697690963745,0.08438307046890259,-0.031000200659036636
2,0.0755876898765564,-0.6797183156013489,0.3686128258705139,0.984354555606842,-0.2800842523574829,1.2454197406768799,-0.31997185945510864,0.730871856212616,-0.11783467233181,0.5201636552810669,-0.30732715129852295,-0.338929146528244,-0.36719465255737305,-0.38138267397880554,0.3478006422519684,0.1602134257555008,0.5466334223747253,-0.6010568737983704,0.25293630361557007,0.4994313418865204,0.2771334648132324,1.213157057762146,0.2359732836484909,0.7310271859169006,0.4441951513290405,0.3074120581150055,0.16844579577445984,-0.4484919607639313,0.2663854956626892,-0.2918647229671478,0.21824578940868378,0.004348416812717915,0.41199707984924316,0.4070872366428375,0.34511178731918335,0.5365692377090454,-0.6252702474594116,0.566683828830719,0.5124354362487793,-0.2921116352081299,-0.8075152635574341,0.14314818382263184,-0.11008701473474503,0.06967070698738098,0.3822535276412964,-0.9212826490402222,-0.07155798375606537,-0.16133300960063934,0.009711503982543945,-0.9868522882461548,0.3260219097137451,0.01977589912712574,-0.031000006943941116,0.33171743154525757,0.943378746509552,5.317076556821121e-09,-0.943378746509552,0.33171743154525757,1.6818410131236305e-06,0.18267402052879333,-0.044831275939941406,-0.030999816954135895,0.4693697690963745,0.08438306301832199,-0.031000196933746338
3,0.08272894471883774,-0.6492262482643127,0.3500094413757324,0.9634715914726257,-0.30512353777885437,1.2185981273651123,-0.29269522428512573,0.7308731079101562,0.08588770776987076,0.5133762359619141,-0.2620725929737091,-0.3527546226978302,-0.3479945659637451,-0.36885127425193787,0.38138076663017273,0.15861062705516815,0.576198935508728,-0.5836961269378662,0.25586652755737305,0.471603661775589,0.2975062429904938,1.1946463584899902,0.2525613009929657,0.7310113906860352,0.43302682042121887,0.28816962242126465,0.05725967139005661,-0.4472953677177429,0.28784555196762085,-0.24637390673160553,0.23210668563842773,0.0035510268062353134,0.42098116874694824,0.398244172334671,0.33047792315483093,0.529018759727478,-0.6371195316314697,0.5605512857437134,0.49690350890159607,-0.30290091037750244,-0.8132268786430359,0.12683701515197754,-0.1086861863732338,0.05653545260429382,0.37993621826171875,-0.9219233989715576,-0.07553674280643463,-0.19111193716526031,0.0016638636589050293,-0.9815669059753418,0.3260219097137451,0.019775889813899994,-0.031000006943941116,0.3317173719406128,0.9433788061141968,-1.8631228115850718e-08,-0.9433788061141968,0.3317173719406128,1.617271664144937e-06,0.18267402052879333,-0.0448312982916832,-0.030999820679426193,0.4693697690963745,0.08438306301832199,-0.03100019320845604
4,0.0953013077378273,-0.6195924282073975,0.333383172750473,0.940986156463623,-0.3297343850135803,1.1932437419891357,-0.26421210169792175,0.7308777570724487,0.1553848832845688,0.5058338046073914,-0.238360196352005,-0.3819338381290436,-0.34287095069885254,-0.34642893075942993,0.3983379006385803,0.1662510633468628,0.605131208896637,-0.5688191652297974,0.25483521819114685,0.44473889470100403,0.31995463371276855,1.1736234426498413,0.2716602087020874,0.7310057878494263,0.42531469464302063,0.24022793769836426,0.0009793336503207684,-0.4183063209056854,0.31579941511154175,-0.28490960597991943,0.26680105924606323,0.12472200393676758,0.4279191493988037,0.39225655794143677,0.3143772780895233,0.5261420011520386,-0.6444107294082642,0.5548958778381348,0.48157140612602234,-0.31202709674835205,-0.8189799189567566,0.11205506324768066,-0.10684128850698471,0.04505699872970581,0.36984992027282715,-0.9254635572433472,-0.08202696591615677,-0.21764510869979858,-0.0004705190658569336,-0.9760278463363647,0.3260219097137451,0.01977589540183544,-0.031000006943941116,0.33171743154525757,0.943378746509552,-3.8472308006021194e-08,-0.943378746509552,0.33171743154525757,1.5647290183551377e-06,0.18267402052879333,-0.044831275939941406,-0.03099982440471649,0.4693697690963745,0.08438306301832199,-0.03100018948316574
5,0.11066190153360367,-0.5906583070755005,0.31877538561820984,0.917151927947998,-0.35360968112945557,1.1692326068878174,-0.234979048371315,0.7308856248855591,0.2034020572900772,0.4939866364002228,-0.20177964866161346,-0.4009228050708771,-0.33142802119255066,-0.32785648107528687,0.4088507890701294,0.15314996242523193,0.6328443884849548,-0.5601609945297241,0.2562502920627594,0.4268994927406311,0.3434048593044281,1.1484663486480713,0.29449376463890076,0.7309947609901428,0.42016300559043884,0.11049262434244156,0.03872331976890564,-0.23482395708560944,0.3324144780635834,-0.35371705889701843,0.31936606764793396,-0.007006034255027771,0.4330408573150635,0.3882433772087097,0.2970038056373596,0.526719868183136,-0.6484837532043457,0.5495770573616028,0.4659341275691986,-0.32049858570098877,-0.8247339725494385,0.10201859474182129,-0.10054031759500504,0.03820444643497467,0.3575347661972046,-0.9293872117996216,-0.09169775992631912,-0.22939401865005493,0.007782876491546631,-0.9733026027679443,0.3260219097137451,0.01977589912712574,-0.031000006943941116,0.3317173719406128,0.9433788061141968,7.042127236900342e-08,-0.9433788061141968,0.3317173719406128,1.8708846027948312e-06,0.18267402052879333,-0.0448312908411026,-0.0309998020529747,0.4693697690963745,0.08438307046890259,-0.031000211834907532
6,0.13330361247062683,-0.562346339225769,0.30196574330329895,0.8939144611358643,-0.37488988041877747,1.1513447761535645,-0.2054220288991928,0.7308761477470398,0.31265687942504883,0.4776284694671631,-0.2309190332889557,-0.38822460174560547,-0.2948208749294281,-0.24218373000621796,0.4132842719554901,0.16958189010620117,0.6581793427467346,-0.5581781268119812,0.2503376007080078,0.4339519143104553,0.36000120639801025,1.1230218410491943,0.318952351808548,0.7307926416397095,0.3598945438861847,-0.04159159958362579,-0.09287320822477341,0.213341623544693,0.23352110385894775,-0.3790539801120758,0.3418063223361969,0.25735315680503845,0.4352076053619385,0.3862943649291992,0.278499573469162,0.5317332744598389,-0.6514599919319153,0.5411651134490967,0.4472130239009857,-0.3266521692276001,-0.8326457738876343,0.10300469398498535,-0.0854358822107315,0.04178906977176666,0.3439024090766907,-0.9322259426116943,-0.11263182759284973,-0.21861937642097473,0.03716254234313965,-0.9751022458076477,0.3260219097137451,0.01977589540183544,-0.031000006943941116,0.33171743154525757,0.943378746509552,4.8025754040281754e-08,-0.943378746509552,0.33171743154525757,1.8126661416317802e-06,0.18267402052879333,-0.044831275939941406,-0.030999805778265,0.4693697690963745,0.08438306301832199,-0.031000208109617233
7,0.16084027290344238,-0.5347388982772827,0.2853122353553772,0.8705825805664062,-0.39279502630233765,1.1487656831741333,-0.17576387524604797,0.7308632135391235,0.3864980936050415,0.4764854311943054,-0.22222228348255157,-0.4061771631240845,-0.24661505222320557,-0.023259421810507774,0.4144957959651947,0.1769363433122635,0.6788370013237,-0.5586391687393188,0.23105759918689728,0.4544804096221924,0.3606549799442291,1.0992830991744995,0.3441517949104309,0.7307780385017395,0.25853145122528076,-0.0485871285200119,-0.30076101422309875,0.3645173907279968,0.004340424668043852,-0.3502924144268036,0.3522894084453583,0.27548661828041077,0.43169617652893066,0.38400307297706604,0.25744253396987915,0.5414453744888306,-0.6535634398460388,0.5288588404655457,0.41715461015701294,-0.33730483055114746,-0.8439238667488098,0.11326050758361816,-0.06917355954647064,0.051457494497299194,0.32608717679977417,-0.9354711771011353,-0.13623806834220886,-0.19438263773918152,0.07468509674072266,-0.9780785441398621,0.3260219097137451,0.01977589540183544,-0.031000006943941116,0.3317173719406128,0.9433788061141968,3.863937436676679e-08,-0.9433788061141968,0.3317173719406128,1.7588278069524677e-06,0.18267402052879333,-0.0448312908411026,-0.030999809503555298,0.4693697690963745,0.08438307046890259,-0.031000204384326935
8,0.1890679895877838,-0.5095254778862,0.2737478017807007,0.8478123545646667,-0.4081108570098877,1.1532119512557983,-0.1460488736629486,0.7309473752975464,0.4206438958644867,0.4204770028591156,-0.13387343287467957,-0.379780650138855,-0.20873603224754333,0.07047145813703537,0.41563424468040466,0.030825376510620117,0.6957322955131531,-0.5561559796333313,0.20670856535434723,0.4774780869483948,0.35835257172584534,1.0754493474960327,0.3705359101295471,0.7307731509208679,0.2139866203069687,0.016592329367995262,-0.36289605498313904,0.37158462405204773,-0.036413419991731644,-0.3456694483757019,0.36874696612358093,0.2878066301345825,0.4250037670135498,0.3828005790710449,0.23680523037910461,0.553096354007721,-0.6525219082832336,0.5179764032363892,0.3852185606956482,-0.35097384452819824,-0.8534774780273438,0.12593817710876465,-0.053779806941747665,0.06231988966464996,0.3009530305862427,-0.9398131370544434,-0.1617971807718277,-0.1703447848558426,0.11395561695098877,-0.9787729978561401,0.3260219097137451,0.01977589912712574,-0.031000006943941116,0.33171743154525757,0.943378746509552,1.0652115634002257e-08,-0.943378746509552,0.33171743154525757,1.7082757040043361e-06,0.18267402052879333,-0.044831275939941406,-0.030999813228845596,0.4693697690963745,0.08438306301832199,-0.031000200659036636
9,0.21793951094150543,-0.4882366359233856,0.2668552100658417,0.8248188495635986,-0.4173873960971832,1.16187584400177,-0.11632218211889267,0.73097825050354,0.43869471549987793,0.36005958914756775,-0.06403180956840515,-0.38385939598083496,-0.1226038932800293,0.12961292266845703,0.4158737063407898,-0.0037333574146032333,0.7093819379806519,-0.5501003265380859,0.1803443729877472,0.4980921149253845,0.3531884551048279,1.0546833276748657,0.3969443440437317,0.7308053970336914,0.16266869008541107,0.08223308622837067,-0.39239227771759033,0.3153781592845917,-0.07722797244787216,-0.29842543601989746,0.36930784583091736,0.2437143176794052,0.4154026508331299,0.38346952199935913,0.21700668334960938,0.565644383430481,-0.6506422758102417,0.5066666603088379,0.3530665934085846,-0.3641679286956787,-0.8618153929710388,0.13842415809631348,-0.04208866506814957,0.0716647356748581,0.27142876386642456,-0.9447683095932007,-0.18368245661258698,-0.1510162502527237,0.1466769576072693,-0.9775888323783875,0.3260219097137451,0.01977589912712574,-0.031000006943941116,0.3317173719406128,0.9433788061141968,-5.9584417400060374e-09,-0.9433788061141968,0.3317173719406128,1.6541102922928985e-06,0.18267402052879333,-0.0448312908411026,-0.030999816954135895,0.4693697690963745,0.08438307046890259,-0.031000196933746338
