step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.13807952404022217,-0.10141132771968842,0.0569998063147068
1,-0.13807952404022217,-0.10141132026910782,0.056999869644641876
2,-0.13807950913906097,-0.10141131281852722,0.05699976533651352
3,-0.13807952404022217,-0.10141134262084961,0.056999873369932175
4,-0.13807952404022217,-0.10141132771968842,0.05699974671006203
5,-0.13807953894138336,-0.10141132771968842,0.056999851018190384
6,-0.13807950913906097,-0.10141130536794662,0.05699992552399635
7,-0.13807953894138336,-0.10141132026910782,0.05699976161122322
8,-0.13807952404022217,-0.10141132771968842,0.05699986219406128
9,-0.13807950913906097,-0.10141132026910782,0.05699976161122322
10,-0.13807952404022217,-0.10141132771968842,0.05699986219406128
11,-0.13807953894138336,-0.10141132026910782,0.05699976161122322
12,-0.13807952404022217,-0.10141132771968842,0.056999869644641876
13,-0.13807950913906097,-0.10141131281852722,0.05699976161122322
14,-0.13807953894138336,-0.10141134262084961,0.056999869644641876
15,-0.13807952404022217,-0.10141132026910782,0.05699974298477173
16,-0.13807953894138336,-0.10141133517026901,0.056999851018190384
17,-0.13807952404022217,-0.10141132026910782,0.0569998137652874
18,-0.13807952404022217,-0.10141134262084961,0.056999869644641876
19,-0.13807952404022217,-0.10141132771968842,0.05699976533651352
20,-0.13807952404022217,-0.10141132771968842,0.05699987709522247
21,-0.13807953894138336,-0.10141132771968842,0.05699976906180382
22,-0.13807953894138336,-0.10141132771968842,0.05699985474348068
23,-0.13807950913906097,-0.10141131281852722,0.056999921798706055
24,-0.13807950913906097,-0.10141132026910782,0.05699973553419113
25,-0.13807952404022217,-0.10141132771968842,0.05699979513883591
26,-0.13807952404022217,-0.10141134262084961,0.05699990689754486
27,-0.13807953894138336,-0.10141132026910782,0.05699976161122322
28,-0.13807953894138336,-0.10141133517026901,0.056999873369932175
29,-0.13807952404022217,-0.10141132771968842,0.05699973925948143
30,-0.13807953894138336,-0.10141133517026901,0.056999847292900085
31,-0.13807952404022217,-0.10141131281852722,0.0569998100399971
32,-0.13807952404022217,-0.10141132771968842,0.05699986219406128
33,-0.13807950913906097,-0.10141131281852722,0.05699975788593292
34,-0.13807952404022217,-0.10141134262084961,0.056999869644641876
35,-0.13807952404022217,-0.10141132771968842,0.05699973925948143
36,-0.13807952404022217,-0.10141132771968842,0.05699986591935158
37,-0.13807952404022217,-0.10141132771968842,0.05699976533651352
38,-0.13807953894138336,-0.10141134262084961,0.056999847292900085
39,-0.13807952404022217,-0.10141132026910782,0.0569998137652874
