step,initial_forward_side_center_0,initial_forward_side_center_1,initial_forward_side_center_2
0,-0.27533087134361267,0.09298040717840195,0.05700000002980232
1,-0.27533087134361267,0.09298040717840195,0.05700000002980232
2,-0.27533087134361267,0.09298040717840195,0.05700000002980232
3,-0.27533087134361267,0.09298040717840195,0.05700000002980232
4,-0.27533087134361267,0.09298040717840195,0.05700000002980232
5,-0.27533087134361267,0.09298040717840195,0.05700000002980232
6,-0.27533087134361267,0.09298040717840195,0.05700000002980232
7,-0.27533087134361267,0.09298040717840195,0.05700000002980232
8,-0.27533087134361267,0.09298040717840195,0.05700000002980232
9,-0.27533087134361267,0.09298040717840195,0.05700000002980232
10,-0.27533087134361267,0.09298040717840195,0.05700000002980232
11,-0.27533087134361267,0.09298040717840195,0.05700000002980232
12,-0.27533087134361267,0.09298040717840195,0.05700000002980232
13,-0.27533087134361267,0.09298040717840195,0.05700000002980232
14,-0.27533087134361267,0.09298040717840195,0.05700000002980232
15,-0.27533087134361267,0.09298040717840195,0.05700000002980232
16,-0.27533087134361267,0.09298040717840195,0.05700000002980232
17,-0.27533087134361267,0.09298040717840195,0.05700000002980232
18,-0.27533087134361267,0.09298040717840195,0.05700000002980232
19,-0.27533087134361267,0.09298040717840195,0.05700000002980232
20,-0.27533087134361267,0.09298040717840195,0.05700000002980232
21,-0.27533087134361267,0.09298040717840195,0.05700000002980232
22,-0.27533087134361267,0.09298040717840195,0.05700000002980232
23,-0.27533087134361267,0.09298040717840195,0.05700000002980232
24,-0.27533087134361267,0.09298040717840195,0.05700000002980232
25,-0.27533087134361267,0.09298040717840195,0.05700000002980232
26,-0.27533087134361267,0.09298040717840195,0.05700000002980232
27,-0.27533087134361267,0.09298040717840195,0.05700000002980232
28,-0.27533087134361267,0.09298040717840195,0.05700000002980232
29,-0.27533087134361267,0.09298040717840195,0.05700000002980232
30,-0.27533087134361267,0.09298040717840195,0.05700000002980232
31,-0.27533087134361267,0.09298040717840195,0.05700000002980232
32,-0.27533087134361267,0.09298040717840195,0.05700000002980232
33,-0.27533087134361267,0.09298040717840195,0.05700000002980232
34,-0.27533087134361267,0.09298040717840195,0.05700000002980232
35,-0.27533087134361267,0.09298040717840195,0.05700000002980232
36,-0.27533087134361267,0.09298040717840195,0.05700000002980232
37,-0.27533087134361267,0.09298040717840195,0.05700000002980232
38,-0.27533087134361267,0.09298040717840195,0.05700000002980232
39,-0.27533087134361267,0.09298040717840195,0.05700000002980232
40,-0.27533087134361267,0.09298040717840195,0.05700000002980232
41,-0.27533087134361267,0.09298040717840195,0.05700000002980232
42,-0.27533087134361267,0.09298040717840195,0.05700000002980232
43,-0.27533087134361267,0.09298040717840195,0.05700000002980232
44,-0.27533087134361267,0.09298040717840195,0.05700000002980232
45,-0.27533087134361267,0.09298040717840195,0.05700000002980232
46,-0.27533087134361267,0.09298040717840195,0.05700000002980232
47,-0.27533087134361267,0.09298040717840195,0.05700000002980232
