step,box_rotation_delta_0
0,-56.06597900390625
1,9.1552734375e-05
2,-9.1552734375e-05
3,6.103515625e-05
4,-6.103515625e-05
5,3.0517578125e-05
6,3.0517578125e-05
7,-6.103515625e-05
8,6.103515625e-05
9,-6.103515625e-05
10,3.0517578125e-05
11,6.103515625e-05
12,-9.1552734375e-05
13,6.103515625e-05
14,-6.103515625e-05
15,3.0517578125e-05
16,0.0
17,3.0517578125e-05
18,-6.103515625e-05
19,6.103515625e-05
20,-6.103515625e-05
21,0.0
22,6.103515625e-05
23,-6.103515625e-05
24,6.103515625e-05
25,-6.103515625e-05
26,0.0
27,9.1552734375e-05
28,-6.103515625e-05
29,6.103515625e-05
30,-9.1552734375e-05
31,6.103515625e-05
32,-6.103515625e-05
33,0.0
34,6.103515625e-05
35,-6.103515625e-05
36,3.0517578125e-05
37,6.103515625e-05
38,-6.103515625e-05
39,3.0517578125e-05
40,-6.103515625e-05
41,3.0517578125e-05
42,9.1552734375e-05
43,-9.1552734375e-05
44,3.0517578125e-05
45,-6.103515625e-05
46,6.103515625e-05
47,6.103515625e-05
48,-9.1552734375e-05
49,3.0517578125e-05
50,-6.103515625e-05
51,6.103515625e-05
52,-6.103515625e-05
53,3.0517578125e-05
54,3.0517578125e-05
55,6.103515625e-05
56,-9.1552734375e-05
57,3.0517578125e-05
58,-6.103515625e-05
59,3.0517578125e-05
60,3.0517578125e-05
61,-6.103515625e-05
62,6.103515625e-05
63,-6.103515625e-05
64,3.0517578125e-05
65,3.0517578125e-05
66,-6.103515625e-05
67,6.103515625e-05
68,-6.103515625e-05
69,3.0517578125e-05
70,6.103515625e-05
71,-9.1552734375e-05
72,6.103515625e-05
73,6.103515625e-05
74,-9.1552734375e-05
75,3.0517578125e-05
76,-0.009979248046875
77,0.0
78,-3.0517578125e-05
79,0.0
80,3.0517578125e-05
81,-3.0517578125e-05
82,0.0
83,3.0517578125e-05
84,-3.0517578125e-05
85,3.0517578125e-05
86,0.0
87,-3.0517578125e-05
88,3.0517578125e-05
89,0.0
90,-3.0517578125e-05
91,3.0517578125e-05
92,0.0
93,-3.0517578125e-05
94,3.0517578125e-05
95,0.0
96,-3.0517578125e-05
97,3.0517578125e-05
98,0.0
99,-3.0517578125e-05
100,3.0517578125e-05
101,0.0
102,-3.0517578125e-05
103,3.0517578125e-05
104,0.0
105,-3.0517578125e-05
106,3.0517578125e-05
107,0.0
108,-3.0517578125e-05
109,3.0517578125e-05
110,0.0
111,-3.0517578125e-05
112,3.0517578125e-05
113,0.103515625
114,-0.0721435546875
115,-0.242767333984375
116,-0.319122314453125
117,-0.269805908203125
118,-0.19036865234375
119,-0.141357421875
120,-0.081085205078125
121,0.042755126953125
122,0.124359130859375
123,0.082183837890625
124,0.0556640625
125,-0.018096923828125
126,-0.025909423828125
127,-0.095977783203125
128,-0.15753173828125
129,-0.28302001953125
130,-0.4544677734375
131,-0.4339599609375
132,-0.5491943359375
133,-0.49688720703125
134,-0.16461181640625
135,-0.20404052734375
136,-0.049163818359375
137,9.1552734375e-05
138,0.0
139,-9.1552734375e-05
140,-0.701141357421875
141,-1.2508544921875
142,-0.855499267578125
143,-0.682708740234375
144,-0.823516845703125
145,-0.856658935546875
146,-2.20458984375
147,-1.601409912109375
148,-0.187591552734375
149,0.0
150,3.0517578125e-05
151,0.0
152,0.0
153,0.0
154,3.0517578125e-05
155,0.0
156,0.0
157,-6.103515625e-05
158,0.0
159,0.0
160,0.0
161,0.0
162,3.0517578125e-05
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0369873046875
169,0.00384521484375
170,0.001983642578125
171,0.00244140625
172,0.00079345703125
173,-0.00018310546875
174,-0.000823974609375
175,0.00054931640625
176,-3.0517578125e-05
177,-0.000152587890625
178,-0.0001220703125
179,-0.000152587890625
180,-0.00189208984375
181,-0.121856689453125
182,-0.20660400390625
183,-0.09588623046875
184,-0.14898681640625
185,-0.061767578125
186,0.004241943359375
187,-0.49285888671875
188,-0.476348876953125
189,-0.095062255859375
190,-0.31878662109375
191,-0.245758056640625
192,-0.044525146484375
193,-0.000152587890625
194,0.0003662109375
195,-6.103515625e-05
196,9.1552734375e-05
197,-9.1552734375e-05
198,3.0517578125e-05
